src_image_path,src_country,tgt_image_path,prompt
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_brazilian-street-art.jpg,brazil,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/brazil_visual-arts_brazilian-street-art.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_catholic-church.jpg,brazil,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/brazil_religion_catholic-church.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_candomblé.jpg,brazil,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/brazil_religion_candomblé.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_protestantism-in-brazil.jpg,brazil,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/brazil_religion_protestantism-in-brazil.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_kardecist-spiritism.jpg,brazil,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/brazil_religion_kardecist-spiritism.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_umbanda.jpg,brazil,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/brazil_religion_umbanda.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/bird_House-sparrow.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_bird_House-sparrow.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/bird_Indian-peafowl.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_bird_Indian-peafowl.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/bird_Rose-ringed-parakeet.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_bird_Rose-ringed-parakeet.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/bird_Indian-roller.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_bird_Indian-roller.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/bird_Common-myna.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_bird_Common-myna.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/mammal_bengal-tiger.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_mammal_bengal-tiger.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/mammal_deer.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_mammal_deer.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/mammal_rhinoceros.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_mammal_rhinoceros.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/mammal_langur-monkey.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_mammal_langur-monkey.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/mammal_elephant.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_mammal_elephant.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/food_Samosa.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_food_Samosa.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/food_Chicken-tikka-masala.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_food_Chicken-tikka-masala.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/food_Dosa.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_food_Dosa.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/food_Tandoori-chicken.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_food_Tandoori-chicken.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/food_Biryani.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_food_Biryani.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/beverages_nimbu-paani.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_beverages_nimbu-paani.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/beverages_lassi.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_beverages_lassi.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/beverages_filter-coffee.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_beverages_filter-coffee.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/beverages_kingfisher-beer.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_beverages_kingfisher-beer.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/beverages_chai.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_beverages_chai.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/clothing_Kurta.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_clothing_Kurta.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/clothing_Churidar.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_clothing_Churidar.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/clothing_Sari.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_clothing_Sari.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/clothing_Shalwar-kameez.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_clothing_Shalwar-kameez.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/clothing_Lehenga.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_clothing_Lehenga.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/houses_Bungalow.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_houses_Bungalow.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/houses_Mosque.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_houses_Mosque.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/houses_Hut.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_houses_Hut.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/houses_Temple.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_houses_Temple.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/houses_Villa.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_houses_Villa.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/flower_Marigold.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_flower_Marigold.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/flower_Jasmine.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_flower_Jasmine.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/flower_Hibiscus.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_flower_Hibiscus.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/flower_Indian-Lotus.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_flower_Indian-Lotus.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/flower_Rose.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_flower_Rose.jpg,make the image culturally relevant to Nigeria
https://storage.googleapis.com/image-transcreation/part1/india/fruit_Lychee.jpg,india,https://storage.googleapis.com/image-transcreation/outputs/part1/e2e-instruct/nigeria/india_fruit_Lychee.jpg,make the image culturally relevant to Nigeria
