src_domain,model_1,model_2,model_3,id,instructpix2pix_src_clip,instructpix2pix_tgt_clip,instructpix2pix_src_tgt_dino,blip-gpt-plugnplay_src_clip,blip-gpt-plugnplay_tgt_clip,blip-gpt-plugnplay_src_tgt_dino,retrieval_src_clip,retrieval_tgt_clip,retrieval_src_tgt_dino
turkey_Fruit_Quince,instruct,retrieval,plugnplay,27,0.13190355896949768,0.14696235954761505,0.9835366606712341,0.13190355896949768,0.1581975817680359,0.9598163366317749,0.13190355896949768,0.1843394935131073,0.6661347150802612
turkey_Vegetable_Okra,instruct,retrieval,plugnplay,28,0.13688689470291138,0.15817928314208984,0.9600115418434143,0.13688689470291138,0.12074407935142517,0.9499726295471191,0.13688689470291138,0.1762019842863083,0.7969071865081787
india_utensil_pressure-cooker,retrieval,instruct,plugnplay,29,0.16345004737377167,0.17147581279277802,0.9965097904205322,0.16345004737377167,0.16849775612354279,0.8749992847442627,0.16345004737377167,0.20398670434951782,0.6557506322860718
nigeria_fruit_tangerine,plugnplay,retrieval,instruct,30,0.1900998204946518,0.1641496866941452,0.8974516987800598,0.1900998204946518,0.1954139620065689,0.9780991077423096,0.1900998204946518,0.1708812713623047,0.7085812091827393
nigeria_vegetable_ewedu,plugnplay,instruct,retrieval,31,0.1268816590309143,0.12390720099210739,0.996782660484314,0.1268816590309143,0.1352759748697281,0.9529367089271545,0.1268816590309143,0.08799780160188675,0.7205118536949158
india_utensil_masala-dabba,instruct,plugnplay,retrieval,32,0.14983263611793518,0.11660980433225632,0.9442322850227356,0.14983263611793518,0.15355844795703888,0.9468450546264648,0.14983263611793518,0.10928430408239365,0.8455920219421387
india_vegetable_karela,retrieval,plugnplay,instruct,33,0.1444709748029709,0.13737881183624268,0.9983117580413818,0.1444709748029709,0.15076802670955658,0.90542072057724,0.1444709748029709,0.14369156956672668,0.7497646808624268
united-states_bird_pigeon,plugnplay,instruct,retrieval,34,0.17444884777069092,0.19797933101654053,0.9725784063339233,0.17444884777069092,0.17529353499412537,0.8730643391609192,0.17444884777069092,0.19326654076576233,0.7266212701797485
india_music_veena,plugnplay,instruct,retrieval,35,0.12562021613121033,0.13385184109210968,0.9468829035758972,0.12562021613121033,0.15378804504871368,0.9112486243247986,0.12562021613121033,0.14561142027378082,0.6224359273910522
india_bird_crow,instruct,plugnplay,retrieval,36,0.16776086390018463,0.193855881690979,0.731786847114563,0.16776086390018463,0.14906473457813263,0.9731968641281128,0.16776086390018463,0.14637263119220734,0.7687027454376221
india_beverages_kingfisher-beer,plugnplay,retrieval,instruct,37,0.12207594513893127,0.12080907821655273,0.9990299344062805,0.12207594513893127,0.14769341051578522,0.9483216404914856,0.12207594513893127,0.2558559775352478,0.7167810201644897
india_religion_hindu-temple,instruct,retrieval,plugnplay,38,0.10001048445701599,0.14280948042869568,0.9117320775985718,0.10001048445701599,0.08693180978298187,0.9058287143707275,0.10001048445701599,0.12178415060043335,0.776197612285614
nigeria_utensil_sieve,plugnplay,instruct,retrieval,39,0.17857858538627625,0.16826176643371582,0.9345390200614929,0.17857858538627625,0.16212177276611328,0.9562093615531921,0.17857858538627625,0.12494033575057983,0.7665427923202515
portugal_food_francesinha,instruct,retrieval,plugnplay,40,0.1910855770111084,0.1734074354171753,0.9315387010574341,0.1910855770111084,0.18886950612068176,0.9763336181640625,0.1910855770111084,0.22421066462993622,0.7663655281066895
turkey_Houses_Odunpazarı Houses,plugnplay,retrieval,instruct,41,0.1081157997250557,0.09421046078205109,0.9824758768081665,0.1081157997250557,0.1600814163684845,0.9732901453971863,0.1081157997250557,0.1864185333251953,0.9278066158294678
japan_visual arts_yayoi-kusama-(artist),plugnplay,instruct,retrieval,42,0.1452748030424118,0.15506169199943542,0.9941771626472473,0.1452748030424118,0.16405823826789856,0.93800288438797,0.1452748030424118,0.12194811552762985,0.7369185090065002
portugal_visual arts_pavilhão-dos-oceanos,plugnplay,retrieval,instruct,43,0.1611497551202774,0.166209414601326,0.9202769994735718,0.1611497551202774,0.149978905916214,0.9066143035888672,0.1611497551202774,0.18942347168922424,0.785036563873291
india_religion_gurudwara,instruct,retrieval,plugnplay,44,0.08583959937095642,0.08497518301010132,0.9902200102806091,0.08583959937095642,0.08355043083429337,0.9805536270141602,0.08583959937095642,0.2156054824590683,0.8986891508102417
turkey_Sports_Arda Turan,plugnplay,instruct,retrieval,45,0.13611596822738647,0.2107285112142563,0.9533869028091431,0.13611596822738647,0.15772274136543274,0.9883266091346741,0.13611596822738647,0.19263041019439697,0.9147253036499023
turkey_Utensil-Tool_Cezve,retrieval,instruct,plugnplay,46,0.16568288207054138,0.15711967647075653,0.9577995538711548,0.16568288207054138,0.1519460529088974,0.9410561323165894,0.16568288207054138,0.20370903611183167,0.8019702434539795
india_music_tanpura,plugnplay,retrieval,instruct,47,0.16599121689796448,0.15715515613555908,0.9936869740486145,0.16599121689796448,0.17345328629016876,0.9388694167137146,0.16599121689796448,0.14561142027378082,0.7921751737594604
nigeria_agriculture_corn-farm,retrieval,plugnplay,instruct,48,0.09584198892116547,0.07629363238811493,0.9892067909240723,0.09584198892116547,0.13012200593948364,0.9103245735168457,0.09584198892116547,0.1481824815273285,0.8076642155647278
united-states_agriculture_wheat,instruct,plugnplay,retrieval,49,0.19880440831184387,0.2391672134399414,0.8964722752571106,0.19880440831184387,0.16071836650371552,0.9258846640586853,0.19880440831184387,0.21801632642745972,0.7999556064605713
portugal_fruit_rocha'-pear,retrieval,instruct,plugnplay,50,0.17161665856838226,0.1869749277830124,0.904616117477417,0.17161665856838226,0.18338187038898468,0.9499346017837524,0.17161665856838226,0.2147822082042694,0.8339110016822815
brazil_education_universidade-de-brasília,plugnplay,instruct,retrieval,51,0.14821480214595795,0.16616350412368774,0.9962514638900757,0.14821480214595795,0.19981391727924347,0.9146738648414612,0.14821480214595795,0.14155133068561554,0.7853440642356873
japan_utensil_ohashi-(chopsticks),plugnplay,retrieval,instruct,52,0.15187349915504456,0.1588050127029419,0.7703624963760376,0.15187349915504456,0.1466635912656784,0.7924662828445435,0.15187349915504456,0.15150104463100433,0.6806521415710449
nigeria_houses_bungalow,plugnplay,instruct,retrieval,53,0.07049039006233215,0.09148891270160675,0.9939371347427368,0.07049039006233215,0.13466961681842804,0.9553409814834595,0.07049032300710678,0.1630069613456726,0.864649772644043
nigeria_beverages_guniness-stout,plugnplay,retrieval,instruct,54,0.17501306533813477,0.17601320147514343,0.7531161308288574,0.17501306533813477,0.1802975833415985,0.9654500484466553,0.17501306533813477,0.18293142318725586,0.7376124858856201
portugal_food_bacalhau-à-brás,instruct,plugnplay,retrieval,55,0.19420123100280762,0.16110548377037048,0.9714062809944153,0.19420123100280762,0.1771385818719864,0.9651423692703247,0.19420123100280762,0.2199624627828598,0.8213015794754028
brazil_religion_racionalismo-cristão,retrieval,instruct,plugnplay,56,0.19371122121810913,0.20593766868114471,0.9982465505599976,0.19371123611927032,0.18806828558444977,0.9559941291809082,0.1937115639448166,0.20573574304580688,0.8595738410949707
nigeria_celebrations_new-yam-festival,retrieval,instruct,plugnplay,57,0.11846374720335007,0.11485911905765533,0.9956212043762207,0.11846374720335007,0.1544451117515564,0.9362856149673462,0.11846374720335007,0.20481139421463013,0.8399145007133484
united-states_education_middle-school,instruct,retrieval,plugnplay,58,0.08521149307489395,0.18291431665420532,0.9086800813674927,0.08521149307489395,0.15001483261585236,0.9739192724227905,0.08521149307489395,0.19601304829120636,0.8779711723327637
india_sport_badminton,retrieval,instruct,plugnplay,59,0.08390477299690247,0.09054234623908997,0.9858470559120178,0.08390477299690247,0.09897531569004059,0.9144017696380615,0.08390477299690247,0.1510395109653473,0.8594616651535034
nigeria_houses_residential-estate,retrieval,plugnplay,instruct,60,0.06550014019012451,0.08311747014522552,0.9845563173294067,0.06550014019012451,0.20676767826080322,0.9636406898498535,0.06550014019012451,0.1904306560754776,0.935989499092102
japan_clothing_maiko,retrieval,instruct,plugnplay,61,0.12091529369354248,0.1279766857624054,0.9807669520378113,0.12091529369354248,0.1911182552576065,0.9780471324920654,0.12091529369354248,0.20473134517669678,0.8709337711334229
india_visual arts_madhubani-painting,retrieval,plugnplay,instruct,62,0.13109980523586273,0.14490404725074768,0.9963628053665161,0.13109977543354034,0.1730770319700241,0.8737739324569702,0.13109982013702393,0.20860601961612701,0.837199330329895
nigeria_utensil_fork,plugnplay,retrieval,instruct,63,0.18784667551517487,0.2098243236541748,0.8696804642677307,0.18784667551517487,0.1991811990737915,0.8590300679206848,0.18784667551517487,0.1531478464603424,0.7705407738685608
japan_agriculture_tanbo-(rice-field),retrieval,instruct,plugnplay,64,0.14328989386558533,0.11238394677639008,0.9834244847297668,0.14328989386558533,0.15024074912071228,0.8586903810501099,0.14328989386558533,0.21444062888622284,0.7927021980285645
turkey_Clothing_Şalvar,retrieval,plugnplay,instruct,65,0.17796993255615234,0.1928901970386505,0.9963510036468506,0.17796993255615234,0.22920921444892883,0.9158269166946411,0.17796993255615234,0.16987286508083344,0.7912019491195679
united-states_education_college,plugnplay,instruct,retrieval,66,0.11079329997301102,0.10967492312192917,0.9535418152809143,0.11079329997301102,0.10923215001821518,0.9720797538757324,0.11079329997301102,0.17048735916614532,0.849041223526001
japan_bird_kiji-(pheasant),plugnplay,instruct,retrieval,67,0.16431289911270142,0.18581734597682953,0.9620094299316406,0.16431289911270142,0.1679297387599945,0.8510765433311462,0.16431289911270142,0.14909537136554718,0.7426585555076599
brazil_houses_casa-de-pau-a-pique,instruct,retrieval,plugnplay,68,0.19575528800487518,0.19344499707221985,0.9979724884033203,0.19575528800487518,0.18441899120807648,0.9016573429107666,0.19575528800487518,0.1978393793106079,0.844297468662262
united-states_fruit_concord-grapes,plugnplay,retrieval,instruct,69,0.138547882437706,0.12566538155078888,0.9984599351882935,0.138547882437706,0.13661523163318634,0.9334114789962769,0.138547882437706,0.18910148739814758,0.7220577001571655
japan_houses_kotatsu-(heated-table),instruct,plugnplay,retrieval,70,0.1515827178955078,0.15858317911624908,0.9974724054336548,0.1515827178955078,0.157393679022789,0.9131895303726196,0.1515827178955078,0.13597530126571655,0.7440071702003479
japan_celebrations_oshōgatsu-(new-year),instruct,retrieval,plugnplay,71,0.10286951065063477,0.09774280339479446,0.9902569651603699,0.10286951065063477,0.11828908324241638,0.959917426109314,0.10286951065063477,0.11952812969684601,0.8719813227653503
japan_sport_sumo,plugnplay,instruct,retrieval,72,0.12213350832462311,0.11503207683563232,0.9977519512176514,0.12213350832462311,0.16704830527305603,0.9179341793060303,0.12213350832462311,0.1727183759212494,0.8087120652198792
india_beverages_nimbu-paani,retrieval,plugnplay,instruct,73,0.13598278164863586,0.13319042325019836,0.9684976935386658,0.13598278164863586,0.1519993394613266,0.9471639394760132,0.13598278164863586,0.13923707604408264,0.8299053907394409
united-states_sport_american-football,plugnplay,retrieval,instruct,74,0.1292901188135147,0.1128520742058754,0.9975983500480652,0.1292901188135147,0.16760972142219543,0.9072849750518799,0.1292901188135147,0.1411130428314209,0.8483055830001831
india_houses_urban-housing,instruct,plugnplay,retrieval,75,0.08291745185852051,0.08007386326789856,0.9918884038925171,0.08291745185852051,0.1346900314092636,0.949036717414856,0.08291745185852051,0.1173534020781517,0.8868986368179321
india_houses_bungalows,retrieval,plugnplay,instruct,76,0.12482444941997528,0.143182635307312,0.9862794876098633,0.12482444941997528,0.15334413945674896,0.9646297693252563,0.12482444941997528,0.19321167469024658,0.8767080307006836
portugal_beverages_beer-(super-bock),plugnplay,retrieval,instruct,77,0.22290180623531342,0.2275475561618805,0.9985488057136536,0.22290180623531342,0.2119067907333374,0.9155527949333191,0.22290180623531342,0.2105576992034912,0.7053873538970947
japan_fruit_mikan-(mandarin-orange),instruct,retrieval,plugnplay,78,0.21314170956611633,0.20412661135196686,0.9403418302536011,0.21314170956611633,0.17208312451839447,0.9466714859008789,0.21314170956611633,0.1415790319442749,0.7967501878738403
united-states_food_apple-pie,retrieval,instruct,plugnplay,79,0.1348666399717331,0.14140930771827698,0.9980267286300659,0.1348666399717331,0.1570884734392166,0.9597045183181763,0.1348666399717331,0.1734549105167389,0.7318481206893921
japan_clothing_salaryman,retrieval,instruct,plugnplay,80,0.12277532368898392,0.1276049017906189,0.9980385303497314,0.12277532368898392,0.19189362227916718,0.9682706594467163,0.12277532368898392,0.19762445986270905,0.8535466194152832
turkey_Food_Kebab,instruct,plugnplay,retrieval,81,0.12094444781541824,0.12042506039142609,0.9984261393547058,0.12094444781541824,0.12547993659973145,0.9613613486289978,0.12094444781541824,0.2199624627828598,0.8548044562339783
nigeria_beverages_star,retrieval,plugnplay,instruct,82,0.13977587223052979,0.13598212599754333,0.9819080233573914,0.13977587223052979,0.15802939236164093,0.9553035497665405,0.13977587223052979,0.18293142318725586,0.7285646200180054
japan_education_shukudai-(homework),instruct,plugnplay,retrieval,83,0.11297667026519775,0.10974780470132828,0.9969905614852905,0.11297667026519775,0.11228199303150177,0.9399579167366028,0.11297667026519775,0.17871764302253723,0.7660442590713501
turkey_Mammal_Turkish Van Cat,plugnplay,instruct,retrieval,84,0.15448115766048431,0.14681823551654816,0.991883397102356,0.15448115766048431,0.16081619262695312,0.9538190364837646,0.15448115766048431,0.20370903611183167,0.806450605392456
india_vegetable_green-beans,plugnplay,retrieval,instruct,85,0.1646733582019806,0.1646222472190857,0.9986383318901062,0.1646733582019806,0.16601388156414032,0.9721412062644958,0.1646733582019806,0.12286707758903503,0.6212155222892761
united-states_sport_basketball,retrieval,instruct,plugnplay,86,0.18167859315872192,0.19794490933418274,0.9810926914215088,0.18167859315872192,0.2022298276424408,0.9605079889297485,0.18167859315872192,0.1890219897031784,0.6992161273956299
turkey_Education_Kara Tahta,retrieval,plugnplay,instruct,87,0.10865427553653717,0.11185161769390106,0.9932624101638794,0.10865427553653717,0.12972816824913025,0.9279857277870178,0.10865427553653717,0.15140284597873688,0.8078022003173828
india_religion_thiruvanathapuram-temple,retrieval,instruct,plugnplay,88,0.07413171231746674,0.12478142231702805,0.9445265531539917,0.07413171231746674,0.14860156178474426,0.9331022500991821,0.07413171231746674,0.16274963319301605,0.7657278180122375
india_fruit_mango,instruct,retrieval,plugnplay,89,0.15410353243350983,0.15796473622322083,0.9775195121765137,0.15410353243350983,0.18246696889400482,0.9349268674850464,0.15410353243350983,0.15470010042190552,0.8257648944854736
turkey_Mammal_Angora Goat,retrieval,instruct,plugnplay,90,0.17723503708839417,0.1777356117963791,0.9799157977104187,0.17723503708839417,0.17908482253551483,0.9506882429122925,0.17723503708839417,0.23439618945121765,0.753854513168335
japan_celebrations_mikoshi-(portable-shrine),instruct,retrieval,plugnplay,91,0.0934920608997345,0.10728368908166885,0.9989708662033081,0.0934920608997345,0.16758564114570618,0.9660905003547668,0.0934920608997345,0.21752294898033142,0.8795401453971863
japan_flower-sakura(cherry-blossom),instruct,plugnplay,retrieval,92,0.10369215160608292,0.10145547986030579,0.9972233772277832,0.10369215160608292,0.1325434297323227,0.9607133865356445,0.10369215160608292,0.1750810593366623,0.8462679386138916
portugal_mammal_estrela-mountain-dog,plugnplay,instruct,retrieval,93,0.1496870219707489,0.15918031334877014,0.9885810613632202,0.1496870219707489,0.16492074728012085,0.930925190448761,0.1496870219707489,0.12172847986221313,0.7015546560287476
turkey_Vegetable_Spinach,instruct,plugnplay,retrieval,94,0.12231332808732986,0.1381925791501999,0.9482228755950928,0.12231332808732986,0.14353221654891968,0.9170332551002502,0.12231332808732986,0.11287488043308258,0.6472174525260925
portugal_utensil_fishing-nets,plugnplay,retrieval,instruct,95,0.1640876829624176,0.14188797771930695,0.888770580291748,0.1640876829624176,0.15904711186885834,0.9442188739776611,0.1640876829624176,0.18917632102966309,0.7655447721481323
turkey_Agriculture_Hazelnut Farming,plugnplay,retrieval,instruct,96,0.13616728782653809,0.13827675580978394,0.9887816905975342,0.13616728782653809,0.12811096012592316,0.9319021701812744,0.13616728782653809,0.11591967195272446,0.7708840370178223
brazil_education_instituto-tecnológico-de-aeronáutica,instruct,plugnplay,retrieval,97,0.1325625330209732,0.10900864005088806,0.9970672726631165,0.1325625330209732,0.15674762427806854,0.9334014058113098,0.1325625330209732,0.21585240960121155,0.9069216251373291
brazil_education_universidade-estadual-paulista-júlio-de-mesquita-filho,plugnplay,instruct,retrieval,98,0.08116704225540161,0.12362796068191528,0.9780774116516113,0.08116704225540161,0.1652720868587494,0.973114550113678,0.08116704225540161,0.12597057223320007,0.6902782917022705
japan_houses_kawarayane-(tiled-roof),plugnplay,retrieval,instruct,99,0.09712398797273636,0.11450542509555817,0.9743909239768982,0.09712398797273636,0.14890623092651367,0.9367045164108276,0.09712398797273636,0.12178415060043335,0.8842464685440063
turkey_Beverages_Ayran,plugnplay,retrieval,instruct,100,0.14621801674365997,0.15155160427093506,0.9675024747848511,0.14621801674365997,0.17010048031806946,0.9370548725128174,0.14621801674365997,0.1805693656206131,0.7513214349746704
brazil_beverages_caipirinha,retrieval,instruct,plugnplay,101,0.14617303013801575,0.1552579402923584,0.9718766808509827,0.14617303013801575,0.12315595895051956,0.9597005844116211,0.14617303013801575,0.19704778492450714,0.6997729539871216
portugal_visual arts_azulejo,plugnplay,instruct,retrieval,102,0.2558414041996002,0.24545033276081085,0.9973394870758057,0.2558414041996002,0.22372977435588837,0.9683935642242432,0.2558414041996002,0.2473442703485489,0.9124702215194702
india_education_iim-mba,retrieval,instruct,plugnplay,103,0.055420197546482086,0.012571096420288086,0.9958297610282898,0.055420197546482086,0.15990233421325684,0.943809986114502,0.055420197546482086,0.15714487433433533,0.7345568537712097
nigeria_agriculture_fish-framing,plugnplay,retrieval,instruct,104,0.10124825686216354,0.12584979832172394,0.9690887331962585,0.10124825686216354,0.12574461102485657,0.9541325569152832,0.10124825686216354,0.1599733531475067,0.8139653205871582
brazil_flower_bromélia,instruct,plugnplay,retrieval,105,0.12430035322904587,0.11456802487373352,0.9849647283554077,0.12430035322904587,0.11371254920959473,0.9141069650650024,0.12430035322904587,0.22720682621002197,0.84737229347229
japan_visual arts_doraemon-(character),retrieval,instruct,plugnplay,106,0.16309142112731934,0.17765751481056213,0.8580217957496643,0.16309142112731934,0.16650962829589844,0.9934403896331787,0.16309142112731934,0.22329720854759216,0.7710250616073608
brazil_food_brigadeiro,plugnplay,retrieval,instruct,107,0.17787708342075348,0.16376562416553497,0.9638705849647522,0.17787708342075348,0.15945348143577576,0.9176521301269531,0.17787708342075348,0.19682852923870087,0.7473015785217285
turkey_Bird_Seagull,plugnplay,retrieval,instruct,108,0.18051208555698395,0.1882622092962265,0.9781346917152405,0.18051208555698395,0.20876693725585938,0.9635213017463684,0.18051208555698395,0.14637263119220734,0.7863595485687256
turkey_Agriculture_Cotton Farming,plugnplay,instruct,retrieval,109,0.11106238514184952,0.10640831291675568,0.9955544471740723,0.11106238514184952,0.12073566764593124,0.8963623046875,0.11106238514184952,0.19570395350456238,0.7695969939231873
portugal_clothing_samarra-alentejana,retrieval,plugnplay,instruct,110,0.13403698801994324,0.15265604853630066,0.8859107494354248,0.13403698801994324,0.11851796507835388,0.9668231010437012,0.13403698801994324,0.2111630141735077,0.8233782052993774
brazil_houses_oca-indígena,plugnplay,instruct,retrieval,111,0.14232102036476135,0.1454487144947052,0.9788634777069092,0.14232100546360016,0.1114843338727951,0.9043616056442261,0.14232106506824493,0.14160652458667755,0.7773571014404297
nigeria_utensil_pan,plugnplay,instruct,retrieval,112,0.18148311972618103,0.21069777011871338,0.7997612953186035,0.18148311972618103,0.16984279453754425,0.8910708427429199,0.18148311972618103,0.22421066462993622,0.7535016536712646
japan_bird_uguisu-(japanese-bush-warbler),instruct,plugnplay,retrieval,113,0.130689799785614,0.12249232828617096,0.9973870515823364,0.130689799785614,0.12974190711975098,0.9136236906051636,0.130689799785614,0.22720682621002197,0.7739519476890564
united-states_vegetable_lettuce,retrieval,plugnplay,instruct,114,0.18311341106891632,0.16967232525348663,0.9260804653167725,0.18311341106891632,0.17975132167339325,0.9272552728652954,0.18311341106891632,0.1734549105167389,0.765240490436554
nigeria_celebrations_ofala-festival,instruct,retrieval,plugnplay,115,0.09732769429683685,0.1156766265630722,0.9981067180633545,0.09732769429683685,0.19358819723129272,0.9617530107498169,0.09732769429683685,0.16716758906841278,0.9007191061973572
japan_food_gyudon-(beef-bowl),instruct,retrieval,plugnplay,116,0.09733215719461441,0.12070494145154953,0.9895391464233398,0.09733215719461441,0.1823441982269287,0.9476736783981323,0.09733215719461441,0.2199624627828598,0.8601294755935669
united-states_clothing_cowboy-hat,instruct,plugnplay,retrieval,117,0.1434699296951294,0.15138459205627441,0.9435137510299683,0.1434699296951294,0.14908459782600403,0.9623223543167114,0.1434699296951294,0.2849809229373932,0.8126040697097778
japan_education_gakkō-seifuku-(school-uniform),plugnplay,instruct,retrieval,118,0.12597723305225372,0.13111814856529236,0.9982253313064575,0.12597723305225372,0.17159178853034973,0.9761928915977478,0.12597723305225372,0.20473134517669678,0.9209725856781006
japan_houses_machiya-(traditional-townhouse),retrieval,plugnplay,instruct,119,0.08387421071529388,0.08811835944652557,0.9852553009986877,0.08387421071529388,0.18464985489845276,0.9441746473312378,0.08387421071529388,0.21752294898033142,0.8830926418304443
brazil_sport_jiu-jitsu-brasileiro,instruct,plugnplay,retrieval,120,0.14826515316963196,0.17939677834510803,0.9884685277938843,0.14826515316963196,0.15343546867370605,0.9790748357772827,0.14826515316963196,0.16940626502037048,0.8772846460342407
