src_domain,model_1,model_2,model_3,id,instructpix2pix_src_clip,instructpix2pix_tgt_clip,instructpix2pix_src_tgt_dino,blip-gpt-plugnplay_src_clip,blip-gpt-plugnplay_tgt_clip,blip-gpt-plugnplay_src_tgt_dino,retrieval_src_clip,retrieval_tgt_clip,retrieval_src_tgt_dino
turkey_Religion_Prayer Mat,plugnplay,retrieval,instruct,29,0.17314712703227997,0.1919558048248291,0.9918334484100342,0.17314712703227997,0.19605085253715515,0.9122271537780762,0.17314712703227997,0.21865585446357727,0.8333882093429565
india_utensil_masala-dabba,instruct,plugnplay,retrieval,30,0.15595674514770508,0.15397679805755615,0.9793605208396912,0.15595674514770508,0.1336887925863266,0.9553514719009399,0.15595674514770508,0.21353408694267273,0.8262076377868652
portugal_beverages_wine,retrieval,plugnplay,instruct,31,0.11346817016601562,0.12232576310634613,0.9982285499572754,0.11346817016601562,0.1258249431848526,0.949363112449646,0.11346817016601562,0.2025434523820877,0.8300600051879883
turkey_Religion_Turbe,retrieval,plugnplay,instruct,32,0.11358731985092163,0.1077052652835846,0.9954401850700378,0.11358731985092163,0.1558956801891327,0.9181732535362244,0.11358731985092163,0.2014082968235016,0.719463586807251
turkey_Flower_Carnation,plugnplay,retrieval,instruct,33,0.14081285893917084,0.14057862758636475,0.9970683455467224,0.14081285893917084,0.1549789160490036,0.9247552752494812,0.14081285893917084,0.16944599151611328,0.7833290100097656
brazil_houses_palafitas,retrieval,plugnplay,instruct,34,0.10992864519357681,0.11795242875814438,0.9973947405815125,0.10992862284183502,0.11063193529844284,0.9774950742721558,0.10992855578660965,0.10114357620477676,0.8177244067192078
nigeria_flower_amaryllis,plugnplay,instruct,retrieval,35,0.152704656124115,0.15789927542209625,0.990297257900238,0.152704656124115,0.13503316044807434,0.9511127471923828,0.152704656124115,0.17608818411827087,0.7708066701889038
portugal_celebrations_romaria-de-nossa-senhora-d'agonía,instruct,retrieval,plugnplay,36,0.1330118328332901,0.16740216314792633,0.9924185872077942,0.1330118328332901,0.23844635486602783,0.9494150280952454,0.1330118328332901,0.20331701636314392,0.8711277842521667
nigeria_religion_christianity,plugnplay,instruct,retrieval,37,0.17718900740146637,0.1603105515241623,0.9979815483093262,0.17718900740146637,0.16153596341609955,0.9757630825042725,0.17718900740146637,0.1314873993396759,0.9186712503433228
brazil_agriculture_soja,plugnplay,retrieval,instruct,38,0.1553819328546524,0.13751466572284698,0.9952629208564758,0.1553819328546524,0.20244863629341125,0.8857011795043945,0.1553819328546524,0.153290793299675,0.8609070777893066
turkey_Houses_Odunpazarı Houses,plugnplay,retrieval,instruct,39,0.07938868552446365,0.07768592238426208,0.9955636858940125,0.07938868552446365,0.09917815774679184,0.965448260307312,0.07938868552446365,0.17086701095104218,0.8865509033203125
japan_visual arts_yayoi-kusama-(artist),plugnplay,instruct,retrieval,40,0.1507343202829361,0.15897059440612793,0.994267463684082,0.1507343202829361,0.16223682463169098,0.93800288438797,0.1507343202829361,0.1447860449552536,0.7329554557800293
united-states_visual arts_sculpture,plugnplay,instruct,retrieval,41,0.16554781794548035,0.16486449539661407,0.9975004196166992,0.16554781794548035,0.1837102472782135,0.9026261568069458,0.16554781794548035,0.1638294756412506,0.8689693808555603
india_religion_gurudwara,instruct,retrieval,plugnplay,42,0.11376349627971649,0.10093823075294495,0.989389955997467,0.11376349627971649,0.11623315513134003,0.9436571002006531,0.11376349627971649,0.1082935705780983,0.8005322813987732
brazil_food_brigadeiro,instruct,retrieval,plugnplay,43,0.1352478265762329,0.13340233266353607,0.9949796795845032,0.1352478265762329,0.14053553342819214,0.9258562922477722,0.1352478265762329,0.13315436244010925,0.7267599105834961
brazil_education_universidade-federal-de-são-paulo,instruct,retrieval,plugnplay,44,0.12214881926774979,0.1264195442199707,0.99852454662323,0.12214881926774979,0.1241084486246109,0.9823592901229858,0.12214881926774979,0.15562225878238678,0.8891186118125916
united-states_flower_rose,instruct,retrieval,plugnplay,45,0.16591642796993256,0.202064648270607,0.8401192426681519,0.16591636836528778,0.17244969308376312,0.919277548789978,0.1659163534641266,0.13541647791862488,0.7210772633552551
india_music_veena,retrieval,plugnplay,instruct,46,0.15926459431648254,0.16227298974990845,0.9021717309951782,0.15926459431648254,0.19262464344501495,0.851631224155426,0.15926459431648254,0.22641220688819885,0.7305089831352234
turkey_Bird_Owl,instruct,retrieval,plugnplay,47,0.15250152349472046,0.15532240271568298,0.9967368245124817,0.15250152349472046,0.19300773739814758,0.9250603914260864,0.15250152349472046,0.19290627539157867,0.8980340361595154
brazil_mammal_cervo-do-pantanal,plugnplay,retrieval,instruct,48,0.12814775109291077,0.12370382994413376,0.9973665475845337,0.12814775109291077,0.13238006830215454,0.8841960430145264,0.12814775109291077,0.18972408771514893,0.8243508338928223
turkey_Mammal_Anatolian Leopard,retrieval,plugnplay,instruct,49,0.1440250277519226,0.14599812030792236,0.9966643452644348,0.1440250277519226,0.16829954087734222,0.9199663400650024,0.1440250277519226,0.19747810065746307,0.7776405215263367
japan_utensil_ohashi-(chopsticks),plugnplay,retrieval,instruct,50,0.15714019536972046,0.20574632287025452,0.8586753010749817,0.15714019536972046,0.15469448268413544,0.8995550870895386,0.15714019536972046,0.16717411577701569,0.6974503397941589
japan_houses_machiya-(traditional-townhouse),instruct,plugnplay,retrieval,51,0.09146391600370407,0.0945320874452591,0.997873067855835,0.09146391600370407,0.18677890300750732,0.9327027797698975,0.09146391600370407,0.1384439766407013,0.873690128326416
nigeria_beverages_guniness-stout,plugnplay,retrieval,instruct,52,0.2180832028388977,0.20869210362434387,0.9973012804985046,0.2180832028388977,0.17922252416610718,0.9670554399490356,0.2180832028388977,0.2025434523820877,0.8266381621360779
brazil_houses_casa-de-pau-a-pique,plugnplay,retrieval,instruct,53,0.18431872129440308,0.18174423277378082,0.9979416131973267,0.18431872129440308,0.21063829958438873,0.9103893041610718,0.18431872129440308,0.18542996048927307,0.8662803769111633
japan_bird_shirasagi-(white-egret),plugnplay,instruct,retrieval,54,0.14117363095283508,0.1509050875902176,0.9970048069953918,0.14117363095283508,0.1587207019329071,0.9467823505401611,,,
united-states_flower_daisy,retrieval,instruct,plugnplay,55,0.15699508786201477,0.15833577513694763,0.9950224161148071,0.15699508786201477,0.16059482097625732,0.9828147888183594,0.15699508786201477,0.1820906400680542,0.751114010810852
portugal_flower_crane-flower,retrieval,instruct,plugnplay,56,0.13110822439193726,0.13340875506401062,0.9990819096565247,0.13110822439193726,0.1516781747341156,0.9578090310096741,0.13110822439193726,0.13533829152584076,0.7397128939628601
japan_bird_kounotori-(stork),plugnplay,retrieval,instruct,57,0.16272571682929993,0.16293352842330933,0.9956650733947754,0.16272571682929993,0.17660124599933624,0.8516991138458252,0.16272571682929993,0.14529690146446228,0.695091962814331
nigeria_celebrations_new-yam-festival,retrieval,instruct,plugnplay,58,0.21037989854812622,0.19903287291526794,0.9965367913246155,0.21037989854812622,0.1765313446521759,0.9373342394828796,0.21037989854812622,0.14834484457969666,0.8002581000328064
india_agriculture_cotton-production,instruct,retrieval,plugnplay,59,0.16703186929225922,0.15723179280757904,0.9940251111984253,0.16703186929225922,0.16845551133155823,0.9561178684234619,0.16703186929225922,0.15606772899627686,0.8759998083114624
united-states_clothing_denim-jacket,instruct,plugnplay,retrieval,60,0.15944167971611023,0.1456054002046585,0.9981944561004639,0.15944167971611023,0.2300599366426468,0.9501109719276428,0.15944167971611023,0.2110273241996765,0.7650983333587646
brazil_utensil_escorredor-de-arroz,plugnplay,instruct,retrieval,61,0.17884446680545807,0.1967478096485138,0.98531174659729,0.17884446680545807,0.15711671113967896,0.9246371388435364,0.17884446680545807,0.19824126362800598,0.8554317951202393
brazil_celebrations_festas-juninas,retrieval,plugnplay,instruct,62,0.12166125327348709,0.1282222867012024,0.9982917308807373,0.12166125327348709,0.22392329573631287,0.9412780404090881,0.12166125327348709,0.1709202527999878,0.8961610794067383
brazil_utensil_cerâmica,retrieval,instruct,plugnplay,63,0.09480581432580948,0.09687452018260956,0.9982694983482361,0.09480581432580948,0.19144755601882935,0.9435110688209534,0.09480581432580948,0.21250224113464355,0.879520833492279
nigeria_music_traditional-drummers,retrieval,plugnplay,instruct,64,0.1937832534313202,0.19358980655670166,0.9959572553634644,0.1937832534313202,0.20782628655433655,0.9622836709022522,0.1937832534313202,0.2179734855890274,0.8888734579086304
brazil_mammal_onça-pintada,plugnplay,instruct,retrieval,65,0.1402970254421234,0.14468231797218323,0.9976944923400879,0.1402970254421234,0.17296595871448517,0.9132618308067322,0.1402970254421234,0.1341692954301834,0.7972545027732849
india_beverages_filter-coffee,retrieval,instruct,plugnplay,66,0.1071823313832283,0.14123767614364624,0.9851930141448975,0.1071823313832283,0.12867188453674316,0.865310788154602,0.1071823313832283,0.12017881125211716,0.7399088740348816
india_fruit_sitaphal,instruct,plugnplay,retrieval,67,0.12374672293663025,0.12618188560009003,0.9986727237701416,0.12374672293663025,0.15269647538661957,0.852440595626831,0.12374672293663025,0.19928061962127686,0.6853306293487549
portugal_food_cozido-à-portuguesa,retrieval,instruct,plugnplay,68,0.1340363770723343,0.11782775819301605,0.9979674816131592,0.1340363770723343,0.2045859545469284,0.9181985259056091,0.1340363770723343,0.2143637239933014,0.8491454124450684
japan_celebrations_oshōgatsu-(new-year),instruct,retrieval,plugnplay,69,0.1271083950996399,0.11880677193403244,0.9956080317497253,0.1271083950996399,0.13405683636665344,0.944625735282898,0.1271083950996399,0.12017881125211716,0.8341856002807617
japan_education_sotsugyōshiki-(graduation-ceremony),plugnplay,retrieval,instruct,70,0.06284910440444946,0.07765616476535797,0.9977078437805176,0.06284910440444946,0.15528050065040588,0.9636582136154175,0.06284910440444946,0.1656283140182495,0.8141837120056152
india_beverages_nimbu-paani,retrieval,plugnplay,instruct,71,0.1409139186143875,0.15897206962108612,0.9969096779823303,0.1409139186143875,0.12995144724845886,0.9541344046592712,0.1409139186143875,0.14963912963867188,0.8197753429412842
united-states_sport_american-football,plugnplay,retrieval,instruct,72,0.12408037483692169,0.11442459374666214,0.9975900650024414,0.12408037483692169,0.15554893016815186,0.9010613560676575,0.12408037483692169,0.16207468509674072,0.8099899291992188
india_visual arts_madhubani-painting,plugnplay,retrieval,instruct,73,0.15009520947933197,0.23709595203399658,0.94561368227005,0.15009517967700958,0.16308465600013733,0.936793327331543,0.1500951200723648,0.1792454868555069,0.8150897026062012
india_houses_bungalows,retrieval,plugnplay,instruct,74,0.12592343986034393,0.13583630323410034,0.996716320514679,0.12592343986034393,0.18766267597675323,0.9280984401702881,0.12592343986034393,0.1797398328781128,0.8797600269317627
brazil_food_pão-de-queijo,instruct,plugnplay,retrieval,75,0.14878568053245544,0.13132059574127197,0.9983720183372498,0.14878568053245544,0.18552592396736145,0.9494406580924988,0.14878568053245544,0.15348495543003082,0.733505368232727
japan_fruit_mikan-(mandarin-orange),instruct,retrieval,plugnplay,76,0.19534529745578766,0.23993337154388428,0.9053058624267578,0.19534529745578766,0.18505015969276428,0.9677845239639282,0.19534529745578766,0.18808747828006744,0.7466632127761841
india_religion_thiruvanathapuram-temple,retrieval,instruct,plugnplay,77,0.09756206721067429,0.14514131844043732,0.9455641508102417,0.09756206721067429,0.16645587980747223,0.9356749653816223,0.09756206721067429,0.20217587053775787,0.8149720430374146
nigeria_sports_swimming,instruct,retrieval,plugnplay,78,0.15720900893211365,0.1987253725528717,0.77119380235672,0.15720900893211365,0.16943393647670746,0.9472993612289429,0.15720900893211365,0.15681609511375427,0.7300857305526733
turkey_Sports_Arda Turan,plugnplay,instruct,retrieval,79,0.06998032331466675,0.17425990104675293,0.9836312532424927,0.06998032331466675,0.12549886107444763,0.9814814925193787,0.06998032331466675,0.17253023386001587,0.8981715440750122
nigeria_beverages_star,retrieval,plugnplay,instruct,80,0.20002663135528564,0.19985587894916534,0.9977028369903564,0.20002663135528564,0.17230398952960968,0.9541093111038208,0.20002663135528564,0.1824667602777481,0.8114320635795593
turkey_Mammal_Anatolian Shepherd Dog,plugnplay,retrieval,instruct,81,0.10679560899734497,0.11452890187501907,0.9959514141082764,0.10679560899734497,0.18219730257987976,0.9056676626205444,0.10679560899734497,0.18528389930725098,0.8467667102813721
turkey_Mammal_Turkish Van Cat,plugnplay,instruct,retrieval,82,0.1469935029745102,0.2270275056362152,0.979468584060669,0.1469935029745102,0.15657645463943481,0.9573153257369995,0.1469935029745102,0.18528389930725098,0.8235576152801514
turkey_Fruit_Dragon Fruit,instruct,plugnplay,retrieval,83,0.13976643979549408,0.17210346460342407,0.900681734085083,0.13976643979549408,0.1691870242357254,0.9144629240036011,0.13976643979549408,0.16110752522945404,0.8767568469047546
nigeria_fruit_tangerine,plugnplay,retrieval,instruct,84,0.1787235140800476,0.2536553740501404,0.8829623460769653,0.1787235140800476,0.18058569729328156,0.977321982383728,0.1787235140800476,0.17036807537078857,0.750876784324646
turkey_Education_Kara Tahta,retrieval,plugnplay,instruct,85,0.11244313418865204,0.11107251048088074,0.9960348606109619,0.11244313418865204,0.12808926403522491,0.9279857277870178,0.11244313418865204,0.12667401134967804,0.8402509689331055
turkey_Education_Quran Course,retrieval,instruct,plugnplay,86,0.10179787874221802,0.08755961805582047,0.9975552558898926,0.10179787874221802,0.11648476868867874,0.9238420724868774,0.10179787874221802,0.1819813996553421,0.8279368281364441
india_celebrations_navratri,retrieval,instruct,plugnplay,87,0.13117682933807373,0.12066650390625,0.995464563369751,0.13117682933807373,0.1959342062473297,0.9595524072647095,0.13117682933807373,0.20331701636314392,0.8652175664901733
india_fruit_mango,instruct,retrieval,plugnplay,88,0.1739887297153473,0.22233577072620392,0.8541654348373413,0.1739887297153473,0.18805664777755737,0.9463453888893127,0.1739887297153473,0.20253999531269073,0.8534072637557983
turkey_Mammal_Angora Goat,instruct,plugnplay,retrieval,89,0.17264144122600555,0.16462922096252441,0.997248649597168,0.17264144122600555,0.18026432394981384,0.9193264245986938,0.17264144122600555,0.19854551553726196,0.8513481616973877
japan_agriculture_taue-(rice-planting),plugnplay,instruct,retrieval,90,0.1384301781654358,0.1331167221069336,0.9966069459915161,0.1384301781654358,0.1363297700881958,0.9405696988105774,0.1384301781654358,0.12283054739236832,0.8998053073883057
nigeria_vegetable_ewedu,instruct,plugnplay,retrieval,91,0.19424310326576233,0.18000856041908264,0.9977612495422363,0.19424310326576233,0.1542581170797348,0.9050860404968262,0.19424310326576233,0.1184750571846962,0.8512383699417114
turkey_Food_Kebab,instruct,plugnplay,retrieval,92,0.1106792464852333,0.10870051383972168,0.9985381960868835,0.1106792464852333,0.15503624081611633,0.970234751701355,0.1106792464852333,0.192813903093338,0.8001558184623718
turkey_Vegetable_Spinach,instruct,plugnplay,retrieval,93,0.11927841603755951,0.12540604174137115,0.9972376823425293,0.11927841603755951,0.13391460478305817,0.8974506855010986,0.11927841603755951,0.1893652230501175,0.7479097247123718
india_music_harmonium,retrieval,plugnplay,instruct,94,0.1286817044019699,0.1380256861448288,0.9985657930374146,0.1286817044019699,0.1548154354095459,0.9553832411766052,0.1286817044019699,0.12579987943172455,0.8679614663124084
turkey_Agriculture_Hazelnut Farming,plugnplay,retrieval,instruct,95,0.1275690495967865,0.11923766136169434,0.9968146085739136,0.1275690495967865,0.15020738542079926,0.9150165915489197,0.1275690495967865,0.17855803668498993,0.8220908045768738
brazil_beverages_cachaça,instruct,retrieval,plugnplay,96,0.13050009310245514,0.13235390186309814,0.9979171752929688,0.13050009310245514,0.13371209800243378,0.9877499341964722,0.13050009310245514,0.15474244952201843,0.7087022662162781
brazil_education_universidade-estadual-paulista-júlio-de-mesquita-filho,plugnplay,instruct,retrieval,97,0.06623587012290955,0.0661492720246315,0.9976264238357544,0.06623587012290955,0.13851258158683777,0.9744057655334473,0.06623587012290955,0.2024342268705368,0.8270072340965271
united-states_sport_basketball,retrieval,instruct,plugnplay,98,0.1633107215166092,0.1840362399816513,0.8677728176116943,0.1633107215166092,0.16402976214885712,0.9579266309738159,0.1633107215166092,0.1670074760913849,0.8493280410766602
turkey_Beverages_Ayran,plugnplay,retrieval,instruct,99,0.1576753705739975,0.16642051935195923,0.9954169988632202,0.1576753705739975,0.13410025835037231,0.9459931254386902,0.1576753705739975,0.2208692878484726,0.7868607044219971
brazil_beverages_caipirinha,retrieval,instruct,plugnplay,100,0.13220134377479553,0.1259288191795349,0.9974421858787537,0.13220134377479553,0.13666439056396484,0.9525354504585266,0.13220134377479553,0.16631321609020233,0.8081451654434204
japan_flower-sakura(cherry-blossom),instruct,plugnplay,retrieval,101,0.11411706358194351,0.11362413316965103,0.9972072243690491,0.11411706358194351,0.1823427826166153,0.9455229640007019,0.11411706358194351,0.15757109224796295,0.880149245262146
united-states_music_country,instruct,plugnplay,retrieval,102,0.06703866273164749,0.134128600358963,0.9954918622970581,0.06703866273164749,0.1980060636997223,0.9208523631095886,0.06703866273164749,0.2284049093723297,0.8313100934028625
portugal_religion_saint-anthony-of-lisbon,plugnplay,instruct,retrieval,103,0.1294701099395752,0.14067186415195465,0.9986500144004822,0.1294701099395752,0.15866762399673462,0.8880957961082458,0.1294701099395752,0.2019030898809433,0.8725587725639343
brazil_flower_bromélia,instruct,plugnplay,retrieval,104,0.12554924190044403,0.14192473888397217,0.987846851348877,0.12554924190044403,0.1356518566608429,0.8914207816123962,0.12554924190044403,0.1445562094449997,0.6625062823295593
united-states_food_apple-pie,retrieval,instruct,plugnplay,105,0.12137138098478317,0.12826018035411835,0.9978535175323486,0.12137138098478317,0.13006076216697693,0.9566106796264648,0.12137138098478317,0.1941772699356079,0.8957080841064453
india_visual arts_ajanta-ellora-sculptures,retrieval,plugnplay,instruct,106,0.11136475205421448,0.1304815709590912,0.9954897165298462,0.11136475205421448,0.1824111044406891,0.8999015688896179,0.11136475205421448,0.21207568049430847,0.8427717685699463
turkey_Bird_Seagull,plugnplay,retrieval,instruct,107,0.15726685523986816,0.1721661388874054,0.9977445006370544,0.15726685523986816,0.1547076553106308,0.9749377965927124,0.15726685523986816,0.15231961011886597,0.7954816222190857
turkey_Agriculture_Cotton Farming,plugnplay,instruct,retrieval,108,0.141536146402359,0.13568349182605743,0.9960137009620667,0.141536146402359,0.16075626015663147,0.9147239327430725,0.141536146402359,0.15606772899627686,0.821590781211853
nigeria_food_dodo-(fried-ripe-plantain),instruct,retrieval,plugnplay,109,0.19915400445461273,0.200963094830513,0.9986560344696045,0.19915400445461273,0.147301584482193,0.9522285461425781,0.19915400445461273,0.19928061962127686,0.6950066685676575
united-states_agriculture_pigsty,plugnplay,instruct,retrieval,110,0.15721838176250458,0.12807618081569672,0.9882972836494446,0.15721838176250458,0.14608030021190643,0.8802320957183838,0.15721838176250458,0.15402154624462128,0.7517499923706055
nigeria_utensil_pan,plugnplay,instruct,retrieval,111,0.18972766399383545,0.17498043179512024,0.9255018830299377,0.18972766399383545,0.17566722631454468,0.8473598957061768,0.18972766399383545,0.21353408694267273,0.7686563730239868
japan_bird_uguisu-(japanese-bush-warbler),instruct,plugnplay,retrieval,112,0.13667714595794678,0.1265338808298111,0.9974609017372131,0.13667714595794678,0.15667705237865448,0.8921642899513245,0.13667714595794678,0.19543617963790894,0.783039927482605
united-states_music_jazz,plugnplay,instruct,retrieval,113,0.08902642130851746,0.11697471886873245,0.9877527356147766,0.08902642130851746,0.13181672990322113,0.951907753944397,0.08902642130851746,0.13704544305801392,0.8166234493255615
turkey_Visual Arts_Turkish Miniature,retrieval,plugnplay,instruct,114,0.15074849128723145,0.21727511286735535,0.9143099784851074,0.15074849128723145,0.17933152616024017,0.9501354098320007,0.15074849128723145,0.20171037316322327,0.7326290011405945
japan_food_gyudon-(beef-bowl),instruct,retrieval,plugnplay,115,0.09455712139606476,0.11090724170207977,0.9920727014541626,0.09455712139606476,0.24167177081108093,0.9472821950912476,0.09455712139606476,0.2143637239933014,0.8590260744094849
india_celebrations_pongal,retrieval,plugnplay,instruct,116,0.10338650643825531,0.11794018000364304,0.998420238494873,0.10338650643825531,0.11115585267543793,0.9470869898796082,0.10338650643825531,0.13808417320251465,0.8895163536071777
japan_visual arts_manga,plugnplay,instruct,retrieval,117,0.16319862008094788,0.21581774950027466,0.9472229480743408,0.16319862008094788,0.18850339949131012,0.9888392686843872,0.16319862008094788,0.1566815972328186,0.7759203910827637
united-states_religion_mosque,retrieval,plugnplay,instruct,118,0.11716269701719284,0.10180768370628357,0.9952902793884277,0.11716269701719284,0.16330260038375854,0.9394696950912476,0.11716269701719284,0.18693068623542786,0.7311186790466309
japan_music_idol,retrieval,plugnplay,instruct,119,0.07636667788028717,0.08624839782714844,0.9981107115745544,0.07636667788028717,0.17015111446380615,0.9746529459953308,0.07636667788028717,0.19067704677581787,0.9025804996490479
japan_mammal_nihon-nousagi-(japanese-hare),plugnplay,retrieval,instruct,120,0.12647834420204163,0.12528546154499054,0.9985085129737854,0.12647834420204163,0.14858560264110565,0.9449695348739624,0.12647834420204163,0.15402154624462128,0.7068815231323242
