src_domain,model_1,model_2,model_3,id,instructpix2pix_src_clip,instructpix2pix_tgt_clip,instructpix2pix_src_tgt_dino,blip-gpt-plugnplay_src_clip,blip-gpt-plugnplay_tgt_clip,blip-gpt-plugnplay_src_tgt_dino,retrieval_src_clip,retrieval_tgt_clip,retrieval_src_tgt_dino
united-states_celebrations_thanksgiving,plugnplay,instruct,retrieval,30,0.2279980182647705,0.22296783328056335,0.9893778562545776,0.2279980182647705,0.22069112956523895,0.9597658514976501,0.2279980182647705,0.20000123977661133,0.7054747343063354
turkey_Religion_Prayer Mat,plugnplay,retrieval,instruct,31,0.20273953676223755,0.2108631730079651,0.9984220862388611,0.20273953676223755,0.18657241761684418,0.9163434505462646,0.20273953676223755,0.13404734432697296,0.8341885805130005
india_utensil_masala-dabba,instruct,plugnplay,retrieval,32,0.17260633409023285,0.1715722531080246,0.9974035024642944,0.17260633409023285,0.17190535366535187,0.9434913396835327,0.17260633409023285,0.16117322444915771,0.8631552457809448
portugal_beverages_wine,retrieval,plugnplay,instruct,33,0.11823216080665588,0.12921775877475739,0.9980526566505432,0.11823216080665588,0.17804498970508575,0.8739174604415894,0.11823216080665588,0.21065542101860046,0.8150092363357544
turkey_Religion_Turbe,retrieval,plugnplay,instruct,34,0.16579701006412506,0.16546684503555298,0.9955133199691772,0.16579701006412506,0.13280129432678223,0.8396466970443726,0.16579701006412506,0.1578161120414734,0.7601849436759949
turkey_Flower_Carnation,plugnplay,retrieval,instruct,35,0.13508489727973938,0.13469864428043365,0.9510749578475952,0.13508489727973938,0.14385437965393066,0.9414262175559998,0.13508489727973938,0.1893829107284546,0.8242262601852417
brazil_houses_palafitas,retrieval,plugnplay,instruct,36,0.11227264255285263,0.1062285378575325,0.9972239136695862,0.11227262765169144,0.13013401627540588,0.9516303539276123,0.11227264255285263,0.1404140293598175,0.8344773054122925
nigeria_flower_amaryllis,plugnplay,instruct,retrieval,37,0.13374637067317963,0.13301409780979156,0.9812663793563843,0.13374637067317963,0.15772320330142975,0.9564698338508606,0.13374637067317963,0.14821919798851013,0.8111639618873596
portugal_celebrations_romaria-de-nossa-senhora-d'agonía,instruct,retrieval,plugnplay,38,0.16172988712787628,0.1573253571987152,0.993679404258728,0.16172988712787628,0.19252873957157135,0.9392468333244324,0.16172988712787628,0.2131870985031128,0.8990260362625122
nigeria_religion_christianity,plugnplay,instruct,retrieval,39,0.07062888145446777,0.07140181958675385,0.99814772605896,0.07062888145446777,0.1583126336336136,0.9719367027282715,0.07062888145446777,0.21364229917526245,0.9113828539848328
brazil_agriculture_soja,plugnplay,retrieval,instruct,40,0.1378796547651291,0.11465025693178177,0.9954684972763062,0.1378796547651291,0.19370034337043762,0.9056852459907532,0.1378796547651291,0.14213311672210693,0.8250476717948914
turkey_Houses_Odunpazarı Houses,plugnplay,retrieval,instruct,41,0.14723476767539978,0.1505456119775772,0.9959180355072021,0.14723476767539978,0.1690003126859665,0.965448260307312,0.14723476767539978,0.11021056771278381,0.8976254463195801
united-states_visual arts_sculpture,plugnplay,instruct,retrieval,42,0.1567395031452179,0.15769802033901215,0.9972435832023621,0.1567395031452179,0.1542324721813202,0.9445855617523193,0.1567395031452179,0.1511203795671463,0.8047441244125366
india_religion_gurudwara,instruct,retrieval,plugnplay,43,0.11783801764249802,0.12056133896112442,0.9960137605667114,0.11783801764249802,0.1225268691778183,0.9614320397377014,0.11783801764249802,0.1809195727109909,0.914736270904541
brazil_food_brigadeiro,instruct,retrieval,plugnplay,44,0.15639092028141022,0.1607562154531479,0.9912155270576477,0.15639092028141022,0.16667884588241577,0.9407203793525696,0.15639092028141022,0.2011735737323761,0.8419334888458252
brazil_education_universidade-federal-de-são-paulo,instruct,retrieval,plugnplay,45,0.11457547545433044,0.10451095551252365,0.998467206954956,0.11457547545433044,0.11459270864725113,0.9794803857803345,0.11457547545433044,0.18850234150886536,0.8698019981384277
united-states_flower_rose,instruct,retrieval,plugnplay,46,0.1671888679265976,0.16687677800655365,0.9003369212150574,0.1671888530254364,0.15887320041656494,0.9145130515098572,0.1671888679265976,0.18276044726371765,0.8107229471206665
india_music_veena,retrieval,plugnplay,instruct,47,0.13721232116222382,0.1450372338294983,0.9419140815734863,0.13721232116222382,0.17954039573669434,0.8780673742294312,0.13721232116222382,0.197811096906662,0.7085767984390259
turkey_Bird_Owl,instruct,retrieval,plugnplay,48,0.1577722132205963,0.15940874814987183,0.9972645044326782,0.1577722132205963,0.16427576541900635,0.9245567321777344,0.1577722132205963,0.21138791739940643,0.7848910093307495
brazil_mammal_cervo-do-pantanal,plugnplay,retrieval,instruct,49,0.12671801447868347,0.1291937679052353,0.9972032904624939,0.12671801447868347,0.15114817023277283,0.9332723617553711,0.12671801447868347,0.1658431440591812,0.8380991816520691
turkey_Mammal_Anatolian Leopard,retrieval,plugnplay,instruct,50,0.13480448722839355,0.13752655684947968,0.9945308566093445,0.13480448722839355,0.14059919118881226,0.9090090990066528,0.13480448722839355,0.1658431440591812,0.7580686807632446
japan_utensil_ohashi-(chopsticks),plugnplay,retrieval,instruct,51,0.14712639153003693,0.1545739620923996,0.8370411396026611,0.14712639153003693,0.14904576539993286,0.8325269222259521,0.14712639153003693,0.18014025688171387,0.7243396043777466
japan_houses_machiya-(traditional-townhouse),instruct,plugnplay,retrieval,52,0.09804768860340118,0.09954709559679031,0.9975818395614624,0.09804768860340118,0.1842719316482544,0.9631649255752563,0.09804768860340118,0.15401607751846313,0.9196774959564209
nigeria_beverages_guniness-stout,plugnplay,retrieval,instruct,53,0.16226986050605774,0.1553415209054947,0.9966220855712891,0.16226986050605774,0.17448210716247559,0.9451505541801453,0.16226986050605774,0.18306994438171387,0.7998173236846924
brazil_houses_casa-de-pau-a-pique,plugnplay,retrieval,instruct,54,0.16159945726394653,0.17099887132644653,0.9979560971260071,0.16159945726394653,0.16879026591777802,0.945376992225647,0.16159945726394653,0.1783655434846878,0.8593977093696594
japan_bird_shirasagi-(white-egret),plugnplay,instruct,retrieval,55,0.12848514318466187,0.1332756131887436,0.9974926710128784,0.12848514318466187,0.154654860496521,0.912810742855072,0.12848514318466187,0.23454470932483673,0.7253153920173645
united-states_flower_daisy,retrieval,instruct,plugnplay,56,0.1675863265991211,0.20026364922523499,0.8674345016479492,0.1675863265991211,0.15078458189964294,0.8748815059661865,0.1675863265991211,0.1466684490442276,0.7847510576248169
portugal_flower_crane-flower,retrieval,instruct,plugnplay,57,0.12180495262145996,0.12561306357383728,0.9990112781524658,0.12180495262145996,0.11943291127681732,0.9592032432556152,0.12180495262145996,0.2350199967622757,0.7806625366210938
japan_houses_kawarayane-(tiled-roof),plugnplay,retrieval,instruct,58,0.0998777523636818,0.09325560182332993,0.9955684542655945,0.0998777523636818,0.12437178939580917,0.9245988130569458,0.0998777523636818,0.10699556022882462,0.8809669017791748
nigeria_celebrations_new-yam-festival,retrieval,instruct,plugnplay,59,0.12331770360469818,0.10354167222976685,0.9967341423034668,0.12331770360469818,0.1644454002380371,0.9349764585494995,0.12331770360469818,0.131272554397583,0.7807434797286987
india_agriculture_cotton-production,instruct,retrieval,plugnplay,60,0.15762220323085785,0.15007814764976501,0.9944684505462646,0.15762220323085785,0.15825477242469788,0.9544700384140015,0.15762220323085785,0.165420264005661,0.8176254630088806
united-states_clothing_denim-jacket,instruct,plugnplay,retrieval,61,0.1853095442056656,0.19178029894828796,0.9982208013534546,0.1853095442056656,0.23409077525138855,0.9672037363052368,0.1853095442056656,0.1533995270729065,0.8395436406135559
brazil_utensil_escorredor-de-arroz,plugnplay,instruct,retrieval,62,0.20204052329063416,0.2223888337612152,0.8406941890716553,0.20204052329063416,0.16294580698013306,0.915052592754364,0.20204052329063416,0.14206171035766602,0.8695021867752075
nigeria_utensil_fork,retrieval,instruct,plugnplay,63,0.1902085542678833,0.19141434133052826,0.8786681890487671,0.1902085542678833,0.16952016949653625,0.7992815971374512,0.1902085542678833,0.19933226704597473,0.6809730529785156
brazil_celebrations_festas-juninas,retrieval,plugnplay,instruct,64,0.1317988634109497,0.1323193609714508,0.9983778595924377,0.1317988634109497,0.15484504401683807,0.9480998516082764,0.1317988634109497,0.2122502624988556,0.8989616632461548
brazil_utensil_cerâmica,retrieval,instruct,plugnplay,65,0.10261239111423492,0.1068931519985199,0.9981811046600342,0.10261239111423492,0.1395181566476822,0.9402307271957397,0.10261239111423492,0.19330641627311707,0.8491235375404358
nigeria_houses_residential-estate,retrieval,plugnplay,instruct,66,0.08920872956514359,0.0943349152803421,0.9978216886520386,0.08920872956514359,0.10303974151611328,0.977630615234375,0.08920872956514359,0.16218452155590057,0.9206326007843018
japan_bird_kiji-(pheasant),plugnplay,instruct,retrieval,67,0.16119185090065002,0.168869286775589,0.9965530037879944,0.16119185090065002,0.2102993279695511,0.8349491357803345,0.16119185090065002,0.1658431440591812,0.7722980976104736
india_beverages_filter-coffee,retrieval,instruct,plugnplay,68,0.11433050781488419,0.12418150901794434,0.9987838268280029,0.11433050781488419,0.1472805142402649,0.8794583082199097,0.11433050781488419,0.18919117748737335,0.7741729021072388
india_fruit_sitaphal,instruct,plugnplay,retrieval,69,0.12458013743162155,0.12626881897449493,0.9985899925231934,0.12458013743162155,0.14789840579032898,0.8748584985733032,0.12458013743162155,0.23424570262432098,0.6356636881828308
portugal_food_cozido-à-portuguesa,retrieval,instruct,plugnplay,70,0.1647075116634369,0.1551603227853775,0.9975377321243286,0.1647075116634369,0.15957430005073547,0.9612016677856445,0.1647075116634369,0.1607096940279007,0.8609468936920166
japan_celebrations_oshōgatsu-(new-year),instruct,retrieval,plugnplay,71,0.11841068416833878,0.11759866774082184,0.9960272312164307,0.11841068416833878,0.13967272639274597,0.9280896782875061,0.11841068416833878,0.14229334890842438,0.88897705078125
japan_education_sotsugyōshiki-(graduation-ceremony),plugnplay,retrieval,instruct,72,0.08744750916957855,0.09683343768119812,0.9974478483200073,0.08744750916957855,0.11711990088224411,0.9640384912490845,0.08744750916957855,0.10293929278850555,0.8716490268707275
india_beverages_nimbu-paani,retrieval,plugnplay,instruct,73,0.137226402759552,0.1522829532623291,0.9968606233596802,0.137226402759552,0.12290428578853607,0.9594433903694153,0.137226402759552,0.2320258617401123,0.6768755316734314
united-states_sport_american-football,plugnplay,retrieval,instruct,74,0.1261773705482483,0.11464965343475342,0.9976235628128052,0.1261773705482483,0.11507124453783035,0.9639109373092651,0.1261773705482483,0.19530411064624786,0.811974048614502
india_visual arts_madhubani-painting,plugnplay,retrieval,instruct,75,0.13647407293319702,0.15421196818351746,0.9962340593338013,0.13647404313087463,0.15011917054653168,0.911831259727478,0.13647407293319702,0.1960538774728775,0.7546650767326355
india_houses_bungalows,retrieval,plugnplay,instruct,76,0.1211220845580101,0.12636280059814453,0.9963657259941101,0.1211220845580101,0.15153063833713531,0.9530806541442871,0.1211220845580101,0.18481874465942383,0.9388719797134399
brazil_food_pão-de-queijo,instruct,plugnplay,retrieval,77,0.18131594359874725,0.16644148528575897,0.9984304308891296,0.18131594359874725,0.18221040070056915,0.9416285753250122,0.18131594359874725,0.15267908573150635,0.8554584980010986
japan_fruit_mikan-(mandarin-orange),instruct,retrieval,plugnplay,78,0.1979033350944519,0.2031773179769516,0.9711931943893433,0.1979033350944519,0.1951478123664856,0.9760100841522217,0.1979033350944519,0.16064268350601196,0.8104638457298279
united-states_food_apple-pie,retrieval,instruct,plugnplay,79,0.1405651867389679,0.15137383341789246,0.998015820980072,0.1405651867389679,0.19526763260364532,0.9469067454338074,0.1405651867389679,0.21264725923538208,0.8055810332298279
nigeria_sports_swimming,instruct,retrieval,plugnplay,80,0.13586916029453278,0.12614579498767853,0.9525008201599121,0.13586916029453278,0.1528727114200592,0.9417333602905273,0.13586916029453278,0.16125299036502838,0.6693130731582642
turkey_Sports_Arda Turan,plugnplay,instruct,retrieval,81,0.17043328285217285,0.1786278635263443,0.9974361658096313,0.17043328285217285,0.16173163056373596,0.9893537759780884,0.17043328285217285,0.17819546163082123,0.8365489840507507
nigeria_beverages_star,retrieval,plugnplay,instruct,82,0.1362854540348053,0.14572131633758545,0.9975759387016296,0.1362854540348053,0.12218960374593735,0.9283840656280518,0.1362854540348053,0.17680570483207703,0.686444878578186
turkey_Mammal_Anatolian Shepherd Dog,plugnplay,retrieval,instruct,83,0.14533354341983795,0.14891061186790466,0.9978861808776855,0.14533354341983795,0.18205377459526062,0.8906010389328003,0.14533354341983795,0.11210931092500687,0.8035411238670349
turkey_Mammal_Turkish Van Cat,plugnplay,instruct,retrieval,84,0.17977850139141083,0.20590177178382874,0.9666788578033447,0.17977850139141083,0.17769363522529602,0.950496256351471,0.17977850139141083,0.20660746097564697,0.8218942880630493
turkey_Fruit_Dragon Fruit,instruct,plugnplay,retrieval,85,0.15481171011924744,0.14268003404140472,0.8982222676277161,0.15481171011924744,0.15868015587329865,0.9589812755584717,0.15481171011924744,0.1603122055530548,0.7604374289512634
nigeria_fruit_tangerine,plugnplay,retrieval,instruct,86,0.18241927027702332,0.1717461198568344,0.9967353940010071,0.18241927027702332,0.17780804634094238,0.9790052771568298,0.18241927027702332,0.1479703187942505,0.7814929485321045
turkey_Education_Kara Tahta,retrieval,plugnplay,instruct,87,0.11512474715709686,0.11562193185091019,0.994680643081665,0.11512474715709686,0.1548222303390503,0.9439886808395386,0.11512474715709686,0.21425582468509674,0.7841153144836426
india_religion_thiruvanathapuram-temple,retrieval,instruct,plugnplay,88,0.09504895657300949,0.2156320959329605,0.8467675447463989,0.09504895657300949,0.1001606360077858,0.9513304829597473,0.09504895657300949,0.18128754198551178,0.8136625289916992
india_celebrations_navratri,retrieval,instruct,plugnplay,89,0.1253226101398468,0.12821149826049805,0.9968758821487427,0.1253226101398468,0.1287059336900711,0.9725995063781738,0.1253226101398468,0.17528708279132843,0.8754268884658813
india_fruit_mango,instruct,retrieval,plugnplay,90,0.1631280928850174,0.16522589325904846,0.9911296367645264,0.1631280928850174,0.1915203481912613,0.9487882256507874,0.1631280928850174,0.1776120960712433,0.8409485816955566
turkey_Mammal_Angora Goat,instruct,plugnplay,retrieval,91,0.19196408987045288,0.18691402673721313,0.9970115423202515,0.19196408987045288,0.178752601146698,0.9547029733657837,0.19196408987045288,0.21132302284240723,0.7393034100532532
japan_agriculture_taue-(rice-planting),plugnplay,instruct,retrieval,92,0.13869687914848328,0.13038070499897003,0.9967500567436218,0.13869687914848328,0.12290272861719131,0.9238852262496948,0.13869687914848328,0.10359575599431992,0.8105408549308777
nigeria_vegetable_ewedu,instruct,plugnplay,retrieval,93,0.13202625513076782,0.1339382827281952,0.9976316094398499,0.13202625513076782,0.15495331585407257,0.9496396780014038,0.13202625513076782,0.17111068964004517,0.8338726758956909
turkey_Food_Kebab,instruct,plugnplay,retrieval,94,0.1809723973274231,0.17498251795768738,0.9984403848648071,0.1809723973274231,0.19342175126075745,0.9581006765365601,0.1809723973274231,0.22545666992664337,0.8449315428733826
india_music_harmonium,retrieval,plugnplay,instruct,95,0.13134779036045074,0.14088627696037292,0.9984930157661438,0.13134779036045074,0.1389194279909134,0.9307551383972168,0.13134779036045074,0.14961224794387817,0.8200458884239197
turkey_Agriculture_Hazelnut Farming,plugnplay,retrieval,instruct,96,0.16492483019828796,0.16316036880016327,0.9967522025108337,0.16492483019828796,0.1546502709388733,0.9271055459976196,0.16492483019828796,0.1423027217388153,0.8417887091636658
brazil_beverages_cachaça,instruct,retrieval,plugnplay,97,0.1402665376663208,0.1389421969652176,0.9978430271148682,0.1402665376663208,0.14694273471832275,0.9877017736434937,0.1402665376663208,0.14518123865127563,0.788345217704773
brazil_education_universidade-estadual-paulista-júlio-de-mesquita-filho,plugnplay,instruct,retrieval,98,0.060876354575157166,0.08420934528112411,0.9974141716957092,0.060876354575157166,0.1543189138174057,0.9570920467376709,0.060876354575157166,0.20779895782470703,0.8453871011734009
united-states_sport_basketball,retrieval,instruct,plugnplay,99,0.15386371314525604,0.16037118434906006,0.9887239336967468,0.15386371314525604,0.16392651200294495,0.9706109762191772,0.15386371314525604,0.1488649994134903,0.88554847240448
turkey_Beverages_Ayran,plugnplay,retrieval,instruct,100,0.18011003732681274,0.17413881421089172,0.9839738011360168,0.18011003732681274,0.1915363371372223,0.9162499904632568,0.18011003732681274,0.19658192992210388,0.8307781219482422
brazil_beverages_caipirinha,retrieval,instruct,plugnplay,101,0.11870071291923523,0.11598023772239685,0.9755757451057434,0.11870071291923523,0.13083133101463318,0.9219322204589844,0.11870071291923523,0.18923752009868622,0.7803512811660767
japan_flower-sakura(cherry-blossom),instruct,plugnplay,retrieval,102,0.11769536882638931,0.11988388746976852,0.9970821738243103,0.11769536882638931,0.11981851607561111,0.9756039381027222,0.11769536882638931,0.18706448376178741,0.8668139576911926
united-states_music_country,instruct,plugnplay,retrieval,103,0.09888199716806412,0.08997565507888794,0.9973288774490356,0.09888199716806412,0.13156090676784515,0.9651268720626831,0.09888199716806412,0.12242759764194489,0.8094918727874756
portugal_religion_saint-anthony-of-lisbon,plugnplay,instruct,retrieval,104,0.1274341344833374,0.14446915686130524,0.9986473321914673,0.1274341344833374,0.20145867764949799,0.9432668685913086,0.1274341344833374,0.19812627136707306,0.862838625907898
brazil_flower_bromélia,instruct,plugnplay,retrieval,105,0.12626706063747406,0.11369253695011139,0.9886844158172607,0.12626706063747406,0.12694230675697327,0.8978275060653687,0.12626706063747406,0.1887170970439911,0.7509254813194275
japan_visual arts_doraemon-(character),retrieval,instruct,plugnplay,106,0.17352603375911713,0.20168189704418182,0.8406938314437866,0.17352603375911713,0.168903648853302,0.9884738922119141,0.17352603375911713,0.1844671070575714,0.8703300356864929
india_visual arts_ajanta-ellora-sculptures,retrieval,plugnplay,instruct,107,0.11671999841928482,0.13828448951244354,0.9956395626068115,0.11671999841928482,0.13815127313137054,0.9402482509613037,0.11671999841928482,0.14539958536624908,0.7445763349533081
turkey_Bird_Seagull,plugnplay,retrieval,instruct,108,0.178078293800354,0.20127032697200775,0.9908181428909302,0.178078293800354,0.13658507168293,0.954017698764801,0.178078293800354,0.1758834719657898,0.7724688053131104
turkey_Agriculture_Cotton Farming,plugnplay,instruct,retrieval,109,0.13391335308551788,0.13345478475093842,0.9955319166183472,0.13391335308551788,0.14320075511932373,0.903884768486023,0.13391335308551788,0.17165014147758484,0.8338633179664612
nigeria_food_dodo-(fried-ripe-plantain),instruct,retrieval,plugnplay,110,0.15480484068393707,0.15586303174495697,0.9986250996589661,0.15480484068393707,0.1590358316898346,0.948051393032074,0.15480484068393707,0.16974586248397827,0.834631085395813
turkey_Visual Arts_Marbling Art,plugnplay,instruct,retrieval,111,0.15026918053627014,0.14710237085819244,0.9986487627029419,0.15026918053627014,0.12311641871929169,0.9570606350898743,0.15026918053627014,0.1470198631286621,0.8972353935241699
nigeria_utensil_pan,plugnplay,instruct,retrieval,112,0.20054203271865845,0.21269850432872772,0.8887732625007629,0.20054203271865845,0.18530090153217316,0.9069157242774963,0.20054203271865845,0.1607096940279007,0.7901524305343628
japan_bird_uguisu-(japanese-bush-warbler),instruct,plugnplay,retrieval,113,0.13536499440670013,0.1278735250234604,0.9973716735839844,0.13536499440670013,0.14394694566726685,0.9274660348892212,0.13536499440670013,0.14804548025131226,0.6839584112167358
united-states_music_jazz,plugnplay,instruct,retrieval,114,0.13569647073745728,0.13089019060134888,0.9840834736824036,0.13569647073745728,0.160202294588089,0.9530349969863892,0.13569647073745728,0.16330157220363617,0.8116723299026489
portugal_celebrations_carnaval-de-podence,retrieval,plugnplay,instruct,115,0.1833646595478058,0.18409858644008636,0.9974110126495361,0.1833646595478058,0.18843933939933777,0.9642024636268616,0.1833646595478058,0.21364229917526245,0.874937891960144
japan_food_gyudon-(beef-bowl),instruct,retrieval,plugnplay,116,0.12549470365047455,0.1286979764699936,0.9982157945632935,0.12549470365047455,0.16270142793655396,0.9600223898887634,0.12549470365047455,0.19330641627311707,0.8380446434020996
india_celebrations_pongal,retrieval,plugnplay,instruct,117,0.10971483588218689,0.11903701722621918,0.9984256029129028,0.10971483588218689,0.16457383334636688,0.9435164332389832,0.10971483588218689,0.1417207568883896,0.8455609083175659
japan_education_gakkō-seifuku-(school-uniform),plugnplay,instruct,retrieval,118,0.14448094367980957,0.14870494604110718,0.9982340335845947,0.14448094367980957,0.14685308933258057,0.964013934135437,0.14448094367980957,0.13851147890090942,0.8774467706680298
united-states_religion_mosque,retrieval,plugnplay,instruct,119,0.13107921183109283,0.16180869936943054,0.7822275757789612,0.13107921183109283,0.11339715123176575,0.9426182508468628,0.13107921183109283,0.16807536780834198,0.8561040163040161
japan_music_idol,retrieval,plugnplay,instruct,120,0.11152411997318268,0.1125660091638565,0.9987685680389404,0.11152411997318268,0.1272832155227661,0.9849358797073364,0.11152411997318268,0.22274848818778992,0.9132014513015747
