src_domain,model_1,model_2,model_3,id,instructpix2pix_src_clip,instructpix2pix_tgt_clip,instructpix2pix_src_tgt_dino,blip-gpt-plugnplay_src_clip,blip-gpt-plugnplay_tgt_clip,blip-gpt-plugnplay_src_tgt_dino,retrieval_src_clip,retrieval_tgt_clip,retrieval_src_tgt_dino
india_education_iim-mba,retrieval,instruct,plugnplay,63,0.09054030478000641,0.09218532592058182,0.9956247806549072,0.09054030478000641,0.1350397765636444,0.9621747732162476,0.09054030478000641,0.1411902904510498,0.8594567775726318
turkey_Religion_Djemevi,instruct,plugnplay,retrieval,64,0.1400587558746338,0.1274413764476776,0.9909416437149048,0.1400587558746338,0.13771142065525055,0.9664930105209351,0.1400587558746338,0.1091870591044426,0.8712352514266968
japan_bird_tsubame-(swallow),retrieval,plugnplay,instruct,65,0.15537402033805847,0.19759143888950348,0.9513132572174072,0.15537402033805847,0.15278300642967224,0.9213523864746094,0.15537402033805847,0.16260196268558502,0.7826307415962219
nigeria_beverages_guniness-stout,plugnplay,retrieval,instruct,66,0.17622746527194977,0.16365881264209747,0.9967833757400513,0.17622746527194977,0.15119655430316925,0.9508654475212097,0.17622746527194977,0.1614750623703003,0.8740202784538269
brazil_music_samba,plugnplay,instruct,retrieval,67,0.12665297091007233,0.13502416014671326,0.9924365282058716,0.12665297091007233,0.1521792709827423,0.9659225940704346,0.12665297091007233,0.18216153979301453,0.9009605050086975
brazil_education_instituto-tecnológico-de-aeronáutica,plugnplay,retrieval,instruct,68,0.09963244199752808,0.11332889646291733,0.9946265816688538,0.09963244199752808,0.11836382001638412,0.9512344598770142,0.09963244199752808,0.13953793048858643,0.7664351463317871
united-states_mammal_american-beaver,instruct,plugnplay,retrieval,69,0.19412314891815186,0.19379235804080963,0.9914604425430298,0.19412314891815186,0.21166770160198212,0.8668981790542603,0.19412314891815186,0.10924894362688065,0.7543898820877075
united-states_houses_cabin,retrieval,plugnplay,instruct,70,0.17337621748447418,0.22932469844818115,0.8447288274765015,0.17337621748447418,0.17056570947170258,0.9495749473571777,0.17337621748447418,0.14607174694538116,0.8793410062789917
brazil_vegetable_tucumã,instruct,retrieval,plugnplay,71,0.13274215161800385,0.12195121496915817,0.9958733320236206,0.13274215161800385,0.14764758944511414,0.9383537769317627,0.13274215161800385,0.1501244306564331,0.7864909768104553
portugal_flower_crane-flower,instruct,plugnplay,retrieval,72,0.13379213213920593,0.13888677954673767,0.9949491024017334,0.13379213213920593,0.17072907090187073,0.9539682865142822,0.13379213213920593,0.1310381442308426,0.8389805555343628
nigeria_bird_pigeon,retrieval,plugnplay,instruct,73,0.16848380863666534,0.17025497555732727,0.9302256107330322,0.16848380863666534,0.19327840209007263,0.8757730722427368,0.16848380863666534,0.10821712017059326,0.7404382228851318
turkey_Education_Quran Course,retrieval,instruct,plugnplay,74,0.12438986450433731,0.09517654776573181,0.9881452918052673,0.12438986450433731,0.10319319367408752,0.9419938325881958,0.12438986450433731,0.09234843403100967,0.8812917470932007
turkey_Education_Imam Hatip High School,instruct,plugnplay,retrieval,75,0.11071761697530746,0.11382061243057251,0.9896219968795776,0.11071761697530746,0.11633192002773285,0.9699451923370361,0.11071761697530746,0.10606025159358978,0.9056419134140015
india_beverages_nimbu-paani,retrieval,plugnplay,instruct,76,0.15025301277637482,0.1527041792869568,0.9781908988952637,0.15025301277637482,0.15517878532409668,0.9546781778335571,0.15025301277637482,0.17037001252174377,0.8178847432136536
nigeria_agriculture_farm-ploughing,instruct,plugnplay,retrieval,77,0.11147793382406235,0.23027244210243225,0.6601413488388062,0.11147793382406235,0.14304398000240326,0.9524184465408325,0.11147793382406235,0.14647388458251953,0.8224940896034241
brazil_visual arts_candido-portinari,retrieval,plugnplay,instruct,78,0.16849857568740845,0.16467420756816864,0.9984614849090576,0.16849857568740845,0.15810438990592957,0.9553731679916382,0.16849857568740845,0.1550571769475937,0.9019633531570435
india_houses_bungalows,retrieval,plugnplay,instruct,79,0.11789698153734207,0.11937086284160614,0.9959993362426758,0.11789698153734207,0.12748326361179352,0.9591255187988281,0.11789698153734207,0.0983419120311737,0.9307926297187805
turkey_Fruit_Quince,retrieval,instruct,plugnplay,80,0.12893277406692505,0.13423068821430206,0.9975691437721252,0.12893277406692505,0.15559107065200806,0.9521666765213013,0.12893277406692505,0.15215232968330383,0.839149534702301
japan_fruit_mikan-(mandarin-orange),instruct,retrieval,plugnplay,81,0.19924092292785645,0.21028679609298706,0.9688165187835693,0.19924092292785645,0.19998987019062042,0.9712069630622864,0.19924092292785645,0.18457409739494324,0.8565977215766907
united-states_education_preschool,retrieval,instruct,plugnplay,82,0.14231793582439423,0.1225874274969101,0.994819164276123,0.14231793582439423,0.14106974005699158,0.9663529992103577,0.14231793582439423,0.12235914170742035,0.8770726323127747
japan_beverages_nihonshu-(sake),plugnplay,retrieval,instruct,83,0.102212093770504,0.10874031484127045,0.99907386302948,0.102212093770504,0.10869654268026352,0.9647822976112366,0.102212093770504,0.12867173552513123,0.8525543212890625
united-states_sport_basketball,plugnplay,retrieval,instruct,84,0.15820440649986267,0.1687321811914444,0.9854437708854675,0.15820440649986267,0.14658761024475098,0.9637139439582825,0.15820440649986267,0.08358591794967651,0.8706045150756836
japan_visual arts_manga,plugnplay,instruct,retrieval,85,0.18644298613071442,0.2415768802165985,0.9556760787963867,0.18644298613071442,0.17770464718341827,0.9861044883728027,0.18644298613071442,0.14422456920146942,0.6923032999038696
india_vegetable_bhindi,plugnplay,instruct,retrieval,86,0.15458911657333374,0.13894471526145935,0.9874648451805115,0.15458911657333374,0.16109156608581543,0.9713871479034424,0.15458911657333374,0.13618507981300354,0.6875276565551758
turkey_Education_Kara Tahta,retrieval,plugnplay,instruct,87,0.13613317906856537,0.13732019066810608,0.996387779712677,0.13613317906856537,0.1411680430173874,0.9497083425521851,0.13613317906856537,0.11690864711999893,0.7753278017044067
portugal_visual arts_bordallo-pinheiro,instruct,plugnplay,retrieval,88,0.1498776078224182,0.15797793865203857,0.9751008749008179,0.1498776078224182,0.1617959886789322,0.962774932384491,0.1498776078224182,0.15583276748657227,0.8754929304122925
japan_bird_shirasagi-(white-egret),retrieval,plugnplay,instruct,89,0.13566911220550537,0.13775643706321716,0.9968470335006714,0.13566911220550537,0.1479364037513733,0.9390771985054016,0.13566911220550537,0.1553819626569748,0.8394724130630493
nigeria_visual arts_architecture,plugnplay,instruct,retrieval,90,0.09491492807865143,0.18302348256111145,0.9030661582946777,0.09491492807865143,0.1282830834388733,0.9438644647598267,0.09491492807865143,0.13099706172943115,0.7492274045944214
turkey_Vegetable_Okra,instruct,retrieval,plugnplay,91,0.1422237753868103,0.1396712064743042,0.9649657607078552,0.1422237753868103,0.13003455102443695,0.9552817344665527,0.1422237753868103,0.13502345979213715,0.7835882902145386
japan_food_udon,instruct,retrieval,plugnplay,92,0.1518501490354538,0.14927750825881958,0.9904685020446777,0.1518501490354538,0.17207567393779755,0.9541546702384949,0.1518501490354538,0.12367507070302963,0.8574144840240479
japan_food_ramen,retrieval,instruct,plugnplay,93,0.1395265758037567,0.1346123367547989,0.9921334385871887,0.13952656090259552,0.15164043009281158,0.956267237663269,0.1395265758037567,0.13843844830989838,0.8542196154594421
india_fruit_mango,instruct,retrieval,plugnplay,94,0.15257972478866577,0.15532584488391876,0.9950100779533386,0.15257972478866577,0.16755053400993347,0.9506801962852478,0.15257972478866577,0.1348976492881775,0.84717857837677
nigeria_agriculture_fish-framing,instruct,retrieval,plugnplay,95,0.09460365027189255,0.20409230887889862,0.9198278188705444,0.09460365027189255,0.12135422229766846,0.9351632595062256,0.09460365027189255,0.11526110023260117,0.8402552604675293
turkey_Beverages_Ayran,plugnplay,retrieval,instruct,96,0.1593189835548401,0.16600143909454346,0.9399104118347168,0.1593189835548401,0.14899377524852753,0.9099525809288025,0.1593189835548401,0.13737139105796814,0.8215294480323792
turkey_Beverages_Turkish Sherbet,plugnplay,retrieval,instruct,97,0.1271129697561264,0.12530794739723206,0.998816192150116,0.1271129697561264,0.13989636301994324,0.9761733412742615,0.1271129697561264,0.15948396921157837,0.8583102226257324
turkey_Food_Mantı,instruct,retrieval,plugnplay,98,0.14067243039608002,0.13738557696342468,0.9875295162200928,0.14067243039608002,0.15298426151275635,0.9728041887283325,0.14067243039608002,0.12367507070302963,0.8960220813751221
nigeria_fruit_watermelon,retrieval,plugnplay,instruct,99,0.16237415373325348,0.22346290946006775,0.7181780934333801,0.1623740792274475,0.15712903439998627,0.9530510902404785,0.16237415373325348,0.14734500646591187,0.7749629020690918
japan_food_sushi,instruct,plugnplay,retrieval,100,0.1359747052192688,0.13057444989681244,0.9849880933761597,0.1359747052192688,0.14272762835025787,0.9622293710708618,0.1359747052192688,0.12675616145133972,0.8722994923591614
india_religion_thiruvanathapuram-temple,retrieval,instruct,plugnplay,101,0.11822148412466049,0.20451408624649048,0.9341938495635986,0.11822148412466049,0.13661813735961914,0.9331022500991821,0.11822148412466049,0.13194109499454498,0.8657554984092712
united-states_agriculture_wheat,retrieval,plugnplay,instruct,102,0.21278907358646393,0.20796477794647217,0.8978075385093689,0.21278907358646393,0.1790531724691391,0.9390014410018921,0.21278907358646393,0.13078777492046356,0.8565454483032227
brazil_education_universidade-estadual-paulista-júlio-de-mesquita-filho,plugnplay,instruct,retrieval,103,0.08884898573160172,0.12585198879241943,0.9843645095825195,0.08884898573160172,0.12727198004722595,0.9734683036804199,0.08884898573160172,0.14630889892578125,0.9172860383987427
brazil_mammal_capivara,retrieval,plugnplay,instruct,104,0.19941075146198273,0.23964668810367584,0.703277051448822,0.19941075146198273,0.195615753531456,0.9272282123565674,0.19941075146198273,0.1916876882314682,0.6564080715179443
nigeria_mammal_rats,instruct,plugnplay,retrieval,105,0.16006650030612946,0.1658039689064026,0.9898481965065002,0.16006650030612946,0.15578515827655792,0.9578231573104858,0.16006650030612946,0.1351674199104309,0.8493745923042297
brazil_beverages_caipirinha,retrieval,instruct,plugnplay,106,0.13751748204231262,0.13830110430717468,0.9763336777687073,0.13751748204231262,0.14194855093955994,0.9389430284500122,0.13751748204231262,0.16914063692092896,0.8446439504623413
japan_mammal_nihon-nousagi-(japanese-hare),retrieval,plugnplay,instruct,107,0.1349526345729828,0.1347012221813202,0.9984474778175354,0.1349526345729828,0.15271416306495667,0.9290944337844849,0.1349526345729828,0.16814498603343964,0.7964134216308594
united-states_bird_eagle,instruct,plugnplay,retrieval,108,0.19438455998897552,0.18919949233531952,0.9852661490440369,0.19438455998897552,0.1914118230342865,0.9531217813491821,0.19438455998897552,0.1877424120903015,0.7520394921302795
india_sport_hockey,retrieval,plugnplay,instruct,109,0.10461141169071198,0.1387103796005249,0.9926797151565552,0.10461141169071198,0.1288222074508667,0.9585329294204712,0.10461141169071198,0.10434485226869583,0.8726391196250916
brazil_flower_bromélia,instruct,plugnplay,retrieval,110,0.14436940848827362,0.1325654536485672,0.9860178232192993,0.14436940848827362,0.1425391435623169,0.8913024663925171,0.14436940848827362,0.14099396765232086,0.8057984709739685
turkey_Beverages_Turkish Tea,retrieval,plugnplay,instruct,111,0.164344921708107,0.15465758740901947,0.9828423857688904,0.164344921708107,0.14382655918598175,0.9252403378486633,0.164344921708107,0.185065358877182,0.8001067042350769
india_music_tabla,plugnplay,instruct,retrieval,112,0.1326708048582077,0.13372202217578888,0.9919279217720032,0.1326708048582077,0.12939618527889252,0.9601672887802124,0.1326708048582077,0.14073963463306427,0.8209187984466553
turkey_Bird_Seagull,plugnplay,retrieval,instruct,113,0.17890237271785736,0.18511909246444702,0.9950811266899109,0.17890237271785736,0.17668208479881287,0.925959587097168,0.17890237271785736,0.16674315929412842,0.6952102780342102
portugal_fruit_sweet-chestnut,instruct,plugnplay,retrieval,114,0.1649085134267807,0.14411990344524384,0.9964380264282227,0.1649085134267807,0.1604042947292328,0.9206400513648987,0.1649085134267807,0.13852614164352417,0.8277950286865234
japan_visual arts_doraemon-(character),plugnplay,retrieval,instruct,115,0.17017680406570435,0.18304473161697388,0.9919853806495667,0.17017680406570435,0.1725006252527237,0.9937238693237305,0.17017680406570435,0.14877355098724365,0.9391138553619385
nigeria_utensil_pan,plugnplay,instruct,retrieval,116,0.19384795427322388,0.22537942230701447,0.821408212184906,0.19384795427322388,0.17360824346542358,0.8528796434402466,0.19384795427322388,0.1230957880616188,0.7574190497398376
japan_agriculture_dandanbatake-(terraced-fields),instruct,retrieval,plugnplay,117,0.14858917891979218,0.21539358794689178,0.9249333143234253,0.1485888808965683,0.15374182164669037,0.9390945434570312,0.14858917891979218,0.13558122515678406,0.8789496421813965
portugal_education_queima-das-fitas,retrieval,plugnplay,instruct,118,0.1265934556722641,0.1311393529176712,0.9919555187225342,0.1265934556722641,0.1434282809495926,0.9475350379943848,0.1265934556722641,0.13439053297042847,0.8372560739517212
turkey_Music_Baglama,plugnplay,instruct,retrieval,119,0.13089431822299957,0.15886123478412628,0.9747297763824463,0.13089431822299957,0.1399383246898651,0.9523075819015503,0.13089431822299957,0.13701669871807098,0.779508113861084
japan_food_gyudon-(beef-bowl),instruct,retrieval,plugnplay,120,0.1280527263879776,0.1411978304386139,0.995724618434906,0.1280527263879776,0.13283324241638184,0.9476861953735352,0.1280527263879776,0.1626983880996704,0.7296064496040344
turkey_Mammal_Turkish Van Cat,plugnplay,instruct,retrieval,121,0.16381192207336426,0.15356266498565674,0.9597761631011963,0.16381192207336426,0.1672164350748062,0.9505031108856201,0.16381192207336426,0.1632361114025116,0.8716945052146912
