src_image_path,src_country,caption,llm_edit
https://storage.googleapis.com/image-transcreation/part1/brazil/utensil_mortar-and-pestle.jpg,"brazil","a white mortar and pestle sitting on a wooden table","a white mortar and pestle sitting on a rustic wooden table in the heart of America"
https://storage.googleapis.com/image-transcreation/part1/brazil/utensil_pressure-cooking.jpg,"brazil","a pot sitting on top of a gas stove","a pot sitting on a gas stove"
https://storage.googleapis.com/image-transcreation/part1/brazil/utensil_squeegee.jpg,"brazil","a blue plastic handle on a gray surface","a red plastic handle on a white surface"
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_volleyball.jpg,"brazil","a group of women playing volleyball on a court","a team of female athletes playing volleyball on a court in the United States"
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_futsal.jpg,"brazil","a group of men playing soccer on a blue court","a group of men playing football on a blue field"
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_association-football.jpg,"brazil","a soccer player kicking a soccer ball on a field","a football player kicking a football on a field"
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_brazilian-jiu-jitsu.jpg,"brazil","two men in a jiu jitsu competition","two men competing in a jiu jitsu tournament in the United States"
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_capoeira.jpg,"brazil","a group of people standing in a grassy area","a crowd of individuals gathered in a lush green field"
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_festa-junina.jpg,"brazil","a group of people are dancing in a room","a crowd of Americans are dancing in a ballroom"
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_brazilian-carnival.jpg,"brazil","a large crowd of people watching a float in a parade","a huge crowd of people cheering on a float in a parade"
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_congada.jpg,"brazil","a group of people dressed in colorful outfits walking down a street","a crowd of individuals wearing vibrant costumes strolling along a city block"
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_independence-day.jpg,"brazil","a group of people riding horses down a street","a group of individuals on horseback galloping down a city street in the United States"
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_new-years-eve.jpg,"brazil","a fireworks display in the night sky over a town","a Fourth of July fireworks show lighting up the night sky above a small American town"
https://storage.googleapis.com/image-transcreation/part1/brazil/education_whiteboard.jpg,"brazil","a woman writing on a white board with a marker","a female teacher writing on a whiteboard with a marker in a classroom"
https://storage.googleapis.com/image-transcreation/part1/brazil/education_federal-university-of-rio-de-janeiro.jpg,"brazil","a large building with palm trees in front of it","a grand structure with palm trees lining the entrance"
https://storage.googleapis.com/image-transcreation/part1/brazil/education_national-high-school-exam.jpg,"brazil","a group of students sitting at desks and writing","a class of students sitting at desks and taking notes"
https://storage.googleapis.com/image-transcreation/part1/brazil/education_kwl-table.jpg,"brazil","a kwl chart with the words know, wonder, learned","a graphic organizer with the terms understand, question, discovered"
https://storage.googleapis.com/image-transcreation/part1/brazil/education_escola.jpg,"brazil","a group of students walking in front of a school building","a group of students walking in front of an American school building"
https://storage.googleapis.com/image-transcreation/part1/brazil/music_música-popular-brasileira.jpg,"brazil","a group of men on stage with guitars and microphones","a band of men on stage with guitars and microphones"
https://storage.googleapis.com/image-transcreation/part1/brazil/music_frevo.jpg,"brazil","a group of women holding colorful umbrellas in front of a church","a group of women holding vibrant umbrellas in front of a church in the United States"
https://storage.googleapis.com/image-transcreation/part1/brazil/music_bossa-nova.jpg,"brazil","a group of people playing music on a stage","a band performing on a stage in front of a crowd"
https://storage.googleapis.com/image-transcreation/part1/brazil/music_forró.jpg,"brazil","a group of men playing instruments in front of a crowd","a band of musicians performing in front of an audience"
https://storage.googleapis.com/image-transcreation/part1/brazil/music_samba.jpg,"brazil","a group of people dressed in colorful costumes","a group of individuals wearing vibrant outfits"
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_graffiti.jpg,"brazil","a graffiti covered building next to a train track","a building covered in graffiti next to a railroad track"
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_modernism-in-brazil.jpg,"brazil","a black and white photo of a group of men sitting on steps","a photo of a diverse group of men sitting on a stoop"
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_tropicália.jpg,"brazil","philips cd cover for tropicalia","Philips CD cover for Tropicalia in the United States"
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_barroco-no-brasil.jpg,"brazil","an ornate church with two towers and a green door","a grand church with two spires and a verdant entrance"
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_brazilian-street-art.jpg,"brazil","a large mural on the side of a building","a massive mural on the side of a skyscraper"
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_catholic-church.jpg,"brazil","a group of people walking in front of a cathedral","a crowd of individuals strolling in front of a grand cathedral"
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_candomblé.jpg,"brazil","a group of people dressed in fancy dresses and hats","a group of individuals dressed in elegant gowns and stylish hats"
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_protestantism-in-brazil.jpg,"brazil","an aerial view of a church with people sitting in pews","A bird's eye view of a church with individuals seated in rows"
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_kardecist-spiritism.jpg,"brazil","a black and white photo of a man in a suit","a photo of a man wearing a suit in black and white"
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_umbanda.jpg,"brazil","a group of people standing in front of a shrine","a crowd of individuals gathered in front of a memorial"
https://storage.googleapis.com/image-transcreation/part1/india/bird_House-sparrow.jpg,"india","a small bird sitting on top of a wooden pole","a little bird perched on a wooden post"
https://storage.googleapis.com/image-transcreation/part1/india/bird_Indian-peafowl.jpg,"india","a peacock is sitting on a branch in the woods","A majestic peacock perches on a tree branch in the forest"
https://storage.googleapis.com/image-transcreation/part1/india/bird_Rose-ringed-parakeet.jpg,"india","a green parrot is sitting on a wire","A green parrot is perched on a power line in the United States"
https://storage.googleapis.com/image-transcreation/part1/india/bird_Indian-roller.jpg,"india","a bird is sitting on top of a tree branch","A bird is perched on a branch at the top of a tree"
https://storage.googleapis.com/image-transcreation/part1/india/bird_Common-myna.jpg,"india","a small bird is sitting on top of a wall","A little bird is perched on the top of a fence"
https://storage.googleapis.com/image-transcreation/part1/india/mammal_bengal-tiger.jpg,"india","a tiger resting on some rocks by a body of water","a tiger lounging on rocks near a body of water in the United States"
https://storage.googleapis.com/image-transcreation/part1/india/mammal_deer.jpg,"india","a deer standing in the middle of a field","a buck standing in the middle of a meadow"
https://storage.googleapis.com/image-transcreation/part1/india/mammal_rhinoceros.jpg,"india","a rhino standing in a field of green grass","a bison grazing in a lush prairie"
https://storage.googleapis.com/image-transcreation/part1/india/mammal_langur-monkey.jpg,"india","a monkey sitting on the ground next to a wall","a monkey sitting on the floor next to a wall in the United States"
https://storage.googleapis.com/image-transcreation/part1/india/mammal_elephant.jpg,"india","an elephant walking through a field of trees","an elephant strolling through a forest"
https://storage.googleapis.com/image-transcreation/part1/india/food_Samosa.jpg,"india","two pieces of food on a leaf on a table","two dishes on a plate on a table"
https://storage.googleapis.com/image-transcreation/part1/india/food_Chicken-tikka-masala.jpg,"india","two bowls of food on a table with spoons and forks","two plates of food on a table with knives and forks"
https://storage.googleapis.com/image-transcreation/part1/india/food_Dosa.jpg,"india","a black plate with a long dosa on it","a plate with a long dosa on it, a popular South Indian dish in the United States"
https://storage.googleapis.com/image-transcreation/part1/india/food_Tandoori-chicken.jpg,"india","a yellow plate with food on it and a spoon","a plate of food on a yellow plate with a spoon"
https://storage.googleapis.com/image-transcreation/part1/india/food_Biryani.jpg,"india","a plate of food on a table with condiments","a plate of American cuisine on a table with various toppings and sauces"
https://storage.googleapis.com/image-transcreation/part1/india/beverages_nimbu-paani.jpg,"india","three glasses filled with lemonade and garnished with a slice of lime","three glasses of ice-cold lemonade, topped with a fresh lime wedge"
https://storage.googleapis.com/image-transcreation/part1/india/beverages_lassi.jpg,"india","a cup of coffee sitting on a red table","a cup of coffee on a red table in the United States"
https://storage.googleapis.com/image-transcreation/part1/india/beverages_filter-coffee.jpg,"india","a cup of coffee sitting on top of a table","a cup of coffee on a table in the United States"
https://storage.googleapis.com/image-transcreation/part1/india/beverages_kingfisher-beer.jpg,"india","a bottle of beer sits on a table next to a glass","A cold beer sits on a table next to a glass, ready to be enjoyed"
https://storage.googleapis.com/image-transcreation/part1/india/beverages_chai.jpg,"india","three cups of coffee sitting on a table","three cups of iced coffee sitting on a picnic table"
https://storage.googleapis.com/image-transcreation/part1/india/clothing_Kurta.jpg,"india","a woman wearing a white dress and pink leggings","a woman wearing a white dress and pink leggings in the United States"
https://storage.googleapis.com/image-transcreation/part1/india/clothing_Churidar.jpg,"india","a woman in a blue dress posing for a picture","a woman wearing a blue dress posing for a photo in the United States"
https://storage.googleapis.com/image-transcreation/part1/india/clothing_Sari.jpg,"india","a woman in a green sari standing in a field","a woman wearing a green sari standing in a field in the United States"
https://storage.googleapis.com/image-transcreation/part1/india/clothing_Shalwar-kameez.jpg,"india","a man wearing a blue shirt and brown pants","a man wearing a red, white, and blue shirt and khaki pants"
https://storage.googleapis.com/image-transcreation/part1/india/clothing_Lehenga.jpg,"india","an indian woman wearing a green and pink lehenga","an American woman wearing a green and pink dress"
https://storage.googleapis.com/image-transcreation/part1/india/houses_Bungalow.jpg,"india","a large white house lit up at night","a big white house illuminated at night"
https://storage.googleapis.com/image-transcreation/part1/india/houses_Mosque.jpg,"india","a group of people standing in front of a large building","a crowd of individuals gathered in front of a massive structure"
https://storage.googleapis.com/image-transcreation/part1/india/houses_Hut.jpg,"india","a small hut with a tin roof in a wooded area","a cozy cabin with a metal roof in a forested region"
https://storage.googleapis.com/image-transcreation/part1/india/houses_Temple.jpg,"india","a large golden building in the middle of a body of water","a grand golden structure in the center of a body of water"
https://storage.googleapis.com/image-transcreation/part1/india/houses_Villa.jpg,"india","a large white and blue house in the middle of a lush green lawn","a spacious white and blue house situated in the center of a vibrant green yard"
https://storage.googleapis.com/image-transcreation/part1/india/flower_Marigold.jpg,"india","a yellow flower growing in the dirt next to a log","a yellow flower blooming in the soil next to a fallen tree trunk"
https://storage.googleapis.com/image-transcreation/part1/india/flower_Jasmine.jpg,"india","two women wearing saris with flowers in their hair","two women wearing traditional Indian saris with beautiful flowers in their hair"
https://storage.googleapis.com/image-transcreation/part1/india/flower_Hibiscus.jpg,"india","a yellow flower with a red center on a branch","a golden blossom with a crimson heart on a bough"
https://storage.googleapis.com/image-transcreation/part1/india/flower_Indian-Lotus.jpg,"india","a close up of a pink lotus flower","a close up of a pink rose"
https://storage.googleapis.com/image-transcreation/part1/india/flower_Rose.jpg,"india","a red rose with green leaves in front of a wall","a red rose with green leaves in front of a brick wall"
https://storage.googleapis.com/image-transcreation/part1/india/fruit_Lychee.jpg,"india","a pile of red fruit sitting on a white surface","a stack of red apples on a clean table"
https://storage.googleapis.com/image-transcreation/part1/india/fruit_Chikoo.jpg,"india","a piece of fruit that has been cut in half","a sliced fruit that has been halved"
https://storage.googleapis.com/image-transcreation/part1/india/fruit_Mango.jpg,"india","a bunch of yellow mangoes in a crate","a crate full of ripe yellow mangoes"
https://storage.googleapis.com/image-transcreation/part1/india/fruit_Guava.jpg,"india","a bunch of green guavas sitting on top of each other","a pile of green guavas stacked on top of each other"
https://storage.googleapis.com/image-transcreation/part1/india/fruit_Papaya.jpg,"india","a half of a papaya sitting next to a glass of juice","a half of a papaya next to a glass of orange juice"
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Spinach.jpg,"india","a bunch of greens with roots sitting on a table","a variety of leafy greens with their roots on display on a table"
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Cabbage.jpg,"india","a large pile of cabbage sitting on a table","a big heap of coleslaw on a picnic table"
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Eggplant.jpg,"india","a bunch of purple eggplants are piled on top of each other","a stack of purple eggplants is stacked on top of each other"
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Okra.jpg,"india","a bunch of green okra sitting in a bowl","a bowl filled with fresh green okra"
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Cauliflower.jpg,"india","a bunch of cauliflower sitting on a table","a bunch of broccoli sitting on a table"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_wheat-farming.jpg,"india","a man is standing in a field of wheat","a man is standing in a cornfield"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_rice-cultivation.jpg,"india","a woman is planting rice in a field","A woman is farming rice in a field in the United States"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_tea-plantations.jpg,"india","a path through a tea plantation in sri lanka","a trail through a tea farm in Sri Lanka"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_dairy-farming.jpg,"india","a group of cows in a barn being milked","a herd of cows in a barn being milked"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_cotton-production.jpg,"india","a large field of cotton is shown in this picture","A vast cotton field is depicted in this image"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Rolling-pin.jpg,"india","a wooden rolling pin on a white surface","a wooden rolling pin on a clean countertop"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Skimmer.jpg,"india","a metal spatula sitting on a blue cloth","a metal spatula resting on a blue fabric"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Pressure-Cooker.jpg,"india","a silver pot sitting on top of a stove","a silver pot on a stove"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Tava.jpg,"india","a frying pan sitting on top of a wooden table","a skillet resting on a wooden countertop"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Karahi.jpg,"india","a large pot sitting on top of a stove","a big pot on a stove"
https://storage.googleapis.com/image-transcreation/part1/india/sport_badminton.jpg,"india","a man playing badminton on a tennis court","a man playing badminton on a tennis court in the United States"
https://storage.googleapis.com/image-transcreation/part1/india/sport_chess.jpg,"india","a black and white chess board on a table","a checkered chess board on a table in the United States"
https://storage.googleapis.com/image-transcreation/part1/india/sport_kabaddi.jpg,"india","a group of men playing a game on a blue court","a group of men playing a game on a blue basketball court"
https://storage.googleapis.com/image-transcreation/part1/india/sport_cricket.jpg,"india","two men playing a game of cricket on a field","two men playing a game of baseball on a field"
https://storage.googleapis.com/image-transcreation/part1/india/sport_hockey.jpg,"india","a group of women playing field hockey on a field","a team of female athletes playing field hockey on a field in the United States"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Vijayadashami.jpg,"india","a group of three statues on stilts in a field","a trio of towering statues in an open field"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Ganesh-Chaturthi.jpg,"india","a statue of ganesh is floating in the water","a statue of Lady Liberty is floating in the Hudson River"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Diwali.jpg,"india","a circular arrangement of candles and flowers on the floor","a circular display of candles and flowers on the ground"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Holi.jpg,"india","a crowd of people covered in colored powder at the holi festival","a group of individuals coated in vibrant powder at the holi celebration in the United States"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Eid-al-Fitr.jpg,"india","a large group of people praying in front of the taj mahal","a large crowd of people praying in front of the White House"
https://storage.googleapis.com/image-transcreation/part1/india/education_Blackboard.jpg,"india","a group of children sitting on the floor in a classroom","a group of kids sitting on the floor in a classroom in the United States"
https://storage.googleapis.com/image-transcreation/part1/india/education_gurukula.jpg,"india","a man in yellow robes speaking to a group of children","a man in a yellow robe addressing a group of kids"
https://storage.googleapis.com/image-transcreation/part1/india/education_Vedas.jpg,"india","a piece of paper with indian writing on it","a sheet of paper with Native American script on it"
https://storage.googleapis.com/image-transcreation/part1/india/education_Central-Board-of-Secondary-Education.jpg,"india","a group of young girls standing in a line","a group of young girls standing in a row"
https://storage.googleapis.com/image-transcreation/part1/india/education_Indian-Institutes-of-Technology.jpg,"india","a large white building with a clock tower in front of it","a grand white structure with a clock tower standing proudly in front of it"
https://storage.googleapis.com/image-transcreation/part1/india/music_harmonium.jpg,"india","a musical instrument sitting on top of a blanket","a guitar resting on a quilt"
https://storage.googleapis.com/image-transcreation/part1/india/music_flute.jpg,"india","a wooden flute sitting on a marble floor","a wooden flute resting on a polished marble floor in a grand American home"
https://storage.googleapis.com/image-transcreation/part1/india/music_tabla.jpg,"india","a pair of drums sitting on top of each other","two drums stacked on top of each other"
https://storage.googleapis.com/image-transcreation/part1/india/music_tanpura.jpg,"india","a musical instrument hanging on a wall next to a picture","a guitar hanging on a wall next to a painting"
https://storage.googleapis.com/image-transcreation/part1/india/music_veena.jpg,"india","a musical instrument sitting on a tile floor","a guitar resting on a hardwood floor"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Madhubani-art.jpg,"india","a painting of people and animals on a wall","a mural depicting humans and animals on a building"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Indian-painting.jpg,"india","a painting of a woman in a green sari","a painting of a woman in a green dress"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Sculpture-in-the-Indian-subcontinent.jpg,"india","a carving of a man holding a woman in his arms","a sculpture of a man embracing a woman in his arms"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Kalamkari.jpg,"india","a tapestry with people and animals on it","a tapestry depicting people and animals in the United States"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Pattachitra.jpg,"india","a colorful painting on a wall depicting an indian scene","a vibrant mural on a building showcasing a Native American landscape"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Sikhism.jpg,"india","a group of men with turbans standing in front of a microphone","a group of men wearing turbans standing in front of a microphone in the United States"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Hinduism.jpg,"india","a large statue of lord ganesh in a room","a grand statue of lord ganesh in a spacious room"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Islam.jpg,"india","a group of boys sitting on a ledge","a group of boys sitting on a bench"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Jainism.jpg,"india","a statue of a buddha sitting on a rock","a statue of a Buddha sitting on a boulder in the United States"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Buddhism.jpg,"india","a statue of buddha sitting in a lotus position","a statue of Jesus Christ sitting in a meditative pose"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_kounotori.jpg,"japan","a white and black bird standing next to a fence","a black and white bird perched on a fence post in the United States"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_japanese-bush-warbler.jpg,"japan","a small bird sitting on a branch with its mouth open","a tiny bird perched on a tree branch with its beak wide open"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_crow.jpg,"japan","a black crow standing in a puddle of water","a dark-colored raven perched in a small pool of water"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_kiji.jpg,"japan","a pheasant is standing on a dirt road","A wild turkey is standing on a country lane in rural America"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_house-sparrow.jpg,"japan","a small brown and white bird sitting on a ledge","a tiny brown and white bird perched on a windowsill"
https://storage.googleapis.com/image-transcreation/part1/japan/mammal_japanese-serow.jpg,"japan","a small animal standing in a grassy field","a little critter standing in a green meadow"
https://storage.googleapis.com/image-transcreation/part1/japan/mammal_common-raccoon-dog.jpg,"japan","a small furry animal walking in a grassy field","a tiny fluffy creature strolling through a green meadow in the United States"
https://storage.googleapis.com/image-transcreation/part1/japan/mammal_ezo-red-fox.jpg,"japan","a fox is sleeping in the snow","a red fox is curled up in the snow"
https://storage.googleapis.com/image-transcreation/part1/japan/mammal_yezo-sika-deer.jpg,"japan","a deer standing in a field of green grass","a deer standing in a lush green field"
