id,src_domain,domain_1,domain_2,domain_3,instructpix2pix_src_clip,instructpix2pix_tgt_clip,instructpix2pix_src_tgt_dino,blip-gpt-plugnplay_src_clip,blip-gpt-plugnplay_tgt_clip,blip-gpt-plugnplay_src_tgt_dino,retrieval_src_clip,retrieval_tgt_clip,retrieval_src_tgt_dino
21,k5-count-8,retrieval,instruct,plugnplay,0.1552479863166809,0.21143187582492828,0.9435449838638306,0.1552479863166809,0.131300687789917,0.9724726676940918,0.1552479863166809,0.1855143904685974,0.8410205245018005
22,k5-count-3,instruct,retrieval,plugnplay,0.1563856452703476,0.22380885481834412,0.8788026571273804,0.1563856452703476,0.1606149673461914,0.9689666628837585,0.1563856452703476,0.14210288226604462,0.8158434629440308
23,k5-analyse-1,instruct,plugnplay,retrieval,0.17502596974372864,0.19335515797138214,0.9728618860244751,0.17502596974372864,,0.8854988813400269,0.17502596974372864,0.14892823994159698,0.9151291847229004
24,k5-sort_count-3,plugnplay,retrieval,instruct,0.1833818554878235,0.23095941543579102,0.9238451719284058,0.1833818554878235,0.17392484843730927,0.9600206613540649,0.1833818554878235,0.142965629696846,0.9016356468200684
25,k5-sort_count-4,retrieval,instruct,plugnplay,0.1691468209028244,0.251910537481308,0.868006706237793,0.1691468209028244,0.14823190867900848,0.9713162183761597,0.1691468209028244,0.17051951587200165,0.9093611240386963
26,k5-analyse-10,plugnplay,retrieval,instruct,0.19896699488162994,0.22534938156604767,0.9592486023902893,0.19896699488162994,0.20459771156311035,0.9468153715133667,0.19896699488162994,0.14857438206672668,0.8259893655776978
27,k5-belong-2,plugnplay,instruct,retrieval,0.1470063030719757,0.20092979073524475,0.902190625667572,0.1470063030719757,0.15934422612190247,0.9617279767990112,0.1470063030719757,0.17434455454349518,0.79844731092453
28,k5-sort_count-6,retrieval,instruct,plugnplay,0.15054748952388763,0.22772978246212006,0.9412935972213745,0.15054748952388763,0.1520024985074997,0.987014651298523,0.15054748952388763,0.1781596839427948,0.876265287399292
29,ncert-liquid-2,instruct,plugnplay,retrieval,0.17686927318572998,0.2299177199602127,0.9302271604537964,0.17686927318572998,0.17144431173801422,0.980175793170929,0.17686927318572998,0.11716420948505402,0.8536603450775146
30,ncert-match-3,retrieval,plugnplay,instruct,0.16606083512306213,0.2212599217891693,0.9665118455886841,0.16606083512306213,0.16333463788032532,0.9720553755760193,0.16606083512306213,0.17926184833049774,0.7889803647994995
31,ncert-larger-4,instruct,plugnplay,retrieval,0.16854727268218994,0.22602634131908417,0.9062162637710571,0.16854727268218994,0.1730206161737442,0.9677572846412659,0.16854727268218994,0.1810111105442047,0.8566961884498596
32,ncert-calculate-1,instruct,plugnplay,retrieval,0.16284871101379395,0.16073550283908844,0.9962710738182068,0.16284871101379395,0.16391777992248535,0.9471409320831299,0.16284871101379395,0.196088045835495,0.8444621562957764
33,k5-count-12,retrieval,plugnplay,instruct,0.15880657732486725,0.20305217802524567,0.976768434047699,0.15880657732486725,0.16397185623645782,0.9766086339950562,,,
34,k5-analyse-7,instruct,retrieval,plugnplay,0.1928960084915161,0.21578510105609894,0.9233659505844116,0.1928960084915161,0.19227877259254456,0.9839661121368408,0.1928960084915161,0.14371398091316223,0.7988927960395813
35,ncert-standing-1,instruct,retrieval,plugnplay,0.18302850425243378,0.23073816299438477,0.9175843596458435,0.183028444647789,0.16640745103359222,0.9284465312957764,0.1830284744501114,0.16363421082496643,0.7775940895080566
36,ncert-liquid-1,plugnplay,instruct,retrieval,0.17150288820266724,0.22877906262874603,0.9232855439186096,0.17150288820266724,0.17667730152606964,0.9593936204910278,0.17150288820266724,0.09449493139982224,0.7829161286354065
37,ncert-fill-2,retrieval,instruct,plugnplay,0.17785586416721344,0.23370623588562012,0.9736568927764893,0.17785586416721344,0.1706438660621643,0.9738003015518188,0.17785586416721344,0.1686195731163025,0.8954877853393555
38,k5-analyse-4,plugnplay,retrieval,instruct,0.17929795384407043,0.18664215505123138,0.982717752456665,0.17929795384407043,0.1665225476026535,0.9902752637863159,0.17929795384407043,0.14892823994159698,0.8952091932296753
39,k5-analyse-2,plugnplay,instruct,retrieval,0.21354757249355316,0.231685072183609,0.9594382047653198,0.21354757249355316,0.15597690641880035,0.9660282135009766,0.21354757249355316,0.15815405547618866,0.8645050525665283
40,ncert-subtract-1,plugnplay,retrieval,instruct,0.1979418247938156,0.23415103554725647,0.9271846413612366,0.1979418247938156,0.18204009532928467,0.974453330039978,0.1979418247938156,0.13972829282283783,0.7751741409301758
41,k5-belong-6,retrieval,plugnplay,instruct,0.1620139479637146,0.21862614154815674,0.9458673000335693,0.1620139479637146,0.17681391537189484,0.9792096614837646,0.1620139479637146,0.1663232445716858,0.8707572221755981
42,k5-count-2,retrieval,plugnplay,instruct,0.14761580526828766,0.2127930074930191,0.9529231786727905,0.14761580526828766,0.15501768887043,0.9586647152900696,0.14761580526828766,0.17434455454349518,0.7942761182785034
43,k5-count-6,retrieval,instruct,plugnplay,0.201494038105011,0.23030997812747955,0.9270308017730713,0.201494038105011,0.19189293682575226,0.980594277381897,0.201494038105011,0.15670782327651978,0.889983057975769
44,k5-count-4,instruct,retrieval,plugnplay,0.13908515870571136,0.21194589138031006,0.9077643156051636,0.13908515870571136,0.15459562838077545,0.9720572829246521,0.13908515870571136,0.15969771146774292,0.8650304079055786
45,ncert-fill-1,plugnplay,retrieval,instruct,0.16855837404727936,0.24259042739868164,0.9052963256835938,0.16855837404727936,0.15092453360557556,0.974550187587738,0.16855837404727936,0.14078789949417114,0.7642030715942383
46,k5-count-11,retrieval,instruct,plugnplay,0.11785129457712173,0.21672800183296204,0.9356504082679749,0.11785129457712173,0.14963814616203308,0.9684872627258301,0.11785129457712173,0.12762747704982758,0.8625009059906006
47,k5-analyse-9,instruct,retrieval,plugnplay,0.19542184472084045,0.2049505114555359,0.9543173313140869,0.19542184472084045,0.1991017907857895,0.9849797487258911,0.19542184472084045,0.13124299049377441,0.8528435826301575
48,ncert-currency-3,plugnplay,retrieval,instruct,0.13136547803878784,0.14905956387519836,0.9661564826965332,0.13136547803878784,0.1516244262456894,0.9628416895866394,0.13136547803878784,0.14858058094978333,0.7324188351631165
49,ncert-larger-3,instruct,plugnplay,retrieval,0.14791905879974365,0.21914233267307281,0.9447757005691528,0.14791905879974365,0.1583690196275711,0.9865022897720337,0.14791905879974365,0.15366072952747345,0.8242195844650269
50,k5-count-1,retrieval,plugnplay,instruct,0.16574086248874664,0.24600908160209656,0.8604879379272461,0.16574086248874664,,0.7477890849113464,0.16574086248874664,0.15395770967006683,0.7477918863296509
51,ncert-thinner-2,retrieval,instruct,plugnplay,0.16126984357833862,0.2349681407213211,0.920258641242981,0.16126984357833862,0.16940875351428986,0.9746139049530029,0.16126984357833862,0.13353237509727478,0.836034893989563
52,k5-sort_count-2,plugnplay,retrieval,instruct,0.16170187294483185,0.20545729994773865,0.9445129036903381,0.16170187294483185,0.142227903008461,0.9392663836479187,0.16170187294483185,0.14210288226604462,0.9057961702346802
53,k5-sort_count-5,plugnplay,instruct,retrieval,0.16689260303974152,0.2252711057662964,0.9259570240974426,0.16689260303974152,0.15948550403118134,0.9789313077926636,0.16689260303974152,0.1393040269613266,0.8743696212768555
54,ncert-fill-4,instruct,plugnplay,retrieval,0.143459752202034,0.15264053642749786,0.9938064217567444,0.1434597671031952,0.13350477814674377,0.958871603012085,0.1434597671031952,0.15615011751651764,0.8529574275016785
55,ncert-thinner-1,plugnplay,instruct,retrieval,0.15451280772686005,0.22992564737796783,0.9092448949813843,0.15451280772686005,0.15690313279628754,0.9717845320701599,0.15451280772686005,0.10659938305616379,0.8272789716720581
56,ncert-count-objects-6,instruct,retrieval,plugnplay,0.18982112407684326,0.24223558604717255,0.9073797464370728,0.18982112407684326,0.18250812590122223,0.9860192537307739,0.18982107937335968,0.1629299819469452,0.7053736448287964
57,k5-belong-5,retrieval,instruct,plugnplay,0.1590362787246704,0.2120906263589859,0.9061642289161682,0.1590362787246704,0.16044050455093384,0.9784709215164185,0.1590362787246704,0.15615011751651764,0.8863962888717651
58,k5-sort_count-1,plugnplay,instruct,retrieval,0.19190149009227753,0.18276864290237427,0.9158707857131958,0.19190149009227753,0.18309779465198517,0.9867896437644958,0.19190149009227753,0.123798668384552,0.8106364011764526
59,ncert-larger-1,plugnplay,retrieval,instruct,0.1695127636194229,0.22617733478546143,0.8788303136825562,0.1695127636194229,0.15505285561084747,0.9149197936058044,0.1695127636194229,0.14989320933818817,0.7055017948150635
60,k5-sort_data-1,retrieval,instruct,plugnplay,0.16760259866714478,0.23734070360660553,0.8600157499313354,0.16760259866714478,0.17186523973941803,0.9628503322601318,0.16760259866714478,0.1525135338306427,0.8210456371307373
61,k5-count-5,plugnplay,retrieval,instruct,0.1448209583759308,0.24124296009540558,0.9032111167907715,0.1448209583759308,0.1377338320016861,0.9812614917755127,0.1448209583759308,0.15401490032672882,0.9155346155166626
62,ncert-match-1,instruct,retrieval,plugnplay,0.16675415635108948,0.22356629371643066,0.906442403793335,0.16675415635108948,0.1737220585346222,0.966223955154419,0.16675415635108948,0.169138103723526,0.7750309705734253
63,ncert-currency-1,instruct,retrieval,plugnplay,0.122369684278965,0.19254550337791443,0.9115792512893677,0.122369684278965,0.15911009907722473,0.9760470390319824,0.122369684278965,0.19154904782772064,0.8769908547401428
64,k5-belong-4,instruct,retrieval,plugnplay,0.15454663336277008,0.20395831763744354,0.904316246509552,0.15454663336277008,0.15596869587898254,0.9714522957801819,0.15454663336277008,0.1958790421485901,0.871367335319519
65,ncert-count-objects-3,retrieval,plugnplay,instruct,0.18959848582744598,0.2249763160943985,0.9526658058166504,0.18959848582744598,0.20708078145980835,0.9895870685577393,0.18959848582744598,0.17051951587200165,0.8435951471328735
