id,src_domain,domain_1,domain_2,domain_3,instructpix2pix_src_clip,instructpix2pix_tgt_clip,instructpix2pix_src_tgt_dino,blip-gpt-plugnplay_src_clip,blip-gpt-plugnplay_tgt_clip,blip-gpt-plugnplay_src_tgt_dino,retrieval_src_clip,retrieval_tgt_clip,retrieval_src_tgt_dino
50,k5-count-1,retrieval,plugnplay,instruct,0.16650958359241486,0.19697017967700958,0.7636507153511047,0.16650958359241486,,0.7558618783950806,0.16650958359241486,0.18126162886619568,0.7887461185455322
51,ncert-thinner-2,retrieval,instruct,plugnplay,0.14431942999362946,0.2230703979730606,0.929363489151001,0.14431942999362946,0.17555208504199982,0.8977369666099548,0.14431942999362946,0.1886381208896637,0.7983154058456421
52,k5-sort_count-2,plugnplay,retrieval,instruct,0.15576788783073425,0.17864090204238892,0.9152197241783142,0.15576788783073425,0.14412716031074524,0.9279313087463379,0.15576788783073425,0.14334772527217865,0.8461575508117676
53,k5-sort_count-5,plugnplay,instruct,retrieval,0.16004736721515656,0.18785208463668823,0.8644717931747437,0.16004736721515656,0.15190249681472778,0.9761942625045776,0.16004736721515656,0.12083916366100311,0.8325767517089844
54,ncert-fill-4,instruct,plugnplay,retrieval,0.14573170244693756,0.15665479004383087,0.9981288313865662,0.14573176205158234,0.13429957628250122,0.9670855402946472,0.14573170244693756,0.1402064561843872,0.8326075077056885
55,ncert-thinner-1,plugnplay,instruct,retrieval,0.153300940990448,0.22733721137046814,0.9398621916770935,0.153300940990448,0.16620908677577972,0.9663938283920288,0.153300940990448,0.1149633526802063,0.852008581161499
56,ncert-count-objects-6,instruct,retrieval,plugnplay,0.1587696224451065,0.15741458535194397,0.9975830316543579,0.15876957774162292,0.14930810034275055,0.9892187714576721,0.1587696224451065,0.19163259863853455,0.7484453320503235
57,k5-belong-5,retrieval,instruct,plugnplay,0.14465747773647308,0.138125941157341,0.9929578304290771,0.14465747773647308,0.1562427282333374,0.9780528545379639,0.14465747773647308,0.13961200416088104,0.8541343808174133
58,k5-sort_count-1,plugnplay,instruct,retrieval,0.16333718597888947,0.17441865801811218,0.9056751132011414,0.16333718597888947,0.1444186419248581,0.9669896364212036,0.16333718597888947,0.1308063268661499,0.7514201402664185
59,ncert-larger-1,plugnplay,retrieval,instruct,0.20291590690612793,0.15868952870368958,0.8561198115348816,0.20291590690612793,0.15368801355361938,0.9294227957725525,0.20291590690612793,0.15573200583457947,0.8225431442260742
60,k5-sort_data-1,retrieval,instruct,plugnplay,0.15761175751686096,0.22540594637393951,0.9039230346679688,0.15761175751686096,0.1998683661222458,0.9464781284332275,0.15761175751686096,0.19096463918685913,0.7894171476364136
61,k5-count-5,plugnplay,retrieval,instruct,0.134526327252388,0.20255306363105774,0.8717600107192993,0.134526327252388,0.13798336684703827,0.9521181583404541,0.134526327252388,0.19834870100021362,0.8790374994277954
62,ncert-match-1,instruct,retrieval,plugnplay,0.19319093227386475,0.22203752398490906,0.9161703586578369,0.19319093227386475,0.19600506126880646,0.96962571144104,0.19319093227386475,0.18920734524726868,0.8584718704223633
63,ncert-currency-1,instruct,retrieval,plugnplay,0.20893412828445435,0.20619089901447296,0.9958807229995728,0.20893412828445435,0.14942744374275208,0.9710500240325928,0.20893412828445435,0.13801175355911255,0.894323468208313
64,k5-belong-4,instruct,retrieval,plugnplay,0.13801437616348267,0.2192779779434204,0.8837308287620544,0.13801437616348267,0.13246797025203705,0.9295130968093872,0.13801437616348267,0.1774146556854248,0.8651403188705444
65,ncert-count-objects-3,retrieval,plugnplay,instruct,0.16985753178596497,0.19272497296333313,0.8118387460708618,0.16985753178596497,0.18411637842655182,0.9769588708877563,0.16985753178596497,0.19923929870128632,0.6984201669692993
