id,src_domain,domain_1,domain_2,domain_3,instructpix2pix_src_clip,instructpix2pix_tgt_clip,instructpix2pix_src_tgt_dino,blip-gpt-plugnplay_src_clip,blip-gpt-plugnplay_tgt_clip,blip-gpt-plugnplay_src_tgt_dino,retrieval_src_clip,retrieval_tgt_clip,retrieval_src_tgt_dino
38,k5-analyse-4,plugnplay,retrieval,instruct,0.14675016701221466,0.18474498391151428,0.9950247406959534,0.14675016701221466,0.17914733290672302,0.9889912605285645,0.14675016701221466,0.1797107458114624,0.9026424288749695
39,k5-analyse-2,plugnplay,instruct,retrieval,0.1763879507780075,0.15023556351661682,0.9304139614105225,0.1763879507780075,0.15668649971485138,0.9635319709777832,0.1763879507780075,0.2263432890176773,0.7141019105911255
40,ncert-subtract-1,plugnplay,retrieval,instruct,0.18051204085350037,0.1591668725013733,0.8765057325363159,0.18051204085350037,0.1254292130470276,0.9700566530227661,0.18051204085350037,0.18346241116523743,0.6681904792785645
41,k5-belong-6,retrieval,plugnplay,instruct,0.1465480476617813,0.15933574736118317,0.9857944250106812,0.1465480476617813,0.18695776164531708,0.9276948571205139,0.1465480476617813,0.1107473373413086,0.863339364528656
42,k5-count-2,retrieval,plugnplay,instruct,0.14623460173606873,0.17524537444114685,0.9454541802406311,0.14623460173606873,0.19641458988189697,0.9474655389785767,0.14623460173606873,0.17562077939510345,0.7274415493011475
43,k5-count-6,retrieval,instruct,plugnplay,0.186565101146698,0.16336499154567719,0.8095884323120117,0.186565101146698,0.19141295552253723,0.9623700976371765,0.186565101146698,0.21206703782081604,0.7382948398590088
44,k5-count-4,instruct,retrieval,plugnplay,0.13047027587890625,0.15292663872241974,0.9577192664146423,0.13047027587890625,0.20189166069030762,0.9783607721328735,0.13047027587890625,0.15898479521274567,0.8614959716796875
45,ncert-fill-1,plugnplay,retrieval,instruct,0.15741178393363953,0.2525487542152405,0.9571811556816101,0.15741178393363953,0.15689659118652344,0.9812216758728027,0.15741178393363953,0.12563541531562805,0.7005305886268616
46,k5-count-11,retrieval,instruct,plugnplay,0.12379864603281021,0.20382747054100037,0.9538158774375916,0.12379864603281021,0.1730145663022995,0.9788062572479248,0.12379864603281021,0.15158003568649292,0.8823846578598022
47,k5-analyse-9,instruct,retrieval,plugnplay,0.16597530245780945,0.2010791003704071,0.9263800382614136,0.16597530245780945,0.1576007604598999,0.9839556813240051,0.16597530245780945,0.11643827706575394,0.8569687604904175
48,ncert-currency-3,plugnplay,retrieval,instruct,0.1685323417186737,0.16917793452739716,0.9656016826629639,0.1685323417186737,0.16226324439048767,0.9800055027008057,0.1685323417186737,0.2289126217365265,0.7482278943061829
49,ncert-larger-3,instruct,plugnplay,retrieval,0.15608108043670654,0.16888976097106934,0.9644012451171875,0.15608108043670654,0.15352904796600342,0.9678288698196411,0.15608108043670654,0.17051750421524048,0.8496988415718079
50,k5-count-1,retrieval,plugnplay,instruct,0.1470472514629364,0.180660218000412,0.8968489766120911,0.1470472514629364,,0.7609077095985413,0.1470472514629364,0.1437719762325287,0.6753098368644714
51,ncert-thinner-2,retrieval,instruct,plugnplay,0.1510787457227707,0.22105833888053894,0.9240514039993286,0.1510787457227707,0.16206403076648712,0.9277385473251343,0.1510787457227707,0.15291514992713928,0.7968506813049316
52,k5-sort_count-2,plugnplay,retrieval,instruct,0.13630418479442596,0.1802462488412857,0.8695719838142395,0.13630418479442596,0.16254973411560059,0.9480252265930176,0.13630418479442596,0.1440436989068985,0.727751612663269
53,k5-sort_count-5,plugnplay,instruct,retrieval,0.16167722642421722,0.18602384626865387,0.903317928314209,0.16167722642421722,0.14637160301208496,0.9801878929138184,0.16167722642421722,0.1937633752822876,0.6844451427459717
54,ncert-fill-4,instruct,plugnplay,retrieval,0.12328378111124039,0.20790204405784607,0.97742760181427,0.12328382581472397,0.16350242495536804,0.9692825078964233,0.12328378111124039,0.22762882709503174,0.7117477655410767
55,ncert-thinner-1,plugnplay,instruct,retrieval,0.15575967729091644,0.19377468526363373,0.9093098640441895,0.15575967729091644,0.1525304615497589,0.9630158543586731,0.15575967729091644,0.16168858110904694,0.7377392649650574
56,ncert-count-objects-6,instruct,retrieval,plugnplay,0.16828198730945587,0.15942682325839996,0.8883445262908936,0.16828201711177826,0.16680119931697845,0.9557204842567444,0.16828198730945587,0.2263432741165161,0.7092105150222778
57,k5-belong-5,retrieval,instruct,plugnplay,0.14160308241844177,0.16488216817378998,0.8425288200378418,0.14160308241844177,0.20282015204429626,0.963951051235199,0.14160308241844177,0.18213802576065063,0.6939349174499512
58,k5-sort_count-1,plugnplay,instruct,retrieval,0.1481909304857254,0.17436771094799042,0.9149529933929443,0.1481909304857254,0.15032629668712616,0.9756269454956055,0.1481909304857254,0.2263432890176773,0.7234369516372681
59,ncert-larger-1,plugnplay,retrieval,instruct,0.15740571916103363,0.19333073496818542,0.8752281665802002,0.15740571916103363,0.14987272024154663,0.9294227957725525,0.15740571916103363,0.1107473373413086,0.8006910681724548
60,k5-sort_data-1,retrieval,instruct,plugnplay,0.13925836980342865,0.19511470198631287,0.8598632216453552,0.13925836980342865,0.1580047905445099,0.9771119356155396,0.13925836980342865,0.19750826060771942,0.6785814166069031
61,k5-count-5,plugnplay,retrieval,instruct,0.14166399836540222,0.1624028980731964,0.9354182481765747,0.14166399836540222,0.12881149351596832,0.9380257725715637,0.14166399836540222,0.2263432890176773,0.6896770000457764
62,ncert-match-1,instruct,retrieval,plugnplay,0.1625540405511856,0.20477980375289917,0.8862323760986328,0.1625540405511856,0.19709838926792145,0.9648066163063049,0.1625540405511856,0.16815684735774994,0.8518943786621094
63,ncert-currency-1,instruct,retrieval,plugnplay,0.1494777500629425,0.23170554637908936,0.9812554717063904,0.1494777500629425,0.15005582571029663,0.9740176200866699,0.1494777500629425,0.1523316651582718,0.874095618724823
64,k5-belong-4,instruct,retrieval,plugnplay,0.12308049947023392,0.1624194085597992,0.8608918190002441,0.12308049947023392,0.1142723560333252,0.9118101596832275,0.12308049947023392,0.20514850318431854,0.8732584714889526
65,ncert-count-objects-3,retrieval,plugnplay,instruct,0.17517688870429993,0.190506249666214,0.8860030174255371,0.17517688870429993,0.14475390315055847,0.9329712986946106,0.17517688870429993,0.2143637239933014,0.7456366419792175
