Key,cap-edit,cap-retrieve,e2e-instruct
nigeria_food_nigeria-jollof-rice-and-chicken-meat,5,5,5
united-states_vegetable_kale,5,5,5
japan_bird_kounotori,5,5,5
nigeria_clothing_boubou,5,5,5
brazil_utensil_wooden-spoon,1,5,5
portugal_religion_nossa-senhora-de-fatima,5,5,5
portugal_fruit_orange,5,1,5
united-states_visual-arts_pop-art,5,5,5
india_fruit_Mango,5,5,5
india_clothing_Shalwar-kameez,5,5,2
japan_food_sushi,4,5,5
nigeria_flower_ixora,5,4,5
portugal_agriculture_salt-pans,5,5,5
portugal_houses_palácio-nacional-de-belém,5,5,5
nigeria_visual-arts_igbo-art,5,5,5
japan_religion_torii,5,5,5
japan_bird_kiji,5,5,5
nigeria_agriculture_corn-farm,5,5,5
nigeria_bird_eagle,5,5,1
nigeria_sport_boxing,5,5,5
india_bird_Indian-roller,5,5,1
united-states_bird_american-crow,5,5,5
united-states_celebrations_thanksgiving,4,5,5
portugal_education_queima-das-fitas,4,5,5
united-states_mammal_white-tailed-deer,4,5,5
portugal_clothing_capote-alentejano,5,4,5
india_education_Central-Board-of-Secondary-Education,5,5,5
portugal_music_pimba,5,5,5
portugal_food_pastel-de-nata,5,5,5
japan_celebrations_coming-of-age-day,2,5,5
united-states_houses_ranch-style-house,5,5,5
brazil_flower_cattleya,5,5,5
india_celebrations_Vijayadashami,5,5,5
japan_clothing_hanten,5,5,5
united-states_education_boarding-school,5,5,5
united-states_houses_california-bungalow,5,5,5
india_food_Biryani,5,5,5
india_visual-arts_Pattachitra,5,5,5
japan_fruit_kyoho,5,5,5
portugal_education_university-of-coimbra,5,5,5
brazil_utensil_barbecue-grill,5,5,5
nigeria_clothing_isiagu,5,3,5
brazil_bird_tucano,5,2,5
portugal_clothing_ribeira,5,5,5
portugal_mammal_iberian-lynx,4,5,5
nigeria_houses_residential-estate,5,5,4
portugal_music_kizomba,5,5,2
united-states_sport_volleyball,5,5,5
united-states_sport_baseball,5,5,2
india_mammal_deer,5,5,5
nigeria_celebrations_ofala-festival,5,5,5
nigeria_food_pounded-yam,5,5,5
united-states_religion_mormonism,5,5,5
india_beverages_lassi,5,5,5
nigeria_education_igbo-apprentice-system,5,5,5
japan_education_sotsugyōshiki,5,5,5
united-states_mammal_north-american-beaver,5,5,3
united-states_agriculture_wheat,5,5,1
brazil_vegetable_cassava,5,5,5
japan_sport_kendō,5,5,5
brazil_houses_casas-bahia,5,5,5
japan_agriculture_pig-farming,5,5,5
portugal_education_blackboard,5,5,1
brazil_celebrations_festa-junina,4,5,5
india_houses_Villa,5,5,5
nigeria_clothing_agbada,5,5,5
nigeria_sport_volleyball,5,5,5
india_clothing_Sari,5,5,5
brazil_agriculture_maize,5,5,5
portugal_flower_girassol,5,5,5
nigeria_utensil_cutting-board,5,5,2
india_celebrations_Ganesh-Chaturthi,5,5,5
brazil_celebrations_independence-day,5,5,5
japan_houses_kinkaku-ji,5,5,5
united-states_food_french-fries,5,5,5
japan_vegetable_gobo,5,5,5
united-states_fruit_watermelon,5,5,5
portugal_vegetable_lettuce,5,5,5
united-states_sport_american-football,5,4,5
brazil_agriculture_sugarcane,5,5,5
nigeria_vegetable_garden-egg,5,5,5
portugal_visual-arts_azulejo,5,5,5
portugal_agriculture_olive-oil-mills,5,5,5
nigeria_music_cultural-dance-troupe,5,4,5
portugal_houses_piódão,5,5,5
brazil_sport_brazilian-jiu-jitsu,5,5,3
japan_clothing_kimono,5,5,4
india_music_tabla,5,5,5
united-states_clothing_cowboy-hat,5,5,5
united-states_religion_evangelicalism,5,5,5
india_sport_cricket,5,5,4
brazil_mammal_maned-wolf,5,5,5
india_flower_Indian-Lotus,5,5,5
india_mammal_rhinoceros,5,5,5
japan_music_idol,5,5,5
india_sport_hockey,5,3,5
japan_vegetable_shiitake,5,5,5
japan_mammal_japanese-macaque,5,5,5
nigeria_sport_football,5,5,3
portugal_sport_canoeing,5,5,5
brazil_fruit_jabuticaba,5,5,5
nigeria_agriculture_poultry-farming,3,5,5
portugal_bird_gull,5,5,5
united-states_flower_tulip,5,5,5
portugal_celebrations_noite-branca,5,5,5
brazil_fruit_mango,5,5,5
portugal_mammal_porco,5,5,5
portugal_celebrations_romaria-de-nossa-senhora-d-agonía,2,5,2
japan_flower_fuji,5,5,5
nigeria_flower_hibiscus,5,5,4
brazil_agriculture_livestock,5,2,5
nigeria_vegetable_okra,5,5,4
brazil_religion_candomblé,5,2,5
india_sport_chess,5,4,4
united-states_celebrations_independence-day,5,5,5
india_utensil_Pressure-Cooker,5,5,3
brazil_education_federal-university-of-rio-de-janeiro,5,5,5
brazil_music_frevo,5,5,3
portugal_education_computer,5,5,5
united-states_houses_apartment,5,5,5
portugal_flower_orquídea,5,5,5
united-states_music_rock,5,5,5
brazil_bird_sabiá-laranjeira,5,5,5
nigeria_food_egusi-soup-and-poundo,5,5,5
united-states_fruit_banana,5,5,5
brazil_education_kwl-table,3,5,3
india_houses_Mosque,5,4,5
japan_clothing_yukata,5,5,4
india_food_Tandoori-chicken,5,5,5
india_education_Indian-Institutes-of-Technology,5,5,5
nigeria_agriculture_cassava,5,5,5
japan_flower_chrysanthemum,5,5,5
united-states_beverages_coffee,5,5,5
united-states_food_hotdog,4,4,5
japan_music_shamisen,5,5,3
brazil_houses_favela,5,5,5
nigeria_vegetable_ewedu,5,5,5
portugal_food_bifana,5,3,5
india_visual-arts_Kalamkari,5,5,5
nigeria_flower_orchid,5,5,5
brazil_beverages_coconut-water,5,1,5
portugal_beverages_poncha,4,1,5
india_bird_Common-myna,5,5,5
india_sport_kabaddi,5,5,5
japan_agriculture_dairy,5,5,5
brazil_fruit_pineapple,5,5,5
india_food_Chicken-tikka-masala,5,3,5
india_agriculture_rice-cultivation,5,5,3
japan_visual-arts_ink-wash-painting,5,5,5
portugal_food_cozido-à-portuguesa,5,5,5
portugal_religion_catholic-church,5,5,5
brazil_celebrations_new-years-eve,5,5,5
japan_sport_sumo,5,5,4
brazil_clothing_shorts,5,5,4
united-states_visual-arts_abstract-expressionism,3,5,5
brazil_bird_arara,5,5,5
portugal_utensil_chave-inglesa,5,5,5
japan_utensil_ohashi,5,5,5
portugal_vegetable_pumpkin,5,5,5
nigeria_utensil_mortar-and-pestle,5,5,5
india_religion_Sikhism,5,5,4
india_education_Blackboard,5,5,2
nigeria_visual-arts_bronze-work,2,5,5
japan_beverages_calpis,5,5,5
portugal_celebrations_carnaval-de-torres-vedras,5,3,5
brazil_visual-arts_brazilian-street-art,5,5,5
nigeria_agriculture_fish-farming,5,5,5
portugal_agriculture_vindima,5,5,5
india_religion_Buddhism,5,5,5
brazil_visual-arts_barroco-no-brasil,5,5,5
nigeria_music_afrobeat,5,5,5
united-states_education_blended-learning,5,5,5
portugal_mammal_arouquesa-bull,5,5,5
india_fruit_Papaya,5,5,5
portugal_clothing_traje-campino-ribatejano,5,5,5
brazil_sport_capoeira,5,5,5
nigeria_vegetable_cabbage,5,5,5
india_vegetable_Okra,5,5,5
japan_houses_danchi,5,5,5
portugal_bird_common-blackbird,5,5,5
nigeria_food_amala-and-ewedu,5,5,5
nigeria_beverages_roselle-juice,5,5,5
united-states_beverages_orange-juice,5,5,5
india_celebrations_Holi,5,5,5
nigeria_vegetable_carrot,5,5,5
india_agriculture_wheat-farming,5,5,5
united-states_sport_golf,5,5,5
india_utensil_Karahi,5,5,5
brazil_food_churrasco,5,5,4
brazil_houses_palafita,5,5,5
united-states_vegetable_brussels-sprout,5,5,5
japan_mammal_ezo-red-fox,3,5,5
japan_fruit_citrus-unshiu,5,5,5
brazil_celebrations_brazilian-carnival,5,5,5
japan_flower_cherry-blossom,5,5,5
united-states_agriculture_maize,5,5,5
united-states_beverages_coca-cola,4,5,2
india_agriculture_cotton-production,5,5,5
nigeria_houses_igbo-architecture,5,5,5
nigeria_fruit_udala,5,4,4
united-states_education_state-school,5,4,5
brazil_beverages_cachaça,5,5,5
japan_music_taiko,5,5,3
nigeria_houses_yoruba-architecture,5,5,5
india_celebrations_Diwali,5,5,5
nigeria_beverages_kunu,5,5,5
portugal_sport_roller-hockey,5,5,5
brazil_mammal_capybara,5,5,5
japan_flower_prunus-mume,5,5,5
japan_religion_tera,5,5,5
india_utensil_Tava,5,5,5
japan_bird_crow,5,2,5
japan_fruit_peach,5,5,5
united-states_bird_american-robin,4,5,5
united-states_bird_bald-eagle,4,5,5
nigeria_mammal_aardvark,3,4,5
united-states_music_pop-music,5,5,5
portugal_mammal_estrela-mountain-dog,5,5,5
portugal_visual-arts_portuguese-pavement,5,5,5
united-states_clothing_sneakers,5,5,5
portugal_sport_handball,5,5,5
brazil_agriculture_soybean,3,5,5
united-states_visual-arts_art-of-the-american-southwest,2,4,4
brazil_beverages_sugarcane-juice,5,5,5
nigeria_education_morning-assembly-at-a-primary-school,4,5,5
united-states_utensil_table-knife,5,5,5
japan_clothing_hakama,4,5,5
japan_bird_house-sparrow,5,5,5
india_vegetable_Cauliflower,3,5,5
brazil_clothing_havaianas,5,5,5
nigeria_utensil_meat-grinder,5,5,1
nigeria_celebrations_eyo-festival,5,5,5
brazil_visual-arts_modernism-in-brazil,5,4,5
japan_education_shukudai,5,5,5
united-states_fruit_orange,1,5,5
nigeria_celebrations_new-yam-festival,5,5,5
brazil_utensil_pressure-cooking,5,5,4
nigeria_utensil_knife,1,5,5
japan_agriculture_fishery,5,5,5
portugal_clothing_caretos-de-podence,5,5,5
portugal_beverages_ginjinha,5,5,1
nigeria_flower_royal-poinciana,5,5,5
portugal_food_bacalhau-à-brás,5,5,5
india_bird_Indian-peafowl,5,5,1
portugal_visual-arts_bordallo-pinheiro,5,5,5
india_vegetable_Cabbage,5,5,5
portugal_utensil_black-pottery-of-bisalhães,5,5,5
india_fruit_Chikoo,5,5,5
united-states_religion_judaism,5,2,5
united-states_flower_lilium,5,2,5
brazil_visual-arts_graffiti,5,5,5
portugal_beverages_espresso,5,5,5
nigeria_mammal_chimpanzee,3,5,5
united-states_vegetable_broccoli,5,5,5
nigeria_celebrations_independence-day-celebration,5,5,5
united-states_flower_narcissus,5,5,5
nigeria_bird_ostrich,5,1,5
brazil_bird_green-headed-tanager,5,5,5
india_bird_Rose-ringed-parakeet,5,5,1
japan_houses_shinto-shrine,5,5,5
portugal_agriculture_cork-oak-plantations,5,5,5
brazil_celebrations_congada,5,5,5
nigeria_fruit_banana,5,5,5
brazil_clothing_sleeveless-shirt,3,5,5
japan_education_kosha,5,5,5
united-states_houses_prairie-school,1,5,5
portugal_food_francesinha,5,5,5
portugal_fruit_grape,5,1,5
nigeria_beverages_chapman,2,5,5
nigeria_beverages_zobo,5,5,5
india_utensil_Rolling-pin,5,5,5
portugal_agriculture_floricultura,5,5,5
brazil_bird_great-kiskadee,5,3,5
japan_houses_buddhist-temples-in-japan,5,5,5
japan_fruit_kaki,5,5,1
united-states_beverages_beer,2,5,5
portugal_flower_magnolia,5,5,5
india_religion_Jainism,5,5,5
nigeria_visual-arts_painting,4,4,4
india_mammal_bengal-tiger,5,5,4
india_music_veena,5,5,4
united-states_utensil_spoon,3,4,2
brazil_music_bossa-nova,4,5,5
japan_utensil_suribachi,5,5,4
japan_celebrations_koinobori,5,5,5
india_houses_Bungalow,5,5,5
united-states_religion_christianity,5,5,4
japan_agriculture_poultry-farming,2,5,5
portugal_bird_carrion-crow,2,5,5
united-states_mammal_raccoon,1,5,5
portugal_music_cante-alentejano,5,5,5
brazil_flower_handroanthus,5,5,5
india_religion_Islam,5,5,5
united-states_religion_mainline-protestant,5,5,5
united-states_mammal_cougar,5,2,5
united-states_agriculture_tobacco,5,5,5
brazil_clothing_flip-flops,5,5,5
india_fruit_Guava,5,2,3
brazil_food_pão-de-queijo,5,5,5
brazil_flower_heliconia,5,3,5
nigeria_education_university-of-port-harcourt,5,5,4
japan_religion_soryo,5,4,5
brazil_food_brigadeiro,5,5,5
united-states_education_kahoot,5,5,5
brazil_visual-arts_tropicália,5,5,5
united-states_celebrations_new-years-day,5,5,5
portugal_fruit_apple,5,3,5
brazil_houses_colonial-architecture-of-brazil,5,5,5
nigeria_clothing_aso-oke,5,5,5
nigeria_fruit_mango,5,5,5
japan_food_mochi,5,5,5
brazil_mammal_giant-anteater,5,3,5
india_music_flute,5,5,5
united-states_vegetable_carrot,5,5,5
portugal_bird_house-sparrow,5,5,5
japan_mammal_common-raccoon-dog,5,5,5
india_agriculture_dairy-farming,4,5,5
india_flower_Marigold,5,5,5
nigeria_religion_dibia,5,5,5
nigeria_religion_hinduism-in-nigeria,5,5,5
united-states_beverages_sweet-tea,5,5,5
portugal_bird_rock-dove,2,2,5
japan_sport_yakyū,5,5,3
japan_mammal_japanese-serow,5,5,1
india_vegetable_Eggplant,5,5,5
portugal_vegetable_zucchini,1,5,5
portugal_flower_bellis-annua,5,5,5
india_visual-arts_Indian-painting,5,5,5
brazil_beverages_caipirinha,5,5,1
india_clothing_Churidar,1,5,5
brazil_flower_jacaranda,5,5,5
united-states_education_projector,5,5,5
india_celebrations_Eid-al-Fitr,5,4,5
portugal_celebrations_festa-dos-tabuleiros,5,4,5
india_visual-arts_Sculpture-in-the-Indian-subcontinent,5,5,5
portugal_religion_christianity,5,5,5
india_food_Dosa,5,5,5
united-states_flower_common-sunflower,5,5,5
japan_fruit_watermelon,5,5,5
nigeria_sport_running,4,5,5
brazil_music_música-popular-brasileira,5,5,5
india_agriculture_tea-plantations,5,5,5
brazil_vegetable_pumpkin,5,5,5
united-states_food_apple-pie,5,5,5
portugal_clothing_camisola-poveira,5,4,4
india_visual-arts_Madhubani-art,5,5,5
nigeria_houses_koutammakou,5,5,5
japan_visual-arts_origami,5,5,5
portugal_fruit_peach,5,5,5
portugal_visual-arts_filigree,5,5,5
japan_religion_temizuya,5,5,5
united-states_houses_townhouse,5,5,5
nigeria_religion_christianity,5,5,5
brazil_religion_kardecist-spiritism,5,5,5
nigeria_religion_islam,5,5,5
nigeria_flower_aloe-vera,4,5,5
india_houses_Hut,5,5,5
brazil_mammal_muriqui,5,5,5
india_music_tanpura,5,5,5
japan_celebrations_hinamatsuri,5,5,5
japan_religion_butsuzō,5,5,5
japan_food_tempura,5,5,5
nigeria_utensil_sieve,5,5,5
nigeria_beverages_palm-wine,5,5,5
brazil_food_coxinha,5,5,5
united-states_bird_blue-jay,5,5,5
nigeria_celebrations_durbar-festival,5,3,5
brazil_sport_volleyball,5,5,5
united-states_agriculture_cotton,5,5,5
united-states_fruit_apple,5,5,5
nigeria_bird_guineafowl,5,5,5
nigeria_education_university-of-abuja,5,5,5
united-states_music_jazz,5,5,5
nigeria_agriculture_cocoa,5,5,5
nigeria_sport_basketball,5,5,3
japan_food_ramen,5,5,5
japan_houses_minka,5,5,5
portugal_utensil_nutcracker,5,5,5
india_flower_Rose,5,5,5
portugal_visual-arts_escultura,5,5,5
brazil_education_national-high-school-exam,5,5,5
portugal_fruit_rocha-pear,5,5,5
india_fruit_Lychee,5,5,5
india_clothing_Lehenga,5,5,5
united-states_music_bluegrass,5,5,5
portugal_beverages_sagres,5,2,4
portugal_utensil_almofariz,5,5,5
nigeria_fruit_guava,5,5,5
nigeria_bird_owl,5,5,5
portugal_sport_association-football,5,5,5
united-states_vegetable_potato,5,5,5
portugal_celebrations_carnaval-de-podence,4,5,5
india_clothing_Kurta,2,5,5
portugal_utensil_wooden-spoon,5,5,5
brazil_education_escola,1,5,5
