Key,e2e-instruct,cap-retrieve,cap-edit
turkey_visual-arts_ottoman-miniature,5,5,5
india_mammal_elephant,5,5,1
united-states_food_hotdog,5,5,5
nigeria_food_pounded-yam,5,5,1
brazil_vegetable_potato,5,5,5
nigeria_music_traditional-flute-player,5,1,5
turkey_food_baklava,5,5,5
brazil_flower_bromelia,5,5,1
portugal_vegetable_beterraba,5,1,5
nigeria_visual-arts_bronze-work,5,5,5
nigeria_vegetable_garden-egg,5,5,5
nigeria_education_igbo-apprentice-system,5,5,1
brazil_music_samba,5,5,1
brazil_vegetable_okra,5,1,5
nigeria_bird_owl,5,1,5
portugal_vegetable_pumpkin,5,1,5
turkey_celebrations_eid-al-adha,5,5,1
portugal_visual-arts_escultura,5,5,1
nigeria_utensil_meat-grinder,5,1,1
turkey_religion_deism,5,5,1
india_food_Samosa,5,5,1
turkey_utensil_hammer,5,1,5
india_mammal_langur-monkey,1,5,5
brazil_mammal_jaguar,5,5,1
portugal_religion_nossa-senhora-de-fatima,1,5,5
india_flower_Jasmine,5,5,1
portugal_clothing_capote-alentejano,3,5,5
brazil_religion_protestantism-in-brazil,5,5,5
portugal_agriculture_cork-oak-plantations,5,5,5
nigeria_beverages_roselle-juice,5,5,5
united-states_flower_common-sunflower,2,1,5
india_flower_Hibiscus,5,5,1
india_utensil_Skimmer,5,3,1
portugal_clothing_ribeira,2,5,4
brazil_education_whiteboard,4,2,4
portugal_beverages_espresso,1,5,5
india_visual-arts_Pattachitra,5,5,1
india_education_Central-Board-of-Secondary-Education,5,5,3
turkey_vegetable_eggplant,2,1,5
turkey_bird_crow,1,5,5
india_bird_House-sparrow,5,1,5
brazil_utensil_mortar-and-pestle,1,4,5
portugal_mammal_red-squirrel,1,5,5
nigeria_celebrations_ofala-festival,5,5,2
united-states_houses_ranch-style-house,3,3,3
portugal_music_cante-alentejano,5,5,2
nigeria_mammal_african-forest-elephant,5,5,1
brazil_utensil_wooden-spoon,3,1,3
united-states_food_french-fries,3,5,5
nigeria_music_cultural-dance-troupe,5,2,3
united-states_sport_volleyball,5,5,4
india_fruit_Mango,5,5,1
india_clothing_Shalwar-kameez,5,3,5
nigeria_education_university-of-abuja,4,3,5
nigeria_vegetable_cabbage,5,5,4
turkey_religion_alevism,4,3,5
turkey_clothing_kaftan,2,4,3
turkey_music_qanun,5,2,1
brazil_houses_favela,4,3,3
united-states_beverages_sweet-tea,4,4,5
portugal_agriculture_floricultura,5,4,1
nigeria_utensil_cutting-board,5,1,5
portugal_music_kizomba,1,4,5
india_bird_Indian-roller,5,5,5
turkey_mammal_kangal-shepherd-dog,5,4,5
turkey_beverages_rakı,5,4,5
turkey_education_cram-school,5,4,5
united-states_celebrations_halloween,5,4,1
turkey_houses_mosque,2,4,2
india_music_harmonium,1,4,5
turkey_music_anatolian-rock,5,1,4
india_visual-arts_Kalamkari,4,2,5
nigeria_education_university-of-port-harcourt,5,5,2
nigeria_agriculture_poultry-farming,5,5,1
portugal_bird_common-blackbird,5,5,5
india_celebrations_Vijayadashami,5,3,5
turkey_utensil_cezve,5,3,3
united-states_visual-arts_pop-art,1,4,3
united-states_fruit_orange,5,5,4
nigeria_vegetable_okra,5,1,4
india_food_Biryani,4,5,4
india_religion_Hinduism,5,5,2
nigeria_vegetable_ewedu,2,5,5
united-states_visual-arts_art-of-the-american-southwest,3,1,5
brazil_utensil_barbecue-grill,5,5,1
turkey_music_baglama,5,1,5
brazil_bird_tucano,5,5,1
turkey_clothing_fez,1,5,1
portugal_music_pimba,5,5,1
portugal_flower_dianthus-caryophyllus,3,5,5
united-states_vegetable_broccoli,1,5,3
turkey_beverages_ayran,5,3,5
united-states_mammal_raccoon,5,5,2
india_mammal_deer,1,5,5
united-states_vegetable_brussels-sprout,1,5,5
portugal_food_pastel-de-nata,5,3,2
turkey_celebrations_ramadan,5,3,5
india_beverages_lassi,5,4,3
nigeria_fruit_udala,5,4,2
turkey_bird_gull,5,2,5
brazil_beverages_coconut-water,5,3,2
united-states_agriculture_maize,5,5,3
brazil_vegetable_cassava,1,5,5
nigeria_celebrations_eyo-festival,5,5,3
brazil_houses_casas-bahia,5,3,5
nigeria_utensil_sieve,5,1,2
turkey_music_ottoman-music,2,5,5
brazil_celebrations_festa-junina,3,2,5
india_houses_Villa,5,4,4
nigeria_clothing_isiagu,5,5,3
turkey_mammal_roe-deer,5,1,5
india_clothing_Sari,4,4,3
brazil_agriculture_maize,4,5,3
turkey_flower_hyacinth,5,3,5
united-states_education_state-school,4,5,4
india_celebrations_Ganesh-Chaturthi,5,5,5
brazil_celebrations_independence-day,5,4,5
nigeria_beverages_chapman,5,3,5
nigeria_beverages_kunu,5,3,5
united-states_sport_golf,2,5,2
united-states_beverages_coffee,3,3,5
portugal_mammal_arouquesa-bull,3,5,3
united-states_fruit_blueberry,1,5,5
turkey_clothing_tesettür,5,5,3
portugal_music_cavaquinho,5,1,5
brazil_agriculture_sugarcane,5,5,3
portugal_food_francesinha,5,5,3
turkey_beverages_boza,5,5,4
turkey_agriculture_wheat,5,5,3
nigeria_vegetable_carrot,5,3,1
portugal_food_bacalhau-à-brás,3,5,3
brazil_sport_brazilian-jiu-jitsu,4,5,5
nigeria_clothing_boubou,1,5,5
united-states_flower_rose,5,1,5
nigeria_flower_orchid,5,1,5
india_music_tabla,5,1,5
united-states_houses_prairie-school,5,5,5
india_clothing_Kurta,5,2,1
india_sport_cricket,3,5,5
brazil_mammal_maned-wolf,5,5,5
india_flower_Indian-Lotus,1,4,3
india_mammal_rhinoceros,5,5,1
nigeria_visual-arts_painting,5,5,1
india_sport_hockey,5,5,4
nigeria_agriculture_fish-farming,5,4,5
nigeria_mammal_chimpanzee,1,5,5
portugal_flower_girassol,2,5,5
nigeria_sport_football,5,5,2
brazil_fruit_jabuticaba,4,5,4
portugal_agriculture_salt-pans,1,5,1
turkey_bird_domestic-pigeon,1,5,5
united-states_music_pop-music,5,5,5
turkey_education_karma-eğitim,5,5,5
brazil_fruit_mango,2,5,5
portugal_sport_association-football,5,1,5
turkey_celebrations_republic-day,2,5,5
nigeria_flower_aloe-vera,5,4,5
portugal_flower_magnolia,5,4,5
brazil_agriculture_livestock,1,4,5
turkey_agriculture_hazelnut-production-in-turkey,3,2,4
brazil_religion_candomblé,5,5,4
india_sport_chess,1,2,5
united-states_sport_american-football,5,4,4
india_utensil_Pressure-Cooker,5,4,5
brazil_education_federal-university-of-rio-de-janeiro,2,4,5
brazil_music_frevo,1,5,2
united-states_food_hamburger,4,5,5
turkey_fruit_fig,4,5,5
united-states_vegetable_kale,1,4,2
united-states_visual-arts_mural-painting,2,4,1
brazil_bird_sabiá-laranjeira,5,4,5
portugal_education_computer,5,4,5
portugal_celebrations_carnaval-de-podence,2,5,5
brazil_education_kwl-table,5,2,5
india_houses_Mosque,5,5,1
nigeria_clothing_agbada,4,5,5
india_food_Tandoori-chicken,4,5,5
india_education_Indian-Institutes-of-Technology,4,5,5
united-states_sport_baseball,5,4,5
nigeria_flower_royal-poinciana,5,1,4
united-states_clothing_jeans,5,5,5
turkey_mammal_angora-goat,5,1,5
nigeria_music_talking-drum,4,5,5
brazil_sport_futsal,4,5,5
brazil_religion_catholic-church,4,2,5
brazil_flower_cattleya,5,2,4
turkey_houses_yalı,4,4,4
india_bird_Common-myna,4,5,5
india_sport_kabaddi,1,5,5
nigeria_agriculture_cassava,2,1,1
brazil_fruit_pineapple,5,5,1
india_food_Chicken-tikka-masala,5,5,4
india_agriculture_rice-cultivation,4,1,5
nigeria_visual-arts_pottery,5,4,1
united-states_agriculture_dairy-farming,4,5,5
united-states_education_projector,2,5,5
brazil_celebrations_new-years-eve,5,1,5
nigeria_sport_volleyball,5,1,5
brazil_clothing_shorts,4,5,5
united-states_religion_christianity,5,4,5
brazil_bird_arara,5,1,5
turkey_agriculture_tobacco-farming,2,2,2
nigeria_utensil_mortar-and-pestle,5,2,1
portugal_sport_roller-hockey,1,5,5
turkey_mammal_angora-cat,5,5,4
india_religion_Sikhism,5,1,5
india_education_Blackboard,1,5,4
united-states_food_fried-chicken,5,5,5
nigeria_beverages_palm-wine,5,4,5
turkey_education_imam-hatip-high-school,4,4,4
brazil_visual-arts_brazilian-street-art,5,2,5
portugal_utensil_wooden-spoon,1,1,4
turkey_utensil_peşkir,5,4,5
india_religion_Buddhism,4,5,5
brazil_visual-arts_barroco-no-brasil,4,4,2
portugal_visual-arts_azulejo,5,1,5
turkey_religion_christianity,5,2,5
turkey_utensil_drill,1,5,5
india_fruit_Papaya,5,1,4
turkey_houses_konak,5,4,5
turkey_vegetable_green-bean,5,5,1
brazil_sport_capoeira,5,1,5
portugal_agriculture_olive-oil-mills,5,1,5
india_vegetable_Okra,5,5,2
nigeria_houses_yoruba-architecture,5,3,1
turkey_mammal_red-fox,5,1,5
portugal_mammal_iberian-lynx,1,5,5
portugal_beverages_poncha,2,5,4
united-states_clothing_sneakers,5,5,4
india_celebrations_Holi,2,5,5
portugal_vegetable_potato,1,2,5
india_agriculture_wheat-farming,5,5,2
portugal_celebrations_carnaval-de-torres-vedras,4,5,1
india_utensil_Karahi,1,5,5
brazil_food_churrasco,5,5,5
brazil_houses_palafita,5,5,5
united-states_religion_judaism,3,3,1
nigeria_mammal_greater-cane-rat,1,3,1
nigeria_fruit_pineapple,5,5,5
brazil_celebrations_brazilian-carnival,5,5,5
nigeria_flower_ixora,1,4,5
united-states_utensil_fork,5,5,5
united-states_clothing_suit,5,5,5
india_agriculture_cotton-production,5,5,4
portugal_houses_piódão,4,4,4
portugal_fruit_grape,1,5,5
turkey_agriculture_olive,5,5,3
brazil_beverages_cachaça,5,5,5
nigeria_music_jazz,5,5,5
portugal_houses_palácio-nacional-de-belém,5,5,3
india_celebrations_Diwali,3,2,5
portugal_beverages_port-wine,5,5,1
turkey_sport_wrestling,5,5,5
brazil_mammal_capybara,1,5,5
nigeria_flower_hibiscus,5,5,5
nigeria_religion_dibia,4,4,4
india_utensil_Tava,5,5,3
nigeria_bird_ostrich,5,1,5
nigeria_fruit_guava,5,5,5
united-states_mammal_white-tailed-deer,5,5,1
united-states_bird_american-robin,5,5,5
portugal_bird_house-sparrow,5,1,5
united-states_visual-arts_street-art,5,5,5
turkey_vegetable_tomato,1,5,5
turkey_religion_islam,2,2,5
united-states_celebrations_new-years-day,1,1,5
turkey_sport_tennis,5,3,5
brazil_agriculture_soybean,1,5,5
united-states_religion_mormonism,3,5,5
brazil_beverages_sugarcane-juice,5,1,5
portugal_education_cartilha-maternal,4,4,4
united-states_sport_basketball,5,5,5
nigeria_clothing_aso-oke,4,4,4
nigeria_bird_eagle,1,5,4
india_vegetable_Cauliflower,4,5,5
brazil_clothing_havaianas,5,1,5
portugal_utensil_almofariz,5,5,3
portugal_sport_tennis,5,5,5
brazil_visual-arts_modernism-in-brazil,4,5,4
nigeria_celebrations_independence-day-celebration,4,5,5
turkey_visual-arts_graffiti,5,1,1
portugal_celebrations_noite-branca,3,3,3
brazil_utensil_pressure-cooking,5,5,4
portugal_utensil_chave-inglesa,1,5,5
nigeria_agriculture_cocoa,4,5,4
turkey_houses_apartment,5,5,5
turkey_clothing_turkish-salvar,4,5,5
portugal_flower_bellis-annua,5,5,5
turkey_food_börek,5,5,1
india_bird_Indian-peafowl,5,5,1
united-states_houses_california-bungalow,5,5,5
india_vegetable_Cabbage,1,5,5
turkey_sport_basketball,4,3,5
india_fruit_Chikoo,5,5,5
turkey_sport_football,5,3,5
united-states_fruit_watermelon,5,5,5
brazil_visual-arts_graffiti,5,5,5
turkey_beverages_turkish-coffee,5,5,4
portugal_mammal_estrela-mountain-dog,1,5,2
united-states_agriculture_cotton,5,3,5
portugal_celebrations_festa-dos-tabuleiros,4,5,5
united-states_flower_tulip,5,5,5
portugal_bird_gull,5,1,5
brazil_bird_green-headed-tanager,4,5,5
india_bird_Rose-ringed-parakeet,5,5,1
nigeria_houses_residential-estate,2,2,2
united-states_music_jazz,5,5,5
brazil_celebrations_congada,4,4,4
portugal_flower_orquídea,5,5,5
brazil_clothing_sleeveless-shirt,5,5,3
nigeria_education_morning-assembly-at-a-primary-school,5,4,5
united-states_flower_narcissus,4,4,5
turkey_food_simit,3,3,3
turkey_fruit_cherry,2,1,2
portugal_beverages_sagres,5,5,5
portugal_beverages_ginjinha,5,5,5
india_utensil_Rolling-pin,5,3,5
united-states_visual-arts_abstract-expressionism,5,5,5
brazil_bird_great-kiskadee,5,1,5
nigeria_houses_koutammakou,4,4,4
nigeria_fruit_mango,5,5,1
united-states_beverages_coca-cola,5,1,2
turkey_flower_bellis-perennis,5,5,1
india_religion_Jainism,3,5,4
portugal_visual-arts_bordallo-pinheiro,5,5,5
india_mammal_bengal-tiger,5,5,1
india_music_veena,5,1,3
united-states_utensil_table-knife,5,1,5
brazil_music_bossa-nova,5,5,5
nigeria_utensil_knife,5,4,2
nigeria_sport_boxing,5,5,5
india_houses_Bungalow,4,3,3
brazil_education_escola,5,5,5
nigeria_agriculture_corn-farm,1,5,5
portugal_religion_catholic-church,2,5,3
united-states_mammal_north-american-beaver,1,4,3
united-states_music_bluegrass,5,5,5
brazil_flower_handroanthus,5,4,5
india_religion_Islam,1,4,5
united-states_agriculture_tobacco,1,4,5
united-states_food_apple-pie,5,5,1
united-states_utensil_spatula,5,2,4
brazil_clothing_flip-flops,5,5,5
india_fruit_Guava,1,4,5
brazil_food_pão-de-queijo,5,5,1
brazil_flower_heliconia,5,4,4
portugal_education_queima-das-fitas,5,4,5
nigeria_religion_baháʼí-faith-in-nigeria,2,5,5
brazil_food_brigadeiro,5,5,4
united-states_education_boarding-school,5,3,2
brazil_visual-arts_tropicália,4,4,4
united-states_celebrations_independence-day,5,5,5
turkey_flower_begonia,5,5,5
brazil_houses_colonial-architecture-of-brazil,5,3,5
portugal_clothing_camisola-poveira,5,4,5
portugal_fruit_peach,5,1,5
nigeria_food_nigeria-jollof-rice-and-chicken-meat,1,5,1
brazil_mammal_giant-anteater,1,5,5
india_music_flute,5,5,1
united-states_agriculture_wheat,5,5,5
turkey_bird_mallard,5,5,2
nigeria_mammal_bat,1,1,5
india_agriculture_dairy-farming,5,5,4
india_flower_Marigold,5,5,5
portugal_religion_christianity,5,4,5
portugal_religion_judaísmo,1,5,2
united-states_beverages_orange-juice,5,5,5
turkey_bird_greater-flamingo,5,5,1
nigeria_sport_running,3,5,5
nigeria_mammal_aardvark,5,1,5
india_vegetable_Eggplant,5,5,1
turkey_vegetable_zucchini,5,5,5
turkey_flower_tulip,5,5,5
india_visual-arts_Indian-painting,4,5,5
brazil_beverages_caipirinha,5,5,1
india_clothing_Churidar,3,5,4
brazil_flower_jacaranda,5,5,5
united-states_education_blended-learning,5,2,5
india_celebrations_Eid-al-Fitr,5,5,2
turkey_celebrations_commemoration-of-atatürk-youth-and-sports-day,4,5,1
india_visual-arts_Sculpture-in-the-Indian-subcontinent,1,3,5
turkey_religion_turbe,5,1,3
india_food_Dosa,5,5,5
united-states_fruit_apple,2,1,5
nigeria_fruit_banana,1,5,5
portugal_utensil_black-pottery-of-bisalhães,2,1,5
brazil_music_música-popular-brasileira,5,5,5
india_agriculture_tea-plantations,4,3,4
brazil_vegetable_pumpkin,5,1,5
united-states_mammal_american-black-bear,5,5,1
turkey_clothing_yelek,5,5,5
india_visual-arts_Madhubani-art,1,5,5
portugal_clothing_caretos-de-podence,5,1,5
nigeria_visual-arts_igbo-art,5,5,5
turkey_fruit_apple,5,1,5
turkey_music_arabesque,5,5,5
nigeria_religion_hinduism-in-nigeria,4,5,1
united-states_houses_apartment,5,5,1
portugal_religion_orthodoxy,3,3,3
brazil_religion_kardecist-spiritism,5,5,4
portugal_visual-arts_portuguese-pavement,5,1,5
portugal_houses_palácio-de-cristal,1,1,1
india_houses_Hut,5,5,5
brazil_mammal_muriqui,5,5,1
india_music_tanpura,1,5,5
nigeria_celebrations_new-yam-festival,5,5,5
nigeria_religion_islam,5,3,5
nigeria_food_akara,5,5,4
portugal_utensil_nutcracker,5,1,5
portugal_food_bifana,4,5,5
brazil_food_coxinha,1,5,5
united-states_bird_mourning-dove,5,5,5
portugal_celebrations_romaria-de-nossa-senhora-d-agonía,4,4,4
brazil_sport_volleyball,5,4,5
united-states_vegetable_potato,5,5,5
united-states_fruit_banana,5,1,5
portugal_bird_carrion-crow,1,5,5
portugal_education_university-of-coimbra,3,4,4
united-states_music_rock,5,5,5
portugal_agriculture_vindima,5,1,5
portugal_sport_handball,5,5,5
nigeria_food_amala-and-ewedu,5,5,5
nigeria_houses_aso-villa,5,5,5
turkey_agriculture_greenhouse,3,5,5
india_flower_Rose,4,5,5
turkey_visual-arts_anatolian-rug,5,5,3
brazil_education_national-high-school-exam,5,5,5
turkey_fruit_watermelon,5,1,5
india_fruit_Lychee,5,1,1
india_clothing_Lehenga,5,5,5
united-states_music_country,5,5,5
turkey_beverages_turnip-water,4,5,5
turkey_utensil_sieve,5,5,5
portugal_fruit_rocha-pear,5,1,5
nigeria_religion_christianity,5,5,5
turkey_sport_volleyball,4,5,5
united-states_vegetable_carrot,1,5,5
turkey_celebrations_national-sovereignty-and-childrens-day,5,5,5
