Key,e2e-instruct,cap-retrieve,cap-edit
japan_education_sotsugyōshiki,4,4,2
india_mammal_elephant,4,4,2
united-states_utensil_fork,2,4,4
brazil_music_samba,4,4,2
japan_visual-arts_manga,4,2,4
india_education_Central-Board-of-Secondary-Education,4,4,2
japan_food_miso-soup,4,2,4
brazil_religion_catholic-church,4,2,4
united-states_bird_blue-jay,4,2,4
india_mammal_langur-monkey,2,4,4
turkey_mammal_kangal-shepherd-dog,4,2,4
japan_agriculture_pig-farming,4,4,2
portugal_flower_dianthus-caryophyllus,2,4,4
portugal_sport_association-football,2,2,4
brazil_religion_protestantism-in-brazil,4,2,2
united-states_vegetable_broccoli,2,4,4
united-states_music_country,4,4,2
turkey_education_imam-hatip-high-school,4,2,4
united-states_beverages_orange-juice,2,4,4
india_religion_Hinduism,4,4,2
india_education_gurukula,4,4,1
brazil_education_whiteboard,4,5,1
united-states_sport_baseball,2,1,5
united-states_sport_golf,1,5,4
united-states_fruit_banana,5,1,2
united-states_music_pop-music,1,5,5
portugal_visual-arts_bordallo-pinheiro,5,1,5
india_fruit_Mango,5,5,2
brazil_utensil_mortar-and-pestle,1,5,5
brazil_fruit_pineapple,5,5,1
japan_vegetable_renkon,1,1,4
united-states_beverages_coffee,1,5,5
portugal_food_bacalhau-à-brás,1,2,4
brazil_utensil_wooden-spoon,4,1,4
united-states_clothing_cowboy-hat,1,4,1
japan_sport_kendō,4,1,5
japan_visual-arts_ukiyo-e,5,5,1
turkey_clothing_turkish-salvar,5,1,4
japan_beverages_yakult,1,4,4
brazil_mammal_jaguar,5,5,1
united-states_clothing_jeans,3,5,5
united-states_utensil_spoon,1,5,5
india_bird_House-sparrow,5,1,4
brazil_food_feijoada,5,1,4
india_music_harmonium,1,5,5
brazil_clothing_bikini,4,4,1
united-states_flower_narcissus,5,3,1
portugal_food_francesinha,5,1,1
japan_beverages_nihonshu,5,1,5
india_bird_Indian-roller,5,1,5
turkey_religion_alevism,5,2,5
portugal_vegetable_potato,5,1,4
turkey_sport_basketball,3,4,4
turkey_religion_islam,2,5,5
turkey_beverages_rakı,5,5,1
japan_bird_kounotori,4,1,4
turkey_celebrations_eid-al-adha,1,4,4
japan_celebrations_coming-of-age-day,4,4,2
japan_agriculture_稲作,5,2,5
brazil_flower_cattleya,5,5,1
turkey_bird_mallard,1,4,4
united-states_celebrations_christmas,1,5,5
united-states_houses_ranch-style-house,5,1,4
india_food_Biryani,1,4,4
portugal_food_pastel-de-nata,1,5,1
japan_houses_kinkaku-ji,4,4,1
portugal_celebrations_romaria-de-nossa-senhora-d-agonía,4,4,1
brazil_utensil_barbecue-grill,4,4,1
portugal_visual-arts_azulejo,5,4,1
brazil_bird_tucano,5,4,1
united-states_bird_mourning-dove,4,4,4
turkey_clothing_yelek,4,4,1
portugal_clothing_traje-campino-ribatejano,5,2,4
turkey_celebrations_commemoration-of-atatürk-youth-and-sports-day,3,1,5
portugal_clothing_caretos-de-podence,5,1,2
india_mammal_deer,1,4,5
japan_sport_karate,4,4,2
turkey_music_qanun,1,2,5
united-states_sport_american-football,5,1,5
india_beverages_lassi,4,4,1
japan_utensil_chasen,4,1,4
japan_music_shamisen,1,5,4
united-states_fruit_apple,4,1,4
brazil_vegetable_cassava,1,5,5
turkey_clothing_fez,1,4,4
brazil_houses_casas-bahia,2,1,5
japan_flower_hydrangea-macrophylla,5,1,3
turkey_celebrations_national-sovereignty-and-childrens-day,5,1,4
brazil_celebrations_festa-junina,4,1,1
india_houses_Villa,5,1,3
portugal_houses_palácio-nacional-de-belém,5,4,1
portugal_utensil_nutcracker,4,1,1
india_clothing_Sari,4,4,1
brazil_agriculture_maize,1,5,1
turkey_flower_bellis-perennis,4,4,3
portugal_agriculture_vindima,4,1,5
india_celebrations_Ganesh-Chaturthi,1,4,4
brazil_celebrations_independence-day,4,1,5
japan_beverages_barley-tea,5,1,5
united-states_mammal_raccoon,3,4,3
japan_fruit_kyoho,4,3,1
united-states_religion_evangelicalism,3,1,5
turkey_food_i̇çli-pide,1,5,4
portugal_music_kizomba,1,5,5
brazil_agriculture_sugarcane,5,2,1
portugal_bird_house-sparrow,1,5,5
japan_education_kyūshoku,3,1,5
united-states_flower_lilium,5,1,5
portugal_flower_bellis-annua,1,3,5
portugal_bird_rock-dove,5,1,4
brazil_sport_brazilian-jiu-jitsu,1,5,5
india_music_tabla,5,5,3
united-states_beverages_beer,5,2,2
united-states_music_rock,5,1,5
india_sport_cricket,1,5,3
brazil_mammal_maned-wolf,5,5,1
india_flower_Indian-Lotus,2,2,5
india_mammal_rhinoceros,5,5,1
japan_celebrations_oshōgatsu,5,5,1
india_sport_hockey,5,5,1
japan_mammal_japanese-macaque,1,4,5
turkey_music_arabesque,5,4,1
japan_vegetable_daikon,1,3,1
united-states_visual-arts_mural-painting,4,1,5
turkey_mammal_angora-goat,1,4,4
portugal_religion_nossa-senhora-de-fatima,4,4,1
turkey_clothing_tesettür,1,2,5
brazil_fruit_mango,1,5,5
portugal_agriculture_salt-pans,5,5,1
turkey_utensil_cezve,5,5,1
japan_flower_fuji,4,2,4
united-states_houses_prairie-school,1,4,4
portugal_celebrations_festa-dos-tabuleiros,1,4,5
portugal_fruit_apple,2,1,2
brazil_religion_candomblé,5,5,1
india_sport_chess,1,3,5
portugal_utensil_chave-inglesa,4,4,1
india_utensil_Pressure-Cooker,5,2,4
united-states_religion_judaism,5,3,1
japan_visual-arts_shodō,1,2,5
portugal_music_cante-alentejano,3,1,3
turkey_houses_apartment,3,4,4
turkey_houses_konak,5,5,2
united-states_education_kahoot,1,4,4
brazil_bird_sabiá-laranjeira,4,1,4
portugal_mammal_estrela-mountain-dog,1,4,4
turkey_fruit_watermelon,4,1,4
brazil_education_kwl-table,3,1,5
india_houses_Mosque,5,3,1
japan_clothing_yukata,3,3,3
india_food_Tandoori-chicken,4,1,4
india_education_Indian-Institutes-of-Technology,1,5,5
portugal_vegetable_pumpkin,2,2,4
japan_flower_chrysanthemum,3,2,4
united-states_mammal_north-american-beaver,4,4,2
portugal_religion_judaísmo,2,4,4
brazil_houses_favela,2,2,4
united-states_education_boarding-school,2,4,3
turkey_mammal_angora-cat,3,1,4
india_visual-arts_Kalamkari,3,1,5
united-states_vegetable_potato,1,4,4
brazil_beverages_coconut-water,4,4,1
brazil_vegetable_yam,4,1,5
turkey_music_ottoman-music,4,1,3
brazil_vegetable_okra,4,1,4
japan_vegetable_wasabi,4,4,3
japan_music_gagaku,4,1,4
brazil_music_frevo,2,4,4
india_clothing_Shalwar-kameez,5,1,3
japan_music_visual-kei,4,5,3
india_sport_badminton,2,5,4
turkey_visual-arts_calligraphy,1,4,4
brazil_agriculture_livestock,3,3,2
united-states_religion_christianity,2,4,4
japan_clothing_hanten,2,4,4
india_agriculture_rice-cultivation,2,3,4
japan_visual-arts_ink-wash-painting,4,1,4
portugal_clothing_camisola-poveira,1,4,4
turkey_food_börek,4,4,2
brazil_celebrations_new-years-eve,5,5,1
japan_sport_sumo,5,1,4
brazil_clothing_shorts,1,5,4
turkey_agriculture_hazelnut-production-in-turkey,2,1,5
brazil_bird_arara,5,1,4
turkey_houses_mosque,2,5,3
japan_utensil_ohashi,3,4,1
portugal_agriculture_cork-oak-plantations,4,1,3
portugal_vegetable_beterraba,2,4,2
india_religion_Sikhism,5,2,3
india_education_Blackboard,1,4,4
portugal_music_fado-de-lisboa,1,4,4
japan_beverages_calpis,4,2,4
united-states_education_state-school,4,4,2
united-states_religion_mainline-protestant,4,4,2
portugal_vegetable_zucchini,4,2,2
turkey_fruit_fig,4,2,3
india_religion_Buddhism,2,4,4
brazil_visual-arts_barroco-no-brasil,4,4,3
portugal_visual-arts_escultura,4,1,1
turkey_education_cram-school,5,3,4
portugal_utensil_black-pottery-of-bisalhães,5,1,4
india_fruit_Papaya,5,1,4
turkey_beverages_turnip-water,4,4,1
brazil_sport_capoeira,5,4,4
portugal_fruit_grape,4,4,1
india_vegetable_Okra,5,4,5
japan_houses_danchi,5,5,1
united-states_music_jazz,3,4,4
portugal_food_cozido-à-portuguesa,2,3,4
portugal_beverages_port-wine,1,4,4
united-states_food_apple-pie,5,1,5
india_celebrations_Holi,1,4,5
india_agriculture_wheat-farming,5,2,2
united-states_bird_bald-eagle,1,5,5
india_utensil_Karahi,1,4,5
brazil_food_churrasco,1,5,4
brazil_houses_palafita,5,1,5
united-states_flower_rose,5,3,3
japan_mammal_ezo-red-fox,1,5,2
japan_fruit_citrus-unshiu,1,4,5
brazil_celebrations_brazilian-carnival,4,1,5
united-states_religion_mormonism,1,4,4
united-states_vegetable_kale,2,5,5
united-states_mammal_american-black-bear,5,5,1
india_agriculture_cotton-production,5,5,1
portugal_houses_casas-típicas-de-santana,5,1,5
portugal_fruit_orange,1,4,5
turkey_vegetable_cucumber,5,5,1
brazil_beverages_cachaça,5,2,5
japan_music_taiko,5,1,5
portugal_houses_piódão,5,5,1
india_celebrations_Diwali,5,1,5
portugal_beverages_sagres,5,5,1
turkey_agriculture_tobacco-farming,5,1,1
brazil_mammal_capybara,1,5,5
japan_flower_prunus-mume,5,1,5
japan_religion_tera,5,5,1
india_utensil_Tava,5,5,1
japan_bird_crow,5,1,5
japan_fruit_peach,1,1,5
turkey_visual-arts_ottoman-miniature,5,5,1
turkey_visual-arts_paper-marbling,5,1,5
portugal_mammal_porco,5,1,5
united-states_celebrations_independence-day,5,5,1
turkey_bird_greater-flamingo,5,1,5
turkey_music_baglama,5,5,1
united-states_food_hamburger,5,5,1
turkey_agriculture_olive,1,5,5
brazil_agriculture_soybean,1,5,5
united-states_education_blended-learning,5,1,5
brazil_beverages_sugarcane-juice,5,1,5
portugal_education_university-of-coimbra,5,5,5
united-states_agriculture_wheat,1,5,5
japan_clothing_hakama,1,5,4
japan_bird_house-sparrow,1,5,5
india_vegetable_Cauliflower,1,5,5
brazil_clothing_havaianas,5,5,1
portugal_sport_roller-hockey,5,5,1
portugal_celebrations_carnaval-de-podence,5,1,5
brazil_visual-arts_modernism-in-brazil,1,5,5
japan_education_shukudai,1,5,5
turkey_education_quran-course,1,5,5
portugal_celebrations_carnaval-de-torres-vedras,5,5,5
brazil_utensil_pressure-cooking,4,1,1
portugal_utensil_almofariz,1,5,4
japan_agriculture_fishery,1,5,5
turkey_beverages_boza,5,1,5
turkey_food_simit,5,1,5
portugal_flower_orquídea,5,1,5
india_bird_Indian-peafowl,5,1,1
turkey_education_boğaziçi-university,5,5,1
india_vegetable_Cabbage,4,5,5
united-states_mammal_white-tailed-deer,5,1,5
india_fruit_Chikoo,5,1,5
turkey_vegetable_zucchini,5,5,1
united-states_clothing_down-jacket,1,5,5
brazil_visual-arts_graffiti,5,5,5
portugal_mammal_iberian-lynx,1,5,5
united-states_flower_tulip,1,5,5
portugal_education_cartilha-maternal,5,5,5
united-states_clothing_suit,5,5,1
portugal_bird_common-blackbird,5,1,5
brazil_bird_green-headed-tanager,1,5,5
india_bird_Rose-ringed-parakeet,5,5,1
japan_houses_shinto-shrine,1,5,5
united-states_celebrations_thanksgiving,5,5,5
brazil_celebrations_congada,5,5,5
portugal_fruit_rocha-pear,5,5,1
brazil_clothing_sleeveless-shirt,5,5,1
japan_education_kosha,5,1,5
united-states_beverages_coca-cola,5,1,5
turkey_food_kebab,1,5,5
portugal_beverages_ginjinha,1,5,5
portugal_beverages_espresso,5,1,5
india_utensil_Rolling-pin,5,1,5
turkey_vegetable_green-bean,1,5,5
brazil_bird_great-kiskadee,5,1,5
japan_houses_buddhist-temples-in-japan,1,5,5
japan_fruit_kaki,5,5,1
turkey_flower_begonia,5,1,5
india_religion_Jainism,1,5,5
portugal_visual-arts_portuguese-pavement,5,1,5
united-states_visual-arts_abstract-expressionism,5,5,3
india_music_veena,5,1,5
united-states_vegetable_carrot,5,5,3
brazil_music_bossa-nova,5,5,5
japan_utensil_suribachi,5,5,1
japan_celebrations_koinobori,5,1,5
india_houses_Bungalow,5,1,5
united-states_visual-arts_street-art,1,5,5
japan_agriculture_poultry-farming,1,5,1
turkey_bird_crow,1,5,5
turkey_religion_christianity,5,1,5
united-states_food_french-fries,5,1,5
brazil_flower_handroanthus,5,5,1
india_religion_Islam,1,5,5
united-states_fruit_watermelon,5,5,1
united-states_beverages_sweet-tea,1,5,5
united-states_fruit_blueberry,5,1,5
brazil_clothing_flip-flops,5,5,1
india_fruit_Guava,2,5,5
brazil_food_pão-de-queijo,5,5,1
brazil_flower_heliconia,5,5,1
portugal_education_computer,5,1,4
japan_religion_soryo,2,4,4
brazil_food_brigadeiro,4,4,1
united-states_sport_basketball,4,2,4
brazil_visual-arts_tropicália,4,2,4
united-states_utensil_tongs,4,4,2
turkey_fruit_cherry,4,5,1
brazil_houses_colonial-architecture-of-brazil,4,2,4
portugal_clothing_capote-alentejano,4,1,4
portugal_vegetable_lettuce,4,2,4
japan_food_mochi,2,4,4
brazil_mammal_giant-anteater,1,4,4
india_music_flute,4,2,1
united-states_flower_common-sunflower,4,1,4
turkey_mammal_red-fox,4,4,1
japan_mammal_common-raccoon-dog,1,4,4
india_agriculture_dairy-farming,5,5,1
india_flower_Marigold,1,4,4
portugal_religion_orthodoxy,4,4,2
portugal_religion_catholic-church,1,4,4
united-states_mammal_cougar,1,4,4
turkey_bird_domestic-pigeon,4,4,1
japan_sport_yakyū,1,4,4
japan_mammal_japanese-serow,4,1,4
india_vegetable_Eggplant,4,4,1
turkey_vegetable_tomato,4,4,2
turkey_flower_hyacinth,4,4,2
india_visual-arts_Indian-painting,1,4,4
brazil_beverages_caipirinha,2,4,4
india_clothing_Churidar,3,4,1
brazil_flower_jacaranda,2,4,4
united-states_sport_volleyball,4,2,4
india_celebrations_Eid-al-Fitr,4,4,1
turkey_education_karma-eğitim,4,4,2
india_visual-arts_Sculpture-in-the-Indian-subcontinent,2,4,4
turkey_religion_deism,5,2,4
india_food_Dosa,4,2,4
united-states_houses_apartment,4,4,2
japan_fruit_watermelon,2,4,4
portugal_sport_handball,4,2,4
brazil_music_música-popular-brasileira,4,4,2
india_agriculture_tea-plantations,4,2,4
brazil_vegetable_pumpkin,4,1,4
united-states_food_fried-chicken,4,2,2
turkey_clothing_kaftan,2,4,4
india_visual-arts_Madhubani-art,1,1,4
portugal_houses_aldeias-do-xisto,4,4,1
japan_visual-arts_origami,4,4,1
turkey_fruit_plum,4,2,4
turkey_visual-arts_anatolian-rug,4,4,2
japan_religion_temizuya,4,4,2
united-states_houses_california-bungalow,4,4,2
turkey_bird_gull,4,2,4
brazil_religion_kardecist-spiritism,4,4,1
portugal_religion_christianity,4,2,4
portugal_flower_girassol,4,2,4
india_houses_Hut,4,2,4
brazil_mammal_muriqui,4,4,2
india_music_tanpura,2,4,4
japan_celebrations_hinamatsuri,4,4,2
japan_religion_butsuzō,4,1,5
japan_food_tempura,4,4,1
portugal_utensil_wooden-spoon,4,2,4
portugal_beverages_poncha,1,4,4
brazil_food_coxinha,1,4,4
united-states_bird_american-crow,4,1,4
portugal_celebrations_noite-branca,2,4,4
brazil_sport_volleyball,4,1,4
united-states_agriculture_dairy-farming,2,4,4
united-states_vegetable_brussels-sprout,4,1,1
portugal_bird_gull,2,2,4
portugal_education_blackboard,2,4,4
united-states_celebrations_halloween,4,4,2
portugal_agriculture_floricultura,4,2,4
portugal_sport_canoeing,5,2,4
japan_food_ramen,5,2,5
japan_houses_minka,4,2,4
turkey_utensil_sieve,2,5,5
india_flower_Rose,2,4,4
turkey_religion_turbe,4,4,2
brazil_education_national-high-school-exam,2,4,4
turkey_fruit_apple,4,2,4
india_fruit_Lychee,4,4,2
india_clothing_Lehenga,4,4,2
turkey_beverages_turkish-coffee,2,4,4
turkey_sport_football,2,4,4
portugal_fruit_peach,4,2,4
portugal_bird_carrion-crow,4,2,4
turkey_sport_tennis,2,4,5
united-states_agriculture_tobacco,4,2,4
turkey_celebrations_republic-day,4,2,4
india_clothing_Kurta,4,4,2
turkey_utensil_drill,4,4,2
brazil_education_escola,4,2,4
brazil_fruit_jabuticaba,2,2,2
portugal_mammal_red-squirrel,4,4,2
india_mammal_bengal-tiger,4,4,2
united-states_visual-arts_art-of-the-american-southwest,4,4,1
brazil_visual-arts_brazilian-street-art,4,2,4
japan_flower_cherry-blossom,4,2,4
united-states_houses_townhouse,2,4,4
brazil_education_federal-university-of-rio-de-janeiro,2,4,4
turkey_visual-arts_graffiti,2,4,4
