id,src_domain,domain_1,domain_2,domain_3,instructpix2pix_src_clip,instructpix2pix_tgt_clip,instructpix2pix_src_tgt_dino,blip-gpt-plugnplay_src_clip,blip-gpt-plugnplay_tgt_clip,blip-gpt-plugnplay_src_tgt_dino,retrieval_src_clip,retrieval_tgt_clip,retrieval_src_tgt_dino
10,singing-tree,instruct,retrieval,plugnplay,0.1171654537320137,0.1230849102139473,0.995572030544281,0.1171654537320137,0.1482505053281784,0.9310996532440186,0.1171654537320137,0.19532516598701477,0.856956958770752
11,count-eggs,plugnplay,retrieval,instruct,0.16017863154411316,0.15169957280158997,0.9958467483520508,0.16017863154411316,0.12599317729473114,0.8814734220504761,0.16017863154411316,0.14029236137866974,0.8091650009155273
12,sweet-sour,instruct,retrieval,plugnplay,0.14004911482334137,0.13474451005458832,0.9946080446243286,0.14004911482334137,0.14107657968997955,0.9558811187744141,0.14004911482334137,0.21332290768623352,0.8265466690063477
13,book-of-flower,plugnplay,retrieval,instruct,0.15228785574436188,0.15508276224136353,0.9979875087738037,0.15228785574436188,0.1564219892024994,0.9554535746574402,0.15228785574436188,0.17868921160697937,0.7885841131210327
14,the-tree,retrieval,plugnplay,instruct,0.15575022995471954,0.15254344046115875,0.9735405445098877,0.15575022995471954,0.1540924310684204,0.9019532203674316,0.15575022995471954,0.18975773453712463,0.8197746276855469
15,peacocks-pakoda,instruct,retrieval,plugnplay,0.16291849315166473,0.1992684304714203,0.9947406053543091,0.16291849315166473,0.17058885097503662,0.916550874710083,0.16291849315166473,0.20984399318695068,0.8494172692298889
16,mango-tree,plugnplay,retrieval,instruct,0.13711059093475342,0.14752736687660217,0.9464734196662903,0.13711059093475342,0.13380709290504456,0.8880705237388611,0.13711059093475342,0.19444742798805237,0.7751792073249817
17,grandfather-strike,plugnplay,instruct,retrieval,0.1669672429561615,0.1651962697505951,0.9966104030609131,0.1669672429561615,0.18092599511146545,0.9167827367782593,0.1669672429561615,0.16009314358234406,0.8209871649742126
18,my-family,plugnplay,instruct,retrieval,0.15022653341293335,0.25265830755233765,0.8939822912216187,0.15022653341293335,0.18292459845542908,0.9802380800247192,0.15022653341293335,0.2321288287639618,0.8415035605430603
19,going-home,retrieval,instruct,plugnplay,0.15353941917419434,0.173990860581398,0.955383837223053,0.15353941917419434,0.1219698041677475,0.960109531879425,0.15353941917419434,0.17454823851585388,0.8090754747390747
20,coffee-legend,plugnplay,retrieval,instruct,0.14303646981716156,0.14228574931621552,0.9966550469398499,0.14303646981716156,0.1358979493379593,0.8610488176345825,0.14303646981716156,0.13586263358592987,0.7803390026092529
21,football,retrieval,plugnplay,instruct,0.13866139948368073,0.22219479084014893,0.8667169213294983,0.13866139948368073,0.16106422245502472,0.959998607635498,0.13866139948368073,0.11425915360450745,0.7629669904708862
22,yummy-corn,retrieval,plugnplay,instruct,0.16644182801246643,0.21985536813735962,0.8658231496810913,0.16644182801246643,0.1790582686662674,0.8774623274803162,0.16644182801246643,0.15057912468910217,0.8241513967514038
23,city-stories,plugnplay,retrieval,instruct,0.14198246598243713,0.1776590645313263,0.9929945468902588,0.14198246598243713,0.20640255510807037,0.9683756828308105,0.14198246598243713,0.24315547943115234,0.8419417142868042
24,father-inheritance,instruct,retrieval,plugnplay,0.12334118038415909,0.10863082110881805,0.9839938879013062,0.12334118038415909,0.1446124017238617,0.8954270482063293,0.12334118038415909,0.2106553614139557,0.7414118647575378
25,rain-singing,plugnplay,instruct,retrieval,0.16912752389907837,0.17001554369926453,0.9648991227149963,0.16912752389907837,0.18257452547550201,0.9260375499725342,0.16912752389907837,0.15207897126674652,0.8074638843536377
26,king-food,retrieval,instruct,plugnplay,0.18533432483673096,0.18699845671653748,0.9986822605133057,0.18533432483673096,0.2123488038778305,0.9773393273353577,0.18533432483673096,0.17765675485134125,0.8130783438682556
27,tiffing-gang,retrieval,instruct,plugnplay,0.14281395077705383,0.1334681212902069,0.9976950883865356,0.14281395077705383,0.18821176886558533,0.9432008862495422,0.14281395077705383,0.16975852847099304,0.8135197162628174
28,carnival-day,instruct,retrieval,plugnplay,0.15688884258270264,0.15579238533973694,0.9951797723770142,0.15688884258270264,0.14482098817825317,0.968716561794281,0.15688884258270264,0.1362788826227188,0.8086130619049072
29,kali-dance,retrieval,instruct,plugnplay,0.15485846996307373,0.16500668227672577,0.9870168566703796,0.15485846996307373,0.15538290143013,0.9413173794746399,0.15485846996307373,0.1954951286315918,0.8454279899597168
30,friends-in-wild,instruct,retrieval,plugnplay,0.15409821271896362,0.13921724259853363,0.9985040426254272,0.15409821271896362,0.1834665834903717,0.946895956993103,0.15409821271896362,0.2224646508693695,0.8175699710845947
31,camel-kalem,retrieval,plugnplay,instruct,0.15689824521541595,0.1537136286497116,0.942894458770752,0.15689824521541595,0.17757859826087952,0.900591254234314,0.15689824521541595,0.16984695196151733,0.8099440336227417
32,red-tshirt,plugnplay,instruct,retrieval,0.12505701184272766,0.12809345126152039,0.9985302686691284,0.12505701184272766,0.15680329501628876,0.9507412314414978,0.12505701184272766,0.17938929796218872,0.8854750990867615
33,make-ghee,retrieval,instruct,plugnplay,0.15746191143989563,0.16482563316822052,0.9965752363204956,0.15746191143989563,0.16873447597026825,0.8593485355377197,0.15746191143989563,0.19330641627311707,0.7781624794006348
34,moon-pizza,retrieval,instruct,plugnplay,0.17320616543293,0.2056443840265274,0.9158200025558472,0.17320616543293,0.1362597793340683,0.9586374163627625,0.17320616543293,0.19221705198287964,0.6862794756889343
35,desert-camel,retrieval,instruct,plugnplay,0.1393124908208847,0.1369137018918991,0.9971895813941956,0.1393124908208847,0.1430594027042389,0.9101637005805969,0.1393124908208847,0.2224646508693695,0.6946170330047607
36,lassi-icecream-falooda,retrieval,instruct,plugnplay,0.15555955469608307,0.16236957907676697,0.9915168285369873,0.15555955469608307,0.20300345122814178,0.960491418838501,0.15555955469608307,0.22667136788368225,0.9013673663139343
37,ammachi-machine,instruct,retrieval,plugnplay,0.14320507645606995,0.15719296038150787,0.9968657493591309,0.14320507645606995,0.19550302624702454,0.9067182540893555,0.14320507645606995,0.21601001918315887,0.830543041229248
38,mom-callbird,instruct,plugnplay,retrieval,0.14100654423236847,0.14351770281791687,0.9297044277191162,0.14100654423236847,0.1662120521068573,0.8715392351150513,0.14100654423236847,0.14667537808418274,0.8074579238891602
