id,src_domain,domain_1,domain_2,domain_3,instructpix2pix_src_clip,instructpix2pix_tgt_clip,instructpix2pix_src_tgt_dino,blip-gpt-plugnplay_src_clip,blip-gpt-plugnplay_tgt_clip,blip-gpt-plugnplay_src_tgt_dino,retrieval_src_clip,retrieval_tgt_clip,retrieval_src_tgt_dino
24,father-inheritance,instruct,retrieval,plugnplay,0.1976090520620346,0.2017090767621994,0.991746187210083,0.1976090520620346,0.1684139370918274,0.8739117383956909,0.1976090520620346,0.11550465226173401,0.7218828201293945
25,rain-singing,plugnplay,instruct,retrieval,0.17814332246780396,0.17970693111419678,0.9944813847541809,0.17814332246780396,0.23448778688907623,0.9446976184844971,0.17814332246780396,0.1882481575012207,0.8426512479782104
26,king-food,retrieval,instruct,plugnplay,0.15957209467887878,0.2160189151763916,0.9260525703430176,0.15957209467887878,0.21868126094341278,0.9689258337020874,0.15957209467887878,0.18717381358146667,0.7933380603790283
27,tiffing-gang,retrieval,instruct,plugnplay,0.1142691820859909,0.18226273357868195,0.9690696001052856,0.1142691820859909,0.12082955986261368,0.9660967588424683,0.1142691820859909,0.19222542643547058,0.8014397621154785
28,carnival-day,instruct,retrieval,plugnplay,0.13971352577209473,0.19703137874603271,0.920988142490387,0.13971352577209473,0.12181174755096436,0.9697886109352112,0.13971352577209473,0.15252932906150818,0.8755097389221191
29,kali-dance,retrieval,instruct,plugnplay,0.17756234109401703,0.20565982162952423,0.9761761426925659,0.17756234109401703,0.18112213909626007,0.9313578009605408,0.17756234109401703,0.1333141326904297,0.832012414932251
30,friends-in-wild,instruct,retrieval,plugnplay,0.13028660416603088,0.16168858110904694,0.986092209815979,0.13028660416603088,0.15168076753616333,0.9312940239906311,0.13028660416603088,0.19294807314872742,0.8174401521682739
31,camel-kalem,retrieval,plugnplay,instruct,0.15090228617191315,0.19992825388908386,0.9792603850364685,0.15090228617191315,0.18718163669109344,0.9017919301986694,0.15090228617191315,0.22762876749038696,0.8491991758346558
32,red-tshirt,plugnplay,instruct,retrieval,0.13355031609535217,0.17509981989860535,0.993743896484375,0.13355031609535217,0.15532582998275757,0.9533757567405701,0.13355031609535217,0.22191019356250763,0.904412031173706
33,make-ghee,retrieval,instruct,plugnplay,0.11956045776605606,0.2421693205833435,0.829500138759613,0.11956045776605606,0.1851346641778946,0.848488450050354,0.11956045776605606,0.22144168615341187,0.7626408338546753
34,moon-pizza,retrieval,instruct,plugnplay,0.1636398732662201,0.21485218405723572,0.8786811828613281,0.1636398732662201,0.18501660227775574,0.9557812809944153,0.1636398732662201,0.11119822412729263,0.7301309704780579
35,desert-camel,retrieval,instruct,plugnplay,0.1272684931755066,0.11889299005270004,0.9974496960639954,0.1272684931755066,0.18057933449745178,0.8894225358963013,0.1272684931755066,0.18972404301166534,0.8235335350036621
36,lassi-icecream-falooda,retrieval,instruct,plugnplay,0.1373715102672577,0.2094281017780304,0.9170998334884644,0.1373715102672577,0.195201113820076,0.9444289803504944,0.1373715102672577,0.20171037316322327,0.8172996044158936
37,ammachi-machine,instruct,retrieval,plugnplay,0.12882472574710846,0.13703936338424683,0.996932864189148,0.12882472574710846,0.21054108440876007,0.9174725413322449,0.12882472574710846,0.19824126362800598,0.8515276312828064
38,mom-callbird,instruct,plugnplay,retrieval,0.12300124019384384,0.19507989287376404,0.9776100516319275,0.12300124019384384,0.17968419194221497,0.8156377077102661,0.12300124019384384,0.21468782424926758,0.7948921322822571
