src_image_path,tgt_image_path,caption,llm_edit,retrieved_caption
https://storage.googleapis.com/image-transcreation/part1/brazil/food_brigadeiro.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_food_brigadeiro.jpg,"a close up of a chocolate cupcake with sprinkles","a close up of a chocolate cupcake with colorful jimmies","Hangyo Fun Treats Ice Cream - Chocolate  125 ml"
https://storage.googleapis.com/image-transcreation/part1/brazil/food_pão-de-queijo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_food_pão-de-queijo.jpg,"a wicker basket filled with doughnuts on a table","a cane basket filled with doughnuts on a table in India","Tikamgarh's Potters Go Jobless As People With LPG Connections Switch to Shiny Pots"
https://storage.googleapis.com/image-transcreation/part1/brazil/food_coxinha.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_food_coxinha.jpg,"three fried doughnuts sitting on a pink polka dot cloth","three deep-fried gulab jamuns resting on a vibrant pink polka dot cloth","recipes-indian-sweets-coconut-laddoo-6-Copy"
https://storage.googleapis.com/image-transcreation/part1/brazil/food_feijoada.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_food_feijoada.jpg,"a person holding a red and white plate with food on it","a person holding a plate filled with delicious Indian food","Dish;Food;Cuisine;Ingredient;Meal;Lunch;Indian cuisine;Produce;Recipe;South Indian cuisine"
https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_mate.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_beverages_mate.jpg,"a wooden cup filled with green powder on a white background","a clay cup filled with green powder on a red background","Happy Valentines day One Photo 4 Happy Anniversary - White color Coffee mug with print Coffee mug with Print"
https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_coconut-water.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_beverages_coconut-water.jpg,"a person holding a green coconut with a straw in it","a person holding a tender coconut with a straw in it","Coconut Shell Soy Wax Candle - Coconut"
https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_cachaça.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_beverages_cachaça.jpg,"a group of liquor bottles sitting on a shelf","a collection of alcohol bottles arranged on a shelf in India","No service tax liability on license fee and other fee for grant of liquor license"
https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_sugarcane-juice.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_beverages_sugarcane-juice.jpg,"a glass of orange juice sitting on a table","a glass of fresh orange juice placed on a table in India","Benefits-of-Manjal-Kashayam-drink-cough-cold-thraot-pain-cure-ayurvedic-drink"
https://storage.googleapis.com/image-transcreation/part1/brazil/beverages_caipirinha.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_beverages_caipirinha.jpg,"a glass filled with a drink and a slice of lime","a glass filled with a refreshing drink and a slice of lime","Animated picture of a glass filled with water; lime juice & slices and honey."
https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_havaianas.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_clothing_havaianas.jpg,"a pair of flip flops with colorful designs on them","a pair of chappals with vibrant patterns on them","Sandal & Slipper -Blue"
https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_sleeveless-shirt.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_clothing_sleeveless-shirt.jpg,"a woman in jeans and a red top walking down the street","a woman wearing jeans and a red top walking down the street in India","Photos Kim Sharma spotted in Bandra (3)"
https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_shorts.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_clothing_shorts.jpg,"a man helping a woman lift a barbell","a man assisting a woman in lifting a barbell in India","Woman in Mathura carries handicapped husband on shoulders to get disability certificate- India TV Hindi"
https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_flip-flops.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_clothing_flip-flops.jpg,"a pair of black and white flip flops on the ground","a pair of black and white chappals on the ground","Black Suede Studded Flat Mules2"
https://storage.googleapis.com/image-transcreation/part1/brazil/clothing_bikini.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_clothing_bikini.jpg,"two women in bikinis walking on a walkway near a pool","Two women in saris walking on a pathway near a swimming pool","Wedding Photography Pune"
https://storage.googleapis.com/image-transcreation/part1/brazil/houses_casas-bahia.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_houses_casas-bahia.jpg,"a group of people standing in front of a store","a crowd of people gathered outside a shop","painful incident in shimla  death of old man during to walking"
https://storage.googleapis.com/image-transcreation/part1/brazil/houses_palafita.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_houses_palafita.jpg,"a group of colorful houses on stilts in the water","a cluster of vibrant houses on stilts in the river","Celebrating 100 magnificent years of houseboats in Kashmir"
https://storage.googleapis.com/image-transcreation/part1/brazil/houses_sobrado.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_houses_sobrado.jpg,"a person walking across the street in front of a building","a pedestrian crossing the road in front of a building in India","The way forward for PM Modi's NITI Aayog"
https://storage.googleapis.com/image-transcreation/part1/brazil/houses_favela.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_houses_favela.jpg,"an aerial view of a densely populated city","a bird's eye view of a bustling metropolis in India","mumbai india s most expensive real estate market now cheaper for tenants"
https://storage.googleapis.com/image-transcreation/part1/brazil/houses_colonial-architecture-of-brazil.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_houses_colonial-architecture-of-brazil.jpg,"a white building with blue and yellow balconies","a white building with blue and saffron balconies","Conserving The Commissariat Building; DR DN Road; by Vikas Dilawari 19"
https://storage.googleapis.com/image-transcreation/part1/brazil/flower_jacaranda.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_flower_jacaranda.jpg,"a bunch of purple flowers hanging from a tree","a cluster of purple flowers adorning a tree","purple flowers  image"
https://storage.googleapis.com/image-transcreation/part1/brazil/flower_heliconia.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_flower_heliconia.jpg,"a bunch of red and yellow flowers hanging from a wall","a cluster of red and yellow flowers adorning a wall","chrysanthemums hd"
https://storage.googleapis.com/image-transcreation/part1/brazil/flower_cattleya.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_flower_cattleya.jpg,"two purple flowers with yellow centers are blooming","Two purple flowers with yellow centers are in full bloom in India","PNB Manager Security Recruitment 2021"
https://storage.googleapis.com/image-transcreation/part1/brazil/flower_bromelia.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_flower_bromelia.jpg,"a potted plant with red and black stems","a potted plant with red and black stems, commonly seen in Indian homes","60CM TALL MINI QUERCUS PLANT WITHOUT POT (WHITE AND GREEN) WP10"
https://storage.googleapis.com/image-transcreation/part1/brazil/flower_handroanthus.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_flower_handroanthus.jpg,"a tree with yellow flowers in the middle of a park","a tree with yellow flowers in the center of a garden","Sunflowers in Dorothea Dix Park in Raleigh; North Carolina"
https://storage.googleapis.com/image-transcreation/part1/brazil/fruit_pineapple.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_fruit_pineapple.jpg,"a bunch of pineapples are sitting on a table","A group of pineapples are placed on a table in India","5 BENEFITS OF PINEAPPLE"
https://storage.googleapis.com/image-transcreation/part1/brazil/fruit_mango.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_fruit_mango.jpg,"a white bowl filled with mangoes on a wooden table","a white bowl filled with mangoes on a traditional wooden table in India","Action Will Be Taken If Other Mangoes Are Sold As Konkan Hapus"
https://storage.googleapis.com/image-transcreation/part1/brazil/fruit_guava.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_fruit_guava.jpg,"a bunch of green guavas are sitting in a bowl","a bowl filled with ripe green guavas is placed on the table","Best Home Remedy to Treat Acidity # 17: Indian gooseberry juice"
https://storage.googleapis.com/image-transcreation/part1/brazil/fruit_papaya.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_fruit_papaya.jpg,"a papaya cut in half on a white surface","a ripe papaya sliced in half on a clean white plate","health benefits of papaya seeds"
https://storage.googleapis.com/image-transcreation/part1/brazil/fruit_jabuticaba.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_fruit_jabuticaba.jpg,"blackberries growing on a tree in the forest","blackberries growing on a tree in the jungle","Pepper Varieties | ICAR-Indian Institute of Spices Research"
https://storage.googleapis.com/image-transcreation/part1/brazil/vegetable_pumpkin.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_vegetable_pumpkin.jpg,"a pile of squash and pumpkins on the ground","a heap of gourds and pumpkins on the ground","retail inflation for august comes down to 3 69"
https://storage.googleapis.com/image-transcreation/part1/brazil/vegetable_potato.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_vegetable_potato.jpg,"a large pile of potatoes in a box","a huge stack of potatoes in a crate","Wooden Packaging Box Manufacturer"
https://storage.googleapis.com/image-transcreation/part1/brazil/vegetable_cassava.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_vegetable_cassava.jpg,"a basket filled with a bunch of root vegetables","a basket filled with a variety of locally grown root vegetables from the Indian countryside","December wholesale inflation slows to 1.22 pc- India TV Paisa"
https://storage.googleapis.com/image-transcreation/part1/brazil/vegetable_yam.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_vegetable_yam.jpg,"a pile of potatoes with blue markings on them","a stack of aloo with blue marks on them","Tinda Masala – Apple Gourd Vegetable"
https://storage.googleapis.com/image-transcreation/part1/brazil/vegetable_okra.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_vegetable_okra.jpg,"a pile of green okra that has been cut into pieces","a heap of green bhindi that has been chopped into small pieces","Health Benefits Of Cluster Beans (Guar)"
https://storage.googleapis.com/image-transcreation/part1/brazil/agriculture_soybean.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_agriculture_soybean.jpg,"a basket full of soy beans sitting on a table","a basket full of lentils sitting on a table","rising price of pulses and flour"
https://storage.googleapis.com/image-transcreation/part1/brazil/agriculture_coffee.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_agriculture_coffee.jpg,"a close up of a pile of coffee beans","a close up of a mound of coffee beans in India","Coffee Powder"
https://storage.googleapis.com/image-transcreation/part1/brazil/agriculture_maize.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_agriculture_maize.jpg,"a corn plant that is growing in a field","a maize plant that is thriving in a farm","K Bhupathi Reddy; a maize farmer from Mallayapalli village in Andhra Pradesh; has already wasted `20;000 trying to contain Fall Armyworm  (Photo: Ram Mohan G)"
https://storage.googleapis.com/image-transcreation/part1/brazil/agriculture_livestock.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_agriculture_livestock.jpg,"a herd of cows standing in a dry field","a group of cows grazing in a parched field","Stray cattle in a field. Credit: Krishna Kant/The Wire"
https://storage.googleapis.com/image-transcreation/part1/brazil/agriculture_sugarcane.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_agriculture_sugarcane.jpg,"a bunch of bamboo sticks sitting in a box","a pile of bamboo sticks neatly arranged in a crate","Wooden Packaging Box Manufacturer"
https://storage.googleapis.com/image-transcreation/part1/brazil/utensil_wooden-spoon.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_utensil_wooden-spoon.jpg,"a wooden spoon next to a measuring tape","a wooden spoon placed beside a measuring tape in India","blogger stories logo"
https://storage.googleapis.com/image-transcreation/part1/brazil/utensil_barbecue-grill.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_utensil_barbecue-grill.jpg,"a brick oven in a room with a tile floor","a tandoor in a room with a marble floor","The DiwaneKhas or a hall of a private audience inside the palace hotel stands out for its stark white walls and a set of..."
https://storage.googleapis.com/image-transcreation/part1/brazil/utensil_mortar-and-pestle.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_utensil_mortar-and-pestle.jpg,"a white mortar and pestle sitting on a wooden table","a white mortar and pestle resting on a wooden table in an Indian kitchen","ayurvedic treatment for piles in Kerala"
https://storage.googleapis.com/image-transcreation/part1/brazil/utensil_pressure-cooking.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_utensil_pressure-cooking.jpg,"a pot sitting on top of a gas stove","a vessel placed on a gas burner","RIL's key gas fields may run out in 5 years: Analysts"
https://storage.googleapis.com/image-transcreation/part1/brazil/utensil_squeegee.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_utensil_squeegee.jpg,"a blue plastic handle on a gray surface","a blue plastic handle on a grey surface in India","Ranked no.7 in All India International Day cum Residential School Category - Genesis Global School"
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_volleyball.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_sport_volleyball.jpg,"a group of women playing volleyball on a court","a group of women playing kabaddi on a field","Traditional-games-of-India-Kabaddi"
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_futsal.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_sport_futsal.jpg,"a group of men playing soccer on a blue court","a group of men playing football on a blue field in India","Champions Trophy: How Ready Is the Indian Hockey Team"
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_association-football.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_sport_association-football.jpg,"a soccer player kicking a soccer ball on a field","a footballer kicking a football on a pitch in India","AFC Cup: Bengaluru FC eye a place in Indian football history"
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_brazilian-jiu-jitsu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_sport_brazilian-jiu-jitsu.jpg,"two men in a jiu jitsu competition","Two men competing in a jiu jitsu tournament in India","Ryan from Brazil visits BJJ India"
https://storage.googleapis.com/image-transcreation/part1/brazil/sport_capoeira.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_sport_capoeira.jpg,"a group of people standing in a grassy area","a group of people standing in a lush green field in India","Field-day-on-Kharif-CFLD-Pulse-Pigenon-pea"
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_festa-junina.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_celebrations_festa-junina.jpg,"a group of people are dancing in a room","a group of people are dancing in a hall in India","Folk dances of Khajuraho"
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_brazilian-carnival.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_celebrations_brazilian-carnival.jpg,"a large crowd of people watching a float in a parade","a huge gathering of people watching a decorated vehicle in a procession","Can West Bengal Avoid A COVID-19 Surge During Durga Puja?"
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_congada.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_celebrations_congada.jpg,"a group of people dressed in colorful outfits walking down a street","a procession of individuals adorned in vibrant traditional attire strolling along a bustling road","Can West Bengal Avoid A COVID-19 Surge During Durga Puja?"
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_independence-day.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_celebrations_independence-day.jpg,"a group of people riding horses down a street","a group of people riding horses down a busy street in India","A crowded place in Kolkata (File Photo)"
https://storage.googleapis.com/image-transcreation/part1/brazil/celebrations_new-years-eve.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_celebrations_new-years-eve.jpg,"a fireworks display in the night sky over a town","a dazzling fireworks show lighting up the night sky above a bustling city","London Fireworks Display Ushers In The New Year"
https://storage.googleapis.com/image-transcreation/part1/brazil/education_whiteboard.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_education_whiteboard.jpg,"a woman writing on a white board with a marker","a woman writing on a whiteboard with a marker in an Indian classroom","News Headline on Feb 07; 2021: Sit and draw competition held at DM office in Agartala under aegis of DM office recreation center today"
https://storage.googleapis.com/image-transcreation/part1/brazil/education_federal-university-of-rio-de-janeiro.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_education_federal-university-of-rio-de-janeiro.jpg,"a large building with palm trees in front of it","a grand structure with coconut trees in front of it","50 Best Places to Visit in South Goa - 2019 | Thomas Cook Blog"
https://storage.googleapis.com/image-transcreation/part1/brazil/education_national-high-school-exam.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_education_national-high-school-exam.jpg,"a group of students sitting at desks and writing","a class of students sitting at desks and writing in India","Karnataka: Exams cancelled for classes 1-5; oral tests for classes 6-9"
https://storage.googleapis.com/image-transcreation/part1/brazil/education_kwl-table.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_education_kwl-table.jpg,"a kwl chart with the words know, wonder, learned","a chart with the words know, wonder, learned, and understand","{A mind-map showing tips to trigger creativity}|Re-discovering Creative Thinking"
https://storage.googleapis.com/image-transcreation/part1/brazil/education_escola.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_education_escola.jpg,"a group of students walking in front of a school building","a group of students walking in front of a school building in India","Union government has unprecedentedly merged elementary and secondary education; thereby diluting the provisions of the RTE Act. Credit: Reuters"
https://storage.googleapis.com/image-transcreation/part1/brazil/music_música-popular-brasileira.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_music_música-popular-brasileira.jpg,"a group of men on stage with guitars and microphones","a band of men performing on stage with guitars and microphones in hand","Friday Night Sound Waves welcomes Ticket to the Moon"
https://storage.googleapis.com/image-transcreation/part1/brazil/music_frevo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_music_frevo.jpg,"a group of women holding colorful umbrellas in front of a church","a group of women holding vibrant umbrellas in front of a temple","epic of great temple puri Jagannath"
https://storage.googleapis.com/image-transcreation/part1/brazil/music_bossa-nova.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_music_bossa-nova.jpg,"a group of people playing music on a stage","a group of musicians performing on a stage in India","A group of boys and girls performing Gatka"
https://storage.googleapis.com/image-transcreation/part1/brazil/music_forró.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_music_forró.jpg,"a group of men playing instruments in front of a crowd","a group of men playing traditional instruments in front of a cheering audience","Traditional-Drums-of-India-Chenda"
https://storage.googleapis.com/image-transcreation/part1/brazil/music_samba.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_music_samba.jpg,"a group of people dressed in colorful costumes","a group of people dressed in vibrant traditional attire","Destination wedding in gujarat"
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_graffiti.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_visual-arts_graffiti.jpg,"a graffiti covered building next to a train track","a building covered in street art next to a railway track","image - Picture Perfect: Eight Larger-Than-Life Bollywood Murals In Mumbai You've Gotta See"
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_modernism-in-brazil.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_visual-arts_modernism-in-brazil.jpg,"a black and white photo of a group of men sitting on steps","a monochrome photograph of a gathering of men seated on stairs in India","Sangh to join the BJP in 1987."
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_tropicália.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_visual-arts_tropicália.jpg,"philips cd cover for tropicalia","Philips CD cover for Indian tropical music","First Look Of Shakeela – Not A Porn Star"
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_barroco-no-brasil.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_visual-arts_barroco-no-brasil.jpg,"an ornate church with two towers and a green door","a beautiful church with two towers and a green door","Churches in Trichy"
https://storage.googleapis.com/image-transcreation/part1/brazil/visual-arts_brazilian-street-art.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_visual-arts_brazilian-street-art.jpg,"a large mural on the side of a building","a massive mural on the side of a building in India","Dhanush;Kodi;Kodi celebration;Kodi celebration pics;Kodi celebration images;Kodi celebration photos;Kodi celebration stills;Kodi First Day First Show;Kodi FDFS;Kodi FDFS pics;Kodi FDFS images;Kodi FDFS photos;Kodi FDFS stills;Kodi FDFS pictures"
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_catholic-church.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_religion_catholic-church.jpg,"a group of people walking in front of a cathedral","a crowd of people strolling in front of a temple","19 best places to visit in srisailam things to do sightseeing mallikarjuna swamy temple altavistaventures Gallery"
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_candomblé.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_religion_candomblé.jpg,"a group of people dressed in fancy dresses and hats","a group of people dressed in traditional Indian attire and headgear","people of rajasthan"
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_protestantism-in-brazil.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_religion_protestantism-in-brazil.jpg,"an aerial view of a church with people sitting in pews","an aerial view of a temple with devotees sitting in rows","Online booking for tirupati balaji darshan"
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_kardecist-spiritism.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_religion_kardecist-spiritism.jpg,"a black and white photo of a man in a suit","a black and white photograph of a man wearing a traditional kurta and dhoti","'Faiz was devastated by the aftermath of Partition'"
https://storage.googleapis.com/image-transcreation/part1/brazil/religion_umbanda.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/brazil_religion_umbanda.jpg,"a group of people standing in front of a shrine","a crowd of individuals gathered in front of a temple","Sabarimala : SC Agrees to Hear 49 Review Pleas in Open Court; Kerala BJP Chief Calls it 'Victory of Protesters'"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_kounotori.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/japan_bird_kounotori.jpg,"a white and black stork standing on grass next to a fence","a white and black stork standing on grass near a fence in India","Fields with wheat; mustard and sugarcane crops in Bareilly. Credit: Rajan Pandey"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_japanese-bush-warbler.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/japan_bird_japanese-bush-warbler.jpg,"a small bird sitting on a branch with its mouth open","a tiny bird perched on a branch with its beak wide open","original_mockingbird"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_crow.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/japan_bird_crow.jpg,"a black crow standing in a puddle of water","a black crow standing in a pool of water in India","Bonal Bird Sanctuary; [The WildTrails of India app is the best way to get all the details about Indian wildlife sanctuaries (best travel times; safari details; animal sightings; forest accommodations pairing; wildlife related activities; prices; etc). Learn more about WildTrails of India here.]"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_kiji.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/india/japan_bird_kiji.jpg,"a pheasant is standing on a dirt road","A peacock is standing on a dusty road in India","Indian Highways – The common and strange sights"
